representative	grouped_terms	genes
autophagy	autophagy;process utilizing autophagic mechanism	Ufm1;Psen1;Sh3bp4;Lrba;Tnfaip3;Tbc1d17;Pafah1b2;Atg5;Prkaa2;Acbd5;Sptlc1;Nrbf2;Vcp;Bmf;Bnip3;Stx12;Vps18;Col6a1;Arsb;Mtm1;Mtmr4;Retreg2;Epg5;Sesn3;Stk35;Tm9sf1;Optn;Lepr;Hif1a;Snx4;Ubqln1;Atp2a2;Iigp1;Zfyve1;Kdr;Bnip3l;Rock1;Sbf2;Wac;Mtcl2;Rab3gap2;Wnk1;Vps33a;Rraga;Atg2b;Trim23;Armc3;Rimoc1;Arl8b;Fbxl4;Rab1b;Efnb1;Atg12;Map1lc3b;Rab7;Gsk3b;Sqstm1;Gabarapl1;Plaa;Acer2;Ei24;Ilrun;Akt1;Snx30;Tollip;Rragd;Tpcn1;Map3k7;Pip4k2c;Rufy4;Atf6;Atg13;Eif4g2;Mtor;Wipi1;1600014C10Rik;Wdr41;Trp53inp1;Retreg3;Cltc;Vps4b;Fyco1;Atg4a-ps;Vps13c;Pik3c2a;Depdc5;Setd2;Trim68;Mtmr9;Mtdh;Ccny;Snx14;Ulk2;Rb1cc1;Yod1;Slc25a46;Gnai3;Snap29;Foxk1;Npc1;Nbr1;Dcn;Foxo1;Sesn2;Svip;Lamp2;Rab3gap1;Qsox1;Zmpste24;Eif4g1;Rnf152;Rab43;Adra1a;Acvr2a;Trp53inp2
intracellular monoatomic cation homeostasis	intracellular monoatomic cation homeostasis;intracellular monoatomic ion homeostasis	Kcnma1;Atp5f1b;Atp6v1b2;Ppt1;Lamp1;Lyn;Asph;Egln1;Prkca;Sco1;Ghitm;Afg3l2;Mt2;Tmprss6;Psen1;Cnnm4;Atg5;Ank2;Cul5;Sypl2;Bnip3;Ywhae;Slc30a7;Tspoap1;Trpm8;Itgav;Xk;Slc4a11;Slc30a1;Hif1a;Atp1b3;Atp2a2;Slc39a8;Ube3a;Calcb;Nptn;Gsto1;Cftr;Ireb2;Ncs1;Atp7a;Clic4;Vps33a;Atp6v0a4;Cln5;Rgn;Vapb;Atp2c1;Smad4;Rab7;Slc9a6;Ccdc47;Clstn1;Steap2;Slc4a7;Slc40a1;Atp1a1;P2ry1;Atp6ap1;Letm1;Cxcr3;Pkd2;Steap3;Pth1r;Anxa6;Slc31a1;Rap1gds1;App;Slc39a9;Tfr2;Slc25a23;Herpud1;1600014C10Rik;Picalm;Ndfip1;Ibtk;Ttpa;Gpr12;Sgk1;Ap3b1;Il1a;Zng1;Atp6ap2;Abcb6;Fbxl5;Capn3;Grn;Mcu;Mapk1;Vps54;Abcb7;Itgb3;Slc35g1;Slc39a5;Avpr1a;Tm9sf4;Atp6v1a;Arf1;Plcd1;Atp2b2;Cp;Ncoa4;Myc;Aco1;P2ry4;Chp1;Steap4;Tmem64;Minpp1;Atp2b1;Csrp3;Bmp6;Stim1;Lamp2;Tmem106b;Ednra;Gdf2;Atp13a3;Car2;Slc4a4;Hexb;Wnk1;Stk39
endothelium development	endothelium development;endothelial cell differentiation	Cldn1;Agt;Met;Col18a1;Dmd;Heg1;Arhgef26;Rapgef1;Il1b;F11r;Fstl1;Rock2;Hpse;Abcb1b;Ctnnb1;Kdr;Rap2c;Rock1;Cd2ap;Notch1;Clic4;Apold1;Smad4;Csnk2b;Add1;Tmem100;Zdhhc21;Slc40a1;Fzd4;Akap11;Rhoa;Vezf1;Pdcd10;Ednrb;Rdx;Bmpr2;Fzd1;Pbrm1;Myadm;Lipa;Bmp6;Fgf1;Ednra;Gdf2;Ceacam1;Tjp1;S1pr3;Pde2a
proton-transporting ATP synthase complex	proton-transporting ATP synthase complex;mitochondrial proton-transporting ATP synthase complex	Atp5mf;Atp5pd;Atp5mc1;Atp5f1e;Atp5mg;Atp5pf;Atp5me;Atp5po;Atp5mj;Atp5f1d;Atp5mc2;Atp5mc3;Atp5f1c;Atp5mk
guanyl nucleotide binding	guanyl nucleotide binding;guanyl ribonucleotide binding;GTP binding	Pde2a;Ehd4;Gbp7;Sar1b;Eftud2;Irgq;Rngtt;Gch1;Rab12;Rp2;Rhot1;Gucy2c;H1f4;Rragb;Rab6b;Mras;Ran;Rab1a;Rab35;Rras2;Rab21;Gimap8;Rtcb;Dnm2;Gbp10;Septin9;Mpped2;Rasl11b;Rab5a;Gnal;Prps1;Ift22;Efl1;Rhod;Eef2;Rab2a;Rab18;Gnl3l;Septin4;Rab5c;Gna13;Atl2;Gem;Cdc42;Iigp1;Rap2c;Dync1li1;Rigi;Rab11b;Rnd1;Rap1b;Rraga;Trim23;Arhgap35;Gpn3;Gfm2;Rac1;Arl8b;Rab8b;Rab1b;Gucy1b1;Prps2;Rab7;Arl1;Hsp90ab1;Rab10;Gtpbp1;Mfhas1;Rab27b;Septin11;Rragd;Arf3;Anxa6;Rab14;Rhoa;Septin2;Septin10;Opa1;Rab31;Gfm1;Zng1;Eif5;Gspt1;Pde6c;Srpra;Atl3;Arf1;Gnai3;Rab5b;Arl5a;Septin7;Rerg;Glud1;Srp54c;Arl5b;Gucy1a1;Srp54b;Ehd3;Pck1;Rab43;Arhgap5;Gna12;Arl4a;Eif2s3x;Rab30
negative regulation of actin filament depolymerization	negative regulation of actin filament depolymerization;regulation of actin filament depolymerization;actin filament depolymerization	Lima1;Tmod3;Add1;Flii;Sptbn1;Sptb;Twf1;Rdx;Capza2;Shroom2;Eps8;Mtpn;Specc1l;Plekhh2;Add3;Sptan1;Sema5a;Wdr1
organic acid transmembrane transporter activity	organic acid transmembrane transporter activity;carboxylic acid transmembrane transporter activity	Slc22a2;Slc36a4;Slc26a1;Slc25a2;Slc47a2;Slc16a9;Slc7a8;Slco1c1;Slc16a7;Abcb1b;Slc10a5;Slc43a3;Slc43a1;Slc17a5;Slc10a1;Abcb1a;Ctns;Slc1a2;Slc25a15;Abcc4;Slc38a10;Ucp2;Slco1b2;Slc25a32;Slc38a2;Slc25a13;Slc16a1;Slc16a10;Slc16a12;Slc25a22;Grid1;Slc23a2;Slc3a2;Slc27a2;Ceacam1;Cd36;Slc16a2;Slc22a29;Slc13a3;Mfsd2a;Slc22a26;Slc22a27
BMP signaling pathway	BMP signaling pathway;response to BMP;cellular response to BMP stimulus	Smad5;Rbpj;Cdh5;Fbn1;Scube3;Sulf1;Trim33;Rgmb;Sfrp2;Ilk;Itga3;Twsg1;Elapor2;Smad6;Neo1;Tbx20;Gdf6;Zfp128;Lrp2;Gpr155;Bmncr;Fstl1;Htra1;Nbl1;Tmprss6;Gpc3;Vwc2;Kdr;Notch1;Smad4;Bmper;Tmem100;Fam83g;Chrdl2;Sorl1;Atf2;Smurf2;Tob1;Bmpr2;Fzd1;Usp9x;Usp15;Tgfbr3;Bmp10;Egr1;Gdf3;Bmp2;Slc39a5;Smad2;Bmpr1a;Bmp6;Ccn1;Ppm1a;Pparg;Gdf2;Bmp5;Acvr2a;Spart;Smad9;Nfix
ribonucleotide metabolic process	ribonucleotide metabolic process;purine ribonucleotide metabolic process;purine nucleotide metabolic process;ribose phosphate metabolic process	Adk;Gucy2c;Atp5f1b;Atp6v1b2;Ran;Prkaca;Hnf4a;Csl;Pfkp;Mthfd1;Acot9;Mpi;Psen1;Bcl2l1;Fbp1;Ppp2ca;Pdha1;Prkaa2;Efl1;Vcp;Sucla2;Col6a1;Sult2a7;Adcy3;Atic;Entpd5;Hif1a;Tdo2;Ada;Gcdh;Dip2a;Cda;Atp7a;Sdha;Ppara;Ctns;Gucy1b1;Pfkfb2;Prps2;Acsm3;Nudt5;Gtpbp1;Pnp;Kat2b;Acnat1;Pid1;Sult1e1;Parp1;Pfkl;App;Rhoa;Ehhadh;Mtor;Ucp2;Opa1;Nme7;Slc25a25;Rora;Acot6;Slc25a42;Prxl2c;Hmgcs1;Mlycd;Mvk;Fitm2;Epha2;Urad;Pdk4;Lipa;Dld;Slc25a13;Acot2;Atp6v1a;Vnn1;Atp2b2;Ncor1;Gnai3;Foxk1;Hmgcl;Myc;Gpd1;Hsd17b4;Ndufs1;Gucy1a1;Mmut;Acot3;Rfk;Clpx;Acot4;Pank1;Acsl1;Hmgcs2;Crot;Adcy1;Pank3;Dpys;Acnat2;Slc4a4;Acot12;Acat1;Acot1;Enpp1;Sult2a4;Sult2a6;Sult2a3;Nt5e;Sult2a5;Sult2a2;Sult2a1;Dlst;Txnrd1;Prps1;Nqo1;Gpd1l;Nnt;Oasl2;Ldha;Slc4a7;Rpe;Slc37a2;Nudt12;Nadk;Nadk2;H6pd;Pcx;Gpd2;Fmo1
response to starvation	response to starvation;cellular response to starvation	Wrn;Gpr155;Fnip1;Hspa5;Rragb;Lrp11;Seh1l;Jun;Cdkn1a;Atg5;Prkaa2;Bmf;Sesn3;Zfyve1;Eif2s1;Rraga;Wnt4;Ppara;Prkch;Map1lc3b;Gabarapl1;Dsc2;Rragd;Jmy;Atxn3;Klf10;Stk26;Atf2;Mtor;Wipi1;Wnt2b;Fas;Mapk1;Pik3c2a;Depdc5;Slc39a5;Mapk8;Ulk2;Pdk4;Srebf2;Foxk1;Eif2ak1;Inhbb;Zfp36;Foxo1;Sesn2;Stk24;Acadm;Lamp2;Glul;Cpeb4;Xpr1;Pck1;Rnf152;Plin2;Angptl4;Mfsd2a;Gcn1;Pik3r4;Ttc5;Sh3glb1
ATP metabolic process	ATP metabolic process;purine nucleoside triphosphate metabolic process	Ndufa6;Atp5mf;Atp5pd;Ndufa5;Ndufa12;Galt;Ndufa13;Antkmt;Ndufa2;Uqcc3;Ndufs5;Ndufb10;Ndufa8;Ndufs7;Ndufc1;Ndufa3;Atp5mc1;Atp5f1e;Ndufb1;Ndufa11;Ndufb5;Ndufs6;Ndufb7;Ndufb9;Ndufb3;Ndufv3;Atp5mg;Ndufab1;Atp5pf;Gapdhrt;Mlxipl;Ndufv2;Atp5me;Ndufb2;Gpi1;Ndufs3;Ndufb11;Atp5po;Ndufs8;Ndufa1;Atp5f1d;Sdhb;Ndufb4;Ndufb6;Prkn;Foxk2;Khk;Hspa8;Ndufa10;Ndufb8;ND3;Atp5mc2;Fis1;Ier3;Ampd2;Nmnat1;Ndufs4;Ndufa7;Atp5mc3;Ogt;Adpgk;Zbtb20;Nme3;Nme2;Nme6;Ak2
cholesterol transport	cholesterol transport;sterol transport	Osbpl6;Lpcat3;Stx12;Stard5;Abca8a;Lima1;Cftr;Ces1c;Lipc;Ces1g;Lipg;Vapb;Arl8b;Pon1;Lrp1;Osbpl2;Abca5;Nus1;Vps4b;Abca3;Vps54;Lipa;Srebf2;Npc1;Furin;Scarb1;Apob;Pparg;Lrp6;Cd36;Lcat;Apoa4;Abcb4
positive regulation of secretion by cell	positive regulation of secretion by cell;positive regulation of secretion	Ptafr;Clasp1;Gja1;Vsnl1;Agt;Ecrg4;Ptpn11;P2ry2;Cacna1g;Ap1g1;Ttn;Prkaca;Lamp1;Fgb;Il1b;Creb1;Prkca;Crhr2;Ano1;Rab5a;Bcl2l1;Fgg;Gpld1;Hcfc1;Tmed10;Tgfb3;Arrb1;Psmd9;Lepr;Hif1a;Snx4;Sdcbp;Kiss1;Stxbp1;Cftr;Doc2b;Dpysl2;Ptbp1;Cd2ap;Capn10;Ncs1;Vamp7;Stx1b;Ppp3cb;Stam;Slc2a2;Wls;Rac1;A1cf;Rab8b;Pfkfb2;Golph3;Smad4;Rab7;Cxcl12;Myh9;P2ry1;Selenot;Rab27b;Syt1;Vps35;Lrp1;Syt9;Tfr2;Fga;Rapgef4;Il1a;Prkar1a;Nadk;Vps4b;Mcu;Bmp2;Irs2;Cyp2j5;Avpr1a;Abat;Adam9;Arf1;Plcd1;Rtn4;Glud1;Inhbb;Bmp6;Stim1;Nr3c1;C1qtnf1;Glul;Rab3gap1;Pparg;Clasp2;Acvr2a;Rhbdd1;Pdcd6ip;Pla2g4a;Stxbp5;Slc30a8;Il4ra;Gata2;Pla2r1;Sytl2;Atg5;Map1lc3b;Aqp1;Npr3
regulation of actin cytoskeleton organization	regulation of actin cytoskeleton organization;regulation of actin filament-based process	Ptger4;Prox1;Fhod3;Epha3;Mylk3;Ttc8;Rhpn2;Jam3;Lats1;Arhgef18;Serpinf2;Fam107a;Rala;Flna;Arpc2;Nedd9;Limch1;Pik3r1;Itgb1bp1;Wasf2;Ilk;Dlg1;Wasf1;Clasp1;Fer;Gja1;Pak1;Pxn;Met;Hrg;Cd47;F11r;Snx9;Arhgef10;Sh3pxd2b;Arhgap18;Actr3;Lmod3;Washc4;Rock2;Rhod;Cgnl1;Bag4;Tgfb3;Rictor;Braf;Cyfip1;Cdc42;Lima1;Rock1;Arpc5;Cd2ap;Rnd1;Capn10;Grhl3;Fermt2;Cdc42ep5;Arhgap35;Myo1c;Wnt4;Rgs4;Rac1;Tmod3;Smad4;Add1;Myh9;Kirrel1;Akap13;Arfip1;Shank1;Cyria;Arhgap28;Nckap1;Sema5a;Lrp1;Rhoa;Flii;Mtor;Sptbn1;Wdr1;Sptb;Synpo2l;Slit2;Twf1;Rdx;Pak2;Abi2;Fmn1;Capza2;Bmp10;Efna5;Il1a;Pdgfrb;Shroom2;Taok1;Kank1;Crk;Itgb3;Eps8;Myadm;Washc5;Arf1;Iqgap2;Ccn2;Mtpn;Pam;Specc1l;Daam2;Plekhh2;Arfgef1;Clasp2;Add3;Tjp1;Sptan1;Baiap2l1;Akap9;Dsg2;Ank2;Jup;Atp2a2;Atp1a1;Dsc2;Pkp2;Csrp3;Dsp
tissue homeostasis	tissue homeostasis;anatomical structure homeostasis	Trim32;Esrrb;Adgrv1;Idua;Ptpn11;Cep290;Ildr2;Bdkrb2;Crb1;Tspan12;Creb1;Rpa1;Prkca;Rho;Errfi1;Nfix;Itgav;Tns3;Ctnnb1;Ada;Slc39a8;Bap1;Ocln;Cd2ap;Nf1;Notch1;Rac1;Rab7;Vstm4;Add1;Def8;Pth1r;Rb1;Ahsg;Yap1;Ank;Alpl;Wdr36;Col14a1;Angpt1;Pdgfrb;Vps54;Prom1;Tpp1;Tnfrsf11b;Il7;Itgb3;Usp45;Pdk4;Lipa;Wwtr1;Nxnl2;Clcn3;Stk39;Ccn2;Tmem64;Itgb1;Car2;Lrp6;Ceacam1;Tjp1;Slc22a5;Enpp1;Mfsd2a;Trp53inp2;Nt5e
mitochondrial respiratory chain complex IV	mitochondrial respiratory chain complex IV;respiratory chain complex IV	Cox6c;Cox5b;Cox6b1;Cox7c;Cox4i1;Cox7b;Cox7a2;Cox7a1;Cox6a1;Cox8b;Cox6c2;AA467197;COX2;Ndufa4;Ndufa4l2;COX3;Cox7a2l;Coa6
regulation of bone mineralization	regulation of bone mineralization;regulation of biomineral tissue development	Hif1a;Atraid;Mia3;Wnt4;Sgms2;Notum;Ahsg;Ank;Bmpr2;Bmp2k;Bmp2;Bmpr1a;Nbr1;Ecm1;Atp2b1;Bmp6;Ccn1;Rxra;Zmpste24;Acvr2a;Enpp1;Cftr;Notch1
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process	Acaa2;Acsm1;Pdhx;Acsl5;Ogdh;Dgat2;Acadsb;Acot11;Hnf4a;Csl;Acot9;Pdha1;Sucla2;Tdo2;Gcdh;Dip2a;Acsm3;Acnat1;Ehhadh;Acot6;Hmgcs1;Mlycd;Mvk;Fitm2;Pdk4;Dld;Acot2;Hmgcl;Hsd17b4;Mmut;Acot3;Acot4;Acsl1;Hmgcs2;Acnat2;Acot12;Acat1;Acot1
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	Cysltr2;Gata2;Pdcd6;Fbln5;Sfrp2;Adam12;Ddah1;Agt;Angptl7;Pgk1;Pxn;Hrg;Col4a2;C3ar1;Il1b;Pik3cg;Adamts9;Tspan12;Egln1;Prkca;Pde3b;Crhr2;Plg;F3;Ctsh;Zfp354c;Rock2;Angpt2;Epn2;Jup;Hyal1;Hif1a;Ctnnb1;Jak1;Aggf1;Kdr;Rock1;Nf1;Emilin1;Wnk1;Dab2ip;Wnt4;Bmper;C5ar1;Cxcl12;Aqp1;Gtf2i;Add1;Hspb1;Serpine1;Cxcr3;Qki;Agtr1a;Jcad;Sema5a;Emc10;Itgb8;Adamts1;Atf2;Pdcd10;Ccbe1;Sash1;C3;Il1a;Grn;Erap1;Spred1;Itgb3;Mtdh;Epha2;Hhip;Ngfr;Ago2;Rtn4;Ecm1;Itgb1;Dcn;Stim1;Col4a3;Emp2;Hgf;Glul;Fgf1;Ets1;Pparg;Gdf2;Ceacam1;Sp1;Tjp1
regulation of actin polymerization or depolymerization	regulation of actin polymerization or depolymerization;regulation of actin filament length;actin polymerization or depolymerization;regulation of actin filament polymerization;actin filament polymerization	Arhgap18;Actr3;Lmod3;Bag4;Rictor;Cyfip1;Lima1;Arpc5;Cdc42ep5;Arhgap35;Myo1c;Rac1;Tmod3;Add1;Kirrel1;Cyria;Arhgap28;Nckap1;Sema5a;Rhoa;Flii;Mtor;Sptbn1;Wdr1;Sptb;Slit2;Twf1;Rdx;Fmn1;Capza2;Shroom2;Kank1;Eps8;Myadm;Mtpn;Specc1l;Daam2;Plekhh2;Arfgef1;Add3;Sptan1;Baiap2l1;Snx9;Spire1;Enah;Pstpip2;Rhod;Cd2ap;Washc5
hormone transport	hormone transport;regulation of hormone secretion;hormone secretion;regulation of peptide hormone secretion;regulation of peptide transport;peptide hormone secretion;amide transport;peptide transport;peptide secretion;regulation of insulin secretion;regulation of peptide secretion	Gja1;Adcy5;Vsnl1;Agt;Ecrg4;Ptpn11;Ildr2;Hmgn3;Prkaca;Fgb;Rab1a;Il1b;Lyn;Hnf4a;Creb1;Pde3b;Il1rn;Crhr2;Ano1;Fgg;Gpld1;Hcfc1;Slc7a8;Slco1c1;Arrb1;Anxa5;Psmd9;Lepr;Hif1a;Snx4;Kiss1;Cftr;Doc2b;Ptbp1;Rab11b;Capn10;Vamp7;Rab11fip1;Ppp3cb;Slc2a2;Rac1;Rab8b;Cga;Pfkfb2;Smad4;Aqp1;Myh9;P2ry1;Selenot;Fzd4;Agtr1a;Snap23;Pfkl;Lrp1;Syt9;Tfr2;Fga;Pim3;Ucp2;Rapgef4;Efna5;Prkar1a;Nadk;Mcu;Irs2;Cyp2j5;Smad2;Hadh;Abat;Clock;Slc16a1;Slc16a10;Slc25a22;Glud1;Inhbb;Foxo1;Bmp6;Stim1;Igfbp3;Slc3a2;Rest;Tbc1d1;C1qtnf1;Cpt1a;Glul;Map4k4;Pparg;Acvr2a;Slc16a2;Lrp5;Lrp2;Gltp;Aqp9;Abcb1b;Disp1;Cert1;Mmp7;Abcb1a;Psap;Slco1b2;Slc25a32;Car2;Slc13a3
regulation of hormone biosynthetic process	regulation of hormone biosynthetic process;regulation of steroid hormone biosynthetic process;hormone biosynthetic process	Dkk3;Por;Hif1a;Wnt4;Atp1a1;Egr1;H6pd;Bmp2;Bmp6;Nr3c1;Rest;Bmp5;Cyp17a1;Scarb1;Dio1;Hsd17b7
monosaccharide metabolic process	monosaccharide metabolic process;hexose metabolic process	Prkaca;Sord;Hnf4a;Pfkp;Mpi;Gsto2;Fbp1;Pdha1;Gpld1;Errfi1;Galk2;Lepr;Hif1a;Dhdh;Gsto1;Mtcl2;Akt2;Ppp1r3e;Pgm2;Ldha;Rgn;Ppara;Slc2a8;Pfkfb2;Pgm1;Galm;Ppp4r3b;Akt1;Nudt5;Kat2b;Nfe2l1;Wdtc1;Pfkl;G6pc1;Rora;Slc45a3;H6pd;Pcx;Irs2;Mlycd;Ddb1;Igfbp4;Pdk4;Lipa;Slc25a13;Gpd2;Nln;Ranbp2;Foxk1;Man2b2;Myc;Gpd1;Foxo1;Sesn2;Nr3c1;Igfbp3;Slc23a2;Gulo;Acadm;Pgm2l1;Man2a1;C1qtnf1;Cpt1a;Pck1;Zmpste24;Gnpda1;Gdf2;Dyrk2;Sorbs1
muscle hypertrophy	muscle hypertrophy;striated muscle hypertrophy;cardiac muscle hypertrophy	Fbxo32;Pak1;Agt;Mef2a;Adk;Ttn;Ccn4;Yy1;Prkca;Rock2;Errfi1;Nfatc3;Atp2a2;Tomm70a;Rock1;Notch1;Rgs4;Ppara;Smad4;Gsk3b;Akap13;Parp1;Rap1gds1;Hand2;Mtor;Col14a1;Twf1;Bmp10;Map2k4;Bmp2;Pdlim5;Tnfrsf1b;Csrp3;Mtpn;Foxo1;Nr3c1;Pparg;Adra1a;Ece1;Ar
regulation of tube diameter	regulation of tube diameter;blood vessel diameter maintenance;regulation of tube size	Gch1;Smad6;Gja1;Agt;P2ry2;Bdkrb2;Cacna1g;Cbs;Kcnma1;Fgb;Fgg;Atg5;Rock2;Ext2;Hif1a;Cftr;Kdr;Rock1;Mmp2;Ahr;Crp;Irag1;Vstm4;Cps1;Akt1;Zdhhc21;P2ry1;Kat2b;Npr3;Sod3;Agtr1a;Rap1gds1;Scpep1;Rhoa;Fga;Ednrb;Bmpr2;Tgfbr3;Wdr35;Cyp2j5;Mgll;Avpr1a;Kcnj8;Itga1;Itga9;Itgb1;Atp2b1;Gucy1a1;Ednra;Adra1a;Add3;Ece1
estrogen 16-alpha-hydroxylase activity	estrogen 16-alpha-hydroxylase activity;retinoic acid 4-hydroxylase activity	Cyp2c38;Cyp2c39;Cyp2c37;Cyp3a16;Cyp3a44;Cyp3a41a;Cyp3a41b
extracellular organelle	extracellular organelle;extracellular membrane-bounded organelle;extracellular vesicle;extracellular exosome	Prom2;Bhmt1b;Ide;Sdcbp;Iigp1;Hspd1;Arrdc4;Cd81;Gprc5c;Plaa;Aqp1;Serpine1;Arc;Pkd2;Alpl;Ap3b1;Abcb6;Prom1;Asah2;Ago2;Fn1;Rab5b;Anpep;Lamp2;Qsox1;Tmem98;Apoa4;Cd47;Hspa4;Sord
response to corticosteroid	response to corticosteroid;response to glucocorticoid	Pik3r1;Casp9;Aldh3a1;Fbxo32;Agxt;Acsbg1;Zfp36l1;Il1rn;Crebrf;Por;Akr1c14;Agl;Gsk3b;Aqp1;Akap13;Alpl;Agtr1a;Akr1c20;Sgk1;Fas;Adam9;Stk39;Zfp36;Nr3c1;Rest;Zfp36l2;Rxra;Pck1;Bche;Lcat;Hsd3b1;Klf9;Fam107a;Zfp747
regulation of oligodendrocyte differentiation	regulation of oligodendrocyte differentiation;regulation of glial cell differentiation	Ctnnb1;Nf1;Notch1;Il34;Qki;Mtor;Wdr1;Slc45a3;Dag1;Tnfrsf1b;Ptpra;Tnfrsf21;Daam2;Pparg;Tmem98;Id4;Il6st;Bmp2;Rtn4
unsaturated fatty acid metabolic process	unsaturated fatty acid metabolic process;icosanoid metabolic process	Scd3;Ahr;Aloxe3;Plaa;Cyp2c29;Cyp4a31;Cyp2d26;Scd2;Decr2;Akr1c20;Cyp2b9;Acox1;Ptges3-ps;Cyp2c38;Cyp4f14;Cyp2j5;Mgll;Avpr1a;Hpgd;Pla2g4f;Cyp4a10;Pnpla8;Abcd2;Cyp2a12;Cyp4a14;Cyp2g1;Cyp2c68;Cyp2c39;Cyp2c37;Cyp2a22;Cyp2a4;Cyp2b13;Cyp2c69;Cyp2c40
peroxidase activity	peroxidase activity;oxidoreductase activity, acting on peroxide as acceptor	Gsta1;Gstp1;Gsta2;Gsta13;Prxl2b;Prdx5;Gsta5;Prdx2;Mpo;Hba-a2;Mb;Gstt2;Mgst3;Park7;Txndc17
protein secretion	protein secretion;protein localization to extracellular region;establishment of protein localization to extracellular region	Idh2;Gja1;Adcy5;Neo1;Vsnl1;Rab12;Idua;Ptpn11;Tvp23b;Ildr2;Hmgn3;Ap1g1;Ttn;Prkaca;Fgb;Il1b;Hnf4a;Pde3b;Il1rn;Crhr2;Ano1;M6pr;Fgg;Cavin1;Gpld1;Hcfc1;Tmed10;Tgfb3;Arrb1;Anxa5;Psmd9;Lepr;Hif1a;Cftr;Doc2b;Ptbp1;Cd2ap;Rab11b;Capn10;Rab11fip1;Ppp3cb;Mia3;Slc2a2;Wls;Rac1;A1cf;Rab8b;Tango6;Pfkfb2;Golph3;Mia2;Myh9;Sel1l;Selenot;Steap3;Arfip1;Tmed2;Vps35;Prf1;Agtr1a;Pfkl;Cyp51;Rap1gds1;Lrp1;Copg2;Syt9;Fga;Tango2;Psap;Pim3;Ucp2;Rapgef4;Ednrb;Mttp;Efna5;Il1a;Prkar1a;Nadk;Mcu;Irs2;Smad2;Hadh;Abat;Adam9;Arf1;Clock;Slc16a1;Kcnj8;Slc25a22;Glud1;Inhbb;Foxo1;Stim1;Rest;Tbc1d1;Cpt1a;Glul;Map4k4;Pparg;Lrp5;Nbl1;Ltbp1
cardiac muscle tissue morphogenesis	cardiac muscle tissue morphogenesis;muscle tissue morphogenesis;muscle organ morphogenesis	Tnnt2;Pou4f1;Hey2;Eng;Fkbp1a;Prox1;Rbpj;Mybpc3;Tbx20;Lrp2;Ly6e;Heg1;Ttn;Egln1;Ctnnb1;Notch1;Smad4;Tgfbr3;Bmp10;Angpt1;Bmp2;Pkp2;Bmpr1a;Rxra;Dsp;Ednra;Lrp6;Efemp2;Tbx1;Fzd1
acyl-CoA dehydrogenase activity	acyl-CoA dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	Acadsb;Acad10;Gcdh;Hibch;Acad8;Acads;Acadvl;Acadm;Acadl;Acad11;Acad9
TOR signaling	TOR signaling;regulation of TOR signaling	Prr5;Tbc1d7;Lars1;Ube2w;Pim1;Pip4p1;Slc7a1;Bmal1;Tti1;Pdcd6;Sec13;Epm2a;Gpr155;Fnip1;Fbxo9;Rragb;Prkaca;Csnk1a1;Seh1l;Srms;F3;Sh3bp4;Prkaa2;Usp4;Mtm1;Rictor;Sesn3;Armh4;Hoxb3os;Hif1a;Mapkap1;Ube3a;Kdr;Wac;Rraga;Ctns;Golph3;Gsk3b;Akt1;Cul3;Rragd;Atxn3;Mtor;Usp9x;Icmt;Ubr1;Depdc5;Lipa;Usp32;Npc1;Sesn2;Tnfaip8l1;Prkacb;Eif4ebp2;Zmpste24;Stambpl1;Rnf152;Gna12;Gpat3;Reln
morphogenesis of embryonic epithelium	morphogenesis of embryonic epithelium;neural tube formation;embryonic epithelial tube formation;tube formation;epithelial tube formation	Brd2;Llgl2;Rala;Ptk7;Sall1;Sulf1;Epb41l5;Ift52;Sfrp2;Luzp1;Ift57;Ift172;Sec24b;Lrp2;Lias;Apaf1;Sufu;Prkaca;Phactr4;Grhl2;Mthfd1;Enah;Pals1;Rock2;St14;Lhx2;Sfrp5;Hif1a;Ctnnb1;Rdh10;Grhl3;Arhgap35;Wnt4;Bcl10;Tmed2;Map3k7;Nckap1;Opa1;Fzd1;Wnt2b;Casp8;Mthfr;Setd2;Ipmk;Fzd6;Mib1;Specc1l;Prkacb;Stk4;Lrp6;Bmp5;Hectd1;Kdm6a;Ar;Itgb1bp1;Notch1;Dab2ip
hexose transmembrane transport	hexose transmembrane transport;glucose transmembrane transport;monosaccharide transmembrane transport	Crebl2;Gsk3a;Irs1;Tsc1;Appl1;Ahi1;Pea15a;Slc2a10;Adipor2;Slc27a4;Slc25a27;Slc5a1;Rnasel;Slc27a1;Met;Ptpn11;Upk3b;Clip3;Prkci;Mef2a;Il1b;Prkca;Gpc3;Braf;Esr1;Erbb3;Ocln;Cd2ap;Capn10;Akt2;Slc2a2;Ctns;Slc2a8;Slc1a2;Slc2a12;Akt1;Pid1;C3;Irs2;Yes1;Myc;Septin7;Sesn2;Ednra;Sorbs1;Fgf21;Enpp1;Slc23a2
