representative	grouped_terms	genes
neuron projection guidance	neuron projection guidance;axon guidance	Vegfa;Agrn;Trio;Alcam;Epha5;Usp33;Mapk8ip3;Dvl1;Sema4g;Robo2;Lama3;Lama5;Neo1;Adam17;Sema6d;Lgr4;B3gnt2;Robo1;Dcc;Sema4a;Ptch1;Tgfb2;Lrp1;Boc;Lamb2;Ece1;Fzd3;App;Ntrk1;Epha7;Lama2;Lamc3;Kif5a;Sema5a;Ablim1;Efna4;Kif5b;Notch1;Bmpr2;Sema3b;Arhgef25;Ttc8;Epha6;Diaph2;Lmtk2;Ank3;Sema6c;Sema3g;Cxcl12;Flrt2;Megf9;Sema3a;Nptn;Etv4;Ngfr;Efna2;Sema6a;Apbb2;Bmpr1b;Lamc1;Ptprm;Sema4c;Plxna1;Wnt5a;Megf8;Matn2;Wnt7b;Efna1;Dag1;Plxna3;Efnb3;Notch3;Rtn4rl1;Igfals;Lrtm2;Nfib;Slit2;Chl1;Cntn2;Shh;Nexn;Myh10;Slit1;Cdh4;Sema3f;Ephb1;Lamb1
cellular process involved in reproduction in multicellular organism	cellular process involved in reproduction in multicellular organism;germ cell development	Kdm3a;Alms1;Zfx;Mfsd14a;Acvr1;Tut4;Arid4a;Arid4b;Tgfbr1;Map7;Rps6kb1;Fndc3a;Tial1;Spata22;Kmt2d;Lgr5;AU040320;Orc4;Cep57;Kmt2b;Dnmt3b;Dnmt3a;Ythdc1;Eed;Tsix;Cntrl;Gopc;Ccdc62;Zmiz1;Airn;Smad5;Ift88;Adam1a;Sbf1;Ago4;Marf1;Plcb1;Ift56;Pcsk4;Atm;Garin1a;Bbs2;Strbp;Bbof1;Zfp57;Inhba;Zpbp2;Foxj3;Epc1;Ybx2;Ythdc2;Cxadr;Tmf1;Spag16;Sycp1;Cfap61;Fzd4;Slc9a8;Aff4;Sos1;Acrbp;Npr2;Lyzl4;Tafazzin;Asz1;Ubr2;Sec23ip;Brca2;Ddx20;Hook1;Mecp2;Six5;Tut7;Gdf9;Mettl3;Hsf1;Xlr4a;Cftr;Fbxo5;Dnhd1;Catsper3;Xist;Kitl;Kit;Stau2;Siah1a;Ctcf;Eif4g3;Kcnq1ot1;Eqtn;Diaph2;Ube2b;Cdyl;Zmynd15;Xlr3b;Wt1;Fam209;Cxcl12;Pdilt;Pank2;Cfap47;Brip1;Catsper2;Vps13b;Bbs4;Bmp4;Mybl1;Mlh1;Spink1;Rnf2;Mdk;Bmpr1b;Smchd1;Dpy19l2;Taf4b;Vps54;Chd5;Dcst2;Prdx4;Sycp3;Ttc21a;Hyal5;Qki;Cd9;Pla2g3;Sfrp1;Xlr4b;Itgb1
peptidyl-serine modification	peptidyl-serine modification;peptidyl-serine phosphorylation	Vegfa;Rictor;Cdk2;Clk1;Morc3;Dgkq;Chuk;Smg1;Srpk2;Dock7;Tgfbr1;Ogt;Akap9;Poglut2;Atr;Pikfyve;Rps6kb1;Mlxipl;Nsd1;Ercc6;Sfrp2;Rock1;Tbk1;Ggnbp2;Myo3a;Ngf;Pkd1;Ern1;Tenm1;Smad7;Lats1;Raf1;Prkd1;Mast4;Tnks;Dyrk1a;Cnksr3;Dmd;Eif2ak3;Pdpk1;Sgk3;Inpp5f;Prkci;Atm;Csnk1e;Fnip2;Stk38;App;Bcar3;Pde4d;Srpk1;Lats2;Tlk1;Galnt2;Plk2;Csnk1g1;Mark3;Rps6ka3;Pkn2;Lrrk2;Prkca;Braf;Mapk14;Tfrc;Araf;Hipk2;Ikbkb;Tek;Pkn3;Hgf;Lmtk2;Prkdc;Map3k12;Lif;Phip;Sgk1;Nrxn1;Ntrk3;Tnf;Prkcd;Met;Nlk;Atp2b4
protein tag activity	protein tag activity;molecular tag activity	Sumo3;Isg15;Uba52;Ubb;Ubl5;Ubc;Fau;Nedd8
DNA-binding transcription repressor activity	DNA-binding transcription repressor activity;DNA-binding transcription repressor activity, RNA polymerase II-specific	Zfp263;Zfp715;Zkscan3;Lrrfip1;Zfp131;Glis3;Nfx1;Etv3;Mlxipl;Klf12;Hivep1;Zfp433;Sall1;Zfp746;Nfkb1;Zbtb37;Zfp692;Zfp512b;Smad3;Zbtb1;Zbtb18;Smad5;Zbtb49;Nr3c1;Zfp950;Zbtb6;Bach1;Zc3h8;Rest;Zfp976;Bach2;Prox1;Myef2;Ikzf5;Ppara;Zbtb26;Zbtb46;Zfp217;Zbtb25;Hinfp;Zfp658;Foxk2;Zeb1;Zbtb2;Tcf3;Pou6f1;Foxk1;Hsf1;Skil;Ctcf;Sp3;Zbtb39;Dach1;Ylpm1;Hhex;Zfp148;Nr1d2;Nfe2l3;Tgif1;Foxq1;E4f1;Zfp1006;Gtf2ird1;Zfp668;Sox6;Zfp595;Zfp202;Esrra
spermatogenesis	spermatogenesis;male gamete generation	Kdm3a;Atrx;Alms1;Zfx;Bltp1;Mfsd14a;Slc19a2;Sun1;Arid4a;Arid4b;Tug1;Map7;Akap9;Dmxl2;Fndc3a;Nr6a1;Usp42;Sgpl1;Spata22;AU040320;Ggnbp2;Acvr2a;Nek1;Prdm9;Cep57;Ccna1;Dnmt3a;Hspa1l;Herc4;Ythdc1;Sirt1;Gopc;Lgr4;Ift25;Ccdc62;Cul4a;Ift88;Mertk;Spag8;Herpud2;Rai14;Sox17;Herc2;Sbf1;Ift56;Pcsk4;Garin1a;Syne1;Bbs2;Lztfl1;Inpp5b;Slc4a2;Pum1;Strbp;Bbof1;Sfmbt1;Zpbp2;Foxj3;Epc1;Ybx2;Ythdc2;Tmf1;Spag16;Vipas39;Cip2a;Sycp1;Dhx36;Cfap61;Cit;Plekha1;Slc9a8;Scmh1;Aff4;Immp2l;Ccnyl1;Hsf2;Acrbp;Npr2;Tafazzin;Asz1;Ubr2;Sec23ip;Gli1;Brca2;Hook1;Six5;Bmal1;Mettl3;Notch1;Hsf1;Xlr4a;Cftr;Odf2;Dnhd1;Catsper3;Kit;Kdm2b;Ros1;Nr2c2;Siah1a;Eif4g3;Eqtn;Ube2b;Cdyl;Zmynd15;Adcyap1r1;Xlr3b;Wt1;Fam209;Pgm3;Pdilt;Pank2;Katnal1;Cfap47;Limk2;Spmip7;Brip1;Catsper2;Vps13b;Bbs4;Xrn2;Ankrd49;Mybl1;Ggnbp1;Mlh1;Spink1;Apob;Scaper;Dpy19l2;Taf4b;Styx;Vps54;Chd5;Prdx4;Sycp3;Ttc21a;Qki;Adamts2;Pla2g3;Adamts16;Ago4;Atm
mesenchyme development	mesenchyme development;mesenchymal cell differentiation	Vegfa;Fendrr;Tasor;Acvr1;Mdm4;Ddx5;Dlg5;Tgfbr1;Mdm2;Ddx17;Trip10;Tbx1;Sfrp2;Rock1;Sema4g;Robo2;Erbb4;Lama5;Fermt2;Tead1;Phactr4;Smad3;Usf3;Sema6d;Robo1;Phldb2;Smad7;Axin2;Cdh2;Jag1;Slc39a10;Sema4a;Tgfb2;Fgfr2;Tgfbr3l;Ldlrad4;Foxa2;Notch4;Ptk7;Chrd;Tbx20;Tead2;Tcf7l2;Tgfbr3;Spred2;Prickle1;Sema5a;Lrp6;Smad2;Klhl12;Foxf1;Notch1;Fgfr1;Bmpr2;Sema3b;Nedd4;Dab2ip;Kitl;Fn1;Loxl2;Foxa1;Loxl3;Bmp5;Gcnt2;Wt1;Arb2a;Sema6c;Sema3g;Ranbp3l;Phldb1;Il17rd;Wwtr1;Ell3;Mark1;Hpn;Trim62;Sema3a;Bmp4;Sema6a;Spred3;Bcl9l;Poglut1;Epb41l5;Erbb3;Pofut2;Mdk;Agt;Sema4c;Fam83d;Qki;Wnt5a;Sfrp1;Wnt7b;Zfp64;Hif1a;Cyp26a1;Ptk2;Efna1;Folr1;Dag1;Spry2;Rdh10;Myc;Bambi;Ezh2;Zeb2;Ager;Snai2;Hes1;Spry1;Msx1;Bmpr1a;Rian;Clasp2;Gja1;Dab2
stem cell population maintenance	stem cell population maintenance;maintenance of cell number	Kdm3a;Med12;Fgfr3;Rif1;Tut4;Arid4a;Kdm4c;Mtf2;Arid4b;Tead3;Ogt;Bcl7a;Jmjd1c;Zc3h13;Sav1;Smarca2;Tbx1;Bicral;Apc;Setd1a;Sall1;Tead1;Smc5;Arid1a;Ldb2;Dll1;Wdr47;Cul4a;Sinhcaf;Cdh2;Raf1;Brd9;Bcl9;Bicra;Nipbl;Fancd2;Rest;Hook3;Med17;Prox1;Actl6a;Tet1;Crebbp;Fzd7;Tcf7l2;Sirt6;Sap130;Lig4;Zfp36l2;Braf;Eif4enif1;Mettl3;Fgfr1;Lrp5;Ing1;Kit;Kdm2b;Erdr1x;Loxl2
Sm-like protein family complex	Sm-like protein family complex;small nuclear ribonucleoprotein complex;spliceosomal snRNP complex	Snrnp27;Smn1;Ppihl;Snrpe;Strap;Sf3b6;Snrpg;Clns1a;Snu13;Snrpb;Cd2bp2;Mepce;Sart1;Larp7;Eftud2;Txnl4a;Prpf6;Usp39;Snrpc;Lsm6;Tssc4;Lsm10;Lsm3;Snrpd1;Snrpd2;Sf3b2;Snrpa;Gemin7;Txnl4b;Lsm4;Zmat2;Snrpd3;Sf3b5;Lsm2;Phf5a;Rbm42
organic acid binding	organic acid binding;carboxylic acid binding	Gsta1;Rbp1;Pygl;Cad;Dbt;Acox2;Fabp4;Fabp1;Ddah1;Gsta2;Dmgdh;Fabp5;Fabp7;Got1;Dmbt1;Sell;Gstp2;Egln1;Hmgcl;Hnf4a;Scly;Ass1;Mthfs;Gnmt;Phyh;Psap;Glud1;Hif1an;Sh3glb1;Slc46a1;Shmt1;Mthfsl;Aldh5a1;Cd33;Egln2;Fabp2;Alox5ap;Gstp3;Mat1a;Gss;Pcx;Siglece;Srr;Agxt;Pgd;Sardh;Got2;Grhpr;Hba-a1;Hbb-bt;Adh5;Rars1;Folr2;Tyms;Rxra;Gstm7;Glul;Nme2;Hmbs;Ogfod2;Arhgdia;Kars1;Gchfr;Thnsl2;Pitpna;Gstp1;Shmt2;Aars1
endothelial cell differentiation	endothelial cell differentiation;endothelium development	Vegfa;Acvr1;Afdn;Tgfbr1;Marveld2;Col18a1;Rock1;Ptprs;Tjp1;Dll1;Ift88;Jag1;Fzd1;Dmd;Col27a1;Sox17;Cldn1;Plcb1;Rap2c;Akap11;Prox1;Nr2f2;Rapgef2;Pde4d;Proc;Notch4;Fzd4;Rdx;Ceacam1;Zeb1;Notch1;Bmpr2;Ikbkb;F11r;Tnf;Met;Tjp2;Bmp4;Xdh;Ppp1r16b;Kdm6b;Vcl;Agt;Krit1;Stard13;Cd2ap;Dll4;Pdcd10
ubiquitin-like protein ligase activity	ubiquitin-like protein ligase activity;ubiquitin protein ligase activity;ubiquitin-protein transferase activity	Med12;Ubr1;Rnf38;Rnf111;Uhrf2;G2e3;Trim11;Znrf3;Mdm2;Ranbp2;Rnft1;Nfx1;Marchf7;Rffl;Shprh;Trim34a;Ark2n;Birc2;Neurl4;Med23;Xiap;Hace1;Hectd2;Hltf;Hectd1;Rnf20;Ufl1;Rbbp6;Topors;Huwe1;Wsb1;Zfp598;Rnf43;Zfp451;Traf7;Herc4;Pias3;Trim33;Zzef1;Zmiz1;Rnf13;Cul4a;Herc3;Smurf2;Rpgr;Trim23;Rnf39;Mib2;Trim39;Med1;Herc2;Arel1;Ubr5;Rnf139;Ube4a;Med17;Rnf215;Trim21;Pcgf5;Trim69;Trip12;Rnf44;Marchf6;Pias2;Birc3;Syvn1;Ubr3;Prkn;Amfr;Ubr2;Trim7;Trim41;Rnf19a;Ltn1;Rnf145;Mex3c;Arih1;Itch;Rnf123;Nedd4;Rnf152;Siah1a;Mib1;Trim24;Cblb;Mylip;Znrf2;Cbx4;Rnf138;Pcgf3;Nhlrc3;Ankib1;Rnf213;Trim62;Msl2;Lonrf1;Rnf121;Znrf1;Herc6;Lonrf3;Rc3h1;Trim13;Mgrn1;Rnf2;Rmnd5b;Rnf223;Pdzrn3;Marchf8;Rnf122;Nt5c2;Trim68;Traf3ip2;Med7;Hecw2;Taf1;Ddb2;Mdm4;Birc6;Fbxl3;Malt1;Fbxo11;Klhl20;Map3k1;Ube2i;Kctd13;Ube2t;Ube2q2l;Marchf3;Cnot4;Bcor;Rnf103;Rnf169;Ube2e2;Ube2b;Rnf214;Ube2w;Wdsub1
canonical Wnt signaling pathway	canonical Wnt signaling pathway;regulation of canonical Wnt signaling pathway	Fgfr3;Notum;Znrf3;Tle2;Fzd5;Lrp4;Kank1;Nphp3;Xiap;Dvl1;Sfrp2;Kremen1;Apc;Lgr5;Nfkb1;Mcc;Map3k1;Smad3;Tnks2;Lgr4;Caprin2;Eda;Usp34;Axin2;Lats1;Cdh2;Fzd6;Bcl9;Egf;Tnks;Fzd1;Daam2;Tmem88b;Sox17;Ppp2r3a;Ubr5;Fgfr2;Tmem131l;Atp6ap2;Reck;Csnk1e;Fzd3;Ccdc88c;Ctnnd2;App;Lmbr1l;Ptk7;Lats2;Fzd4;Fzd7;Tcf7l2;Csnk1g1;Ccnyl1;Rbms3;Prdm15;Prkn;Prickle1;Lrrk2;Amfr;Sema5a;Gli1;Lrp6;Usp8;Mapk14;Bmal1;Fzd8;Notch1;Scyl2;Cdh1;Lrp5;Mks1;Dixdc1;Gnaq;Dab2ip;Siah1a;Nle1;Hhex;Ube2b;Ankrd6;Tmem170b
response to transforming growth factor beta	response to transforming growth factor beta;cellular response to transforming growth factor beta stimulus;transforming growth factor beta receptor signaling pathway	Lemd3;Acvr1;Rnf111;Arid4a;Appl2;Arid4b;Tgfbr1;Ogt;Yes1;Aspn;Rock1;Dcp1a;Fermt2;Map3k1;Smad3;Flcn;Zfp451;Adam17;Sirt1;Trim33;Zmiz1;Smad7;Smad5;Nr3c1;Sinhcaf;Lats1;Ep300;Smurf2;Igf1r;Fut8;Tgfb2;Kmt2a;Lrp1;Tgfbr3l;Crk;Ldlrad4;Itgb8;Map3k7;Ppara;Ltbp4;Ptprk;Tet1;Lox;Lats2;Crebbp;Tgfbr3;Snx25;Sap130;Itga8;Zeb1;Spred2;Slc2a10;Col3a1;Wwox;Zfp36l2;Smad2;Hyal2;Skil;Hipk2;Ing1;Nfkbiz;Dnmt1;Sox5;Gcnt2;Cd2ap;Adam9;Itga3;Il17rd;Pbld2;Nlk;Cilp;Smad6;Wfikkn1;Sox6;Spred3;Bcl9l;Epb41l5;Pbld1;Pals1;Smad9;Bmpr1b;Ankrd1;Adamtsl2;Usp9x;Fbn1;Tnrc6c;Xbp1;Ltbp3;Onecut1;Hspa5;Ptk2;Folr1;Spry2;Bambi;Zeb2;Ppargc1a;Spry1;Sin3a;Mapk7;Crkl;Pdgfd;Bmpr1a;Acvr1c;Usp15;Hpgd;Glg1;Dab2
ubiquitin-like protein transferase activity	ubiquitin-like protein transferase activity;aminoacyltransferase activity	Taf1;Ddb2;Med12;Ubr1;Rnf38;Rnf111;Mdm4;Birc6;Uhrf2;G2e3;Trim11;Znrf3;Mdm2;Ranbp2;Rnft1;Nfx1;Marchf7;Rffl;Shprh;Trim34a;Ark2n;Fbxl3;Malt1;Fbxo11;Birc2;Neurl4;Med23;Xiap;Hace1;Hectd2;Hltf;Hectd1;Rnf20;Ufl1;Rbbp6;Klhl20;Topors;Map3k1;Huwe1;Wsb1;Zfp598;Rnf43;Zfp451;Traf7;Herc4;Pias3;Trim33;Ube2i;Zzef1;Zmiz1;Rnf13;Cul4a;Herc3;Smurf2;Rpgr;Trim23;Rnf39;Mib2;Trim39;Med1;Kctd13;Herc2;Arel1;Ubr5;Rnf139;Ube4a;Med17;Ube2t;Rnf215;Trim21;Pcgf5;Ube2q2l;Trim69;Trip12;Rnf44;Marchf6;Pias2;Birc3;Syvn1;Ubr3;Prkn;Amfr;Marchf3;Ubr2;Trim7;Trim41;Rnf19a;Ltn1;Rnf145;Mex3c;Cnot4;Arih1;Itch;Rnf123;Nedd4;Bcor;Rnf152;Rnf103;Rnf169;Ube2e2;Siah1a;Mib1;Trim24;Ube2b;Cblb;Mylip;Znrf2;Cbx4;Rnf138;Pcgf3;Nhlrc3;Ate1;Qpct
digestive system development	digestive system development;digestive tract development	Fgfr3;Fzd5;Sav1;Nphp3;Insr;Sfrp2;Sall1;Smad3;Lgr4;Nipbl;Igf1r;Sox17;Fgfr2;Id2;Chrd;Tcf7l2;Cbfa2t2;Npr2;Col3a1;Pkdcc;Smad2;Foxf1;Notch1;Cdh1;Clmp;Pcsk5;Kit;Stx2;Rarb;Hnf1b;Gata6;Chd8;Epb41l5;Wdr19;Xbp1;Wnt5a;Sfrp1;Megf8;Hif1a;Fat4;Cobl;Hes1;Wls;Crkl;Pdgfc;Acvr2b;Shh;Ccdc39;Fgf9;Tcf21;Sox9;Gata4;Nkx2-6
bicellular tight junction	bicellular tight junction;tight junction;apical junction complex	Tgfbr1;Fzd5;Cgn;Marveld2;Magi3;Ash1l;Dlg1;Apc;Atp7b;Tjp1;Mpp7;Pdcd6ip;Arhgap17;Cldn1;Rap2c;Amotl2;Mtdh;Prkci;Epcam;Ocln;Usp53;Igsf5;Rapgef2;Magi1;Cyth1;Cxadr;Cldn8;Cldn14;Frmd4a;Pard3b;Clmp;Pof1b;Ank3;F11r;Adcyap1r1;Eppk1;Magi2;Shroom2;Tjp2;Nphp4;Mpdz;Cldn7;Cldn4;Lin7c;Pals1;Ubn1;Tjap1;Afdn;Epha2;Cntnap1;Cldn20;Kifc3;Shroom1;Plekha7;Pkn2;Cdh1;Nectin3;Camsap3
serine-type peptidase activity	serine-type peptidase activity;serine-type endopeptidase activity;serine hydrolase activity	C1s1;Masp2;Dpp4;C1s2;Mst1;Mbtps1;Tpp1;C2;Pcsk7;Prepl;Adam17;Pcsk9;F11;F3;Proz;Tpp2;Rhbdl1;Prss53;Rhbdf1;Pcsk4;Hgfac;Habp2;Masp1;F7;Proc;Immp2l;Cfb;Tmprss2;Dpp10;Pcsk5;Pcsk6;Abhd17b;Hgf;Cfi;Klkb1;Scpep1;F12;Pamr1;C1ra;Hpn;Plg;Aadac
histone demethylase activity	histone demethylase activity;protein demethylase activity;histone H3 demethylase activity;demethylase activity	Kdm3a;Kdm6a;Kdm5a;Rsbn1;Kdm4c;Kdm3b;Jmjd1c;Kdm5b;Kdm4d;Kdm2a;Kdm4a;Phf2;Kdm2b;Alkbh1;Cyp3a11
peroxisome	peroxisome;microbody	Mtarc2;Agps;Pex11b;Fndc5;Amacr;Depp1;Acox2;Fabp1;Acaa1a;Dhrs7b;Hsd17b4;Vim;Pex5;Tmem135;Pex6;Abcd1;Arf1;Mvd;Hmgcl;Crat;Hao1;Acot8;Plaat1;Idh2;Phyh;Pex19;Fdps;Pex11g;Ephx2;Pxmp2;Idh1;Mvk;Urad;Nudt19;Cd33;Rab8b;Acnat2;Pik3c3;Plaat3;Mul1;Hspd1;Tysnd1;Agxt;Mlycd;Dhrs4;Urah;Pecr;Ech1;Prdx1;Paox;Sod1;Pex16;Gstk1;Tkt;Serhl;Ide;Prdx5;Fis1
histone acetyltransferase complex	histone acetyltransferase complex;protein acetyltransferase complex;acetyltransferase complex	Taf4;Supt20;Yeats2;Brd8;Brd1;Ogt;Kansl1l;Taf2;Mbtd1;Atxn7l3;Kansl2;Mrgbp;Brd8dc;Mbip;Brpf3;Atxn7;Kansl1;Zzz3;Tada1;Kat2b;Ing3;Ep300;Jade3;Kat6b;Brpf1;Phf20l1;Trrap;Kansl3;Actl6a;Map3k7;Phf20;Epc1;Crebbp;Dr1
microtubule organizing center organization	microtubule organizing center organization;centrosome cycle	Cdk2;Alms1;Ccnl1;Cep44;Ccnl2;Cntrob;Usp33;Spice1;Ndel1;Ppp1r12a;Pkhd1;Cep295;Dync1li1;Cep152;Ubxn2b;Ccdc57;4933427D14Rik;Sirt1;Mdm1;Kat2b;Pdcd6ip;Chd3;Cenpj;Cep135;Azin1;Cep120;Ccp110;Gcc2;Haus6;Cep85;Tmem67;Cep192;Cenatac;Plk2;Cep250;Sdccag8;Brca2;Cep72;BC034090;Cep76;Odf2;Nat10;Crocc;Xpo1;C2cd3;Cep68
viral release from host cell	viral release from host cell;exit from host cell	Arl8b;Chmp4c;Chmp5;Vapa;Chmp6;Chmp2b;Chmp7;Ddb1;Vps37b;Trim25;Pcx;Vapb;Chmp1a;Chmp2a;Chmp4b;Rab7
endosome transport via multivesicular body sorting pathway	endosome transport via multivesicular body sorting pathway;multivesicular body sorting pathway	Rilp;Chmp3;Chmp4c;Leprotl1;Chmp5;Chmp6;Chmp2b;Chmp7;Ubxn6;Vps36;Chmp1a;Chmp2a;Vps28;Chmp4b;Mvb12a;Vcp;Snf8;Vps25
carboxylic acid biosynthetic process	carboxylic acid biosynthetic process;organic acid biosynthetic process	Hacd4;Rbp1;Cad;Fasn;Amacr;Upb1;Acox2;Akr1b1;Cyp8b1;Cyp1a1;Kmo;Kynu;Fads1;Elovl3;Klhl25;Gulo;Fabp5;Got1;Cyp4a12b;Bhmt2;Sephs2;Sdsl;Ltc4s;Acsm2;Gstp2;Pcbd2;Abcd1;Mgst3;Sco1;Hnf4a;Ass1;Acadl;Hao1;Cbr4;Mgll;Mcat;Shmt1;Pkm;Apip;Ldha;Lta4h;Alox5ap;Sephs1;Aldh8a1;Gstp3;Mthfd1;Srr;Agxt;Mlycd;Ndufab1;Aldh1a1;Cd74;Wdtc1;Got2;Gamt;Cbs;Mif;Prkag1;Adi1;Gstm7;Gne;Gstm4;Glul;Asl;Hsd17b8;Haao;Eif6;Pecr;Mri1;Acot7;Nags;Gsto1;Prxl2b;Hsd17b10;Ptges3;Acsm1;Acsf3;Acadvl;Nr1h3;Park7;Thnsl2;Gstp1;Lias;Akr1a1;Shmt2;Cyp4a12a;Fmo1
positive regulation of response to biotic stimulus	positive regulation of response to biotic stimulus;positive regulation of innate immune response	Cd14;Gimap5;Trim32;Tlr4;Hrg;Trem2;Lag3;Irak3;Sh2d1b1;Rnf185;Tarbp2;Trem3;Trim30c;Nfkbia;S100a14;Mmrn2;Scimp;Arf6;Rab7b;Csnk1a1;Cd86;Tirap;Arrb2;Riok3;Akirin2;S100a8;Emilin1;Cd160;Ticam1;Tlr13;Ifi205;C1qbp;Acod1;Mbl2;S100a9;Ube2k;Zc3hav1;Oas1a;Fpr2;Pcbp2;Clec4n;Trim5;Eif2ak2;Vav1;Ap3b1;Lyn;Cd300lf;Sec14l1;Dhx58;Pycard;Cd300a;Nploc4;Grn;Tlr12;Irgm1;Cptp;Xrcc5;Emilin2;Ly86;Klrb1c;Gpatch3;Nagk;Hspa8;Gm12250;Tifab;Nfkbil1;Oas1g;Nono;Oas3;Irf3;Igtp;Plcg2;Gbp2;Parp1;Ppp6c;Trim25;Lrrc14;Zbp1;Hspd1;Ppp2ca;Xrcc6;Treml4;Tnip1;Tkfc;Tomm70a;Cd74;Slc15a3;Ipo5;Ubqln1;Oasl1;Rela;Sqstm1;Tyrobp;Mif;Ecsit;Myd88;Spi1;Mapkapk2;Akt1;Cyba;Hsp90aa1;Lgals9;Fadd;Nlrx1;Nmi;Ufd1;Irf7;Stmp1;Clpb;Flot1;Trim12c;Ninj1;Otulin;Rps19;H2-T22;Phb1;Nop53;Polr3c;Ywhae;Nr1h3;Phb2;Banf1;Ifi35;Pqbp1
embryonic limb morphogenesis	embryonic limb morphogenesis;embryonic appendage morphogenesis	Lrp4;Lmbr1;Sfrp2;Sall1;Ift88;Fzd6;Dync2h1;Mbnl1;Nipbl;Med1;Gna12;Notch2;Ptch1;Tgfb2;Reck;Cplane1;Ece1;Lnpk;Prickle1;Lrp6;Notch1;Fgfr1;Lrp5;Mks1;Gnaq;C2cd3;Rarb;Fras1;Bmp4;Wdr19;Wnt5a;Megf8;Crabp2;Mecom;Rdh10;Frem2;Acd;Msx1;Bmpr1a;Rpgrip1l;Gja1;Rab23;Rarg;Ror2;Shh;Fgf9;Flvcr1;Tbc1d32;Ttbk2
nucleoid	nucleoid;mitochondrial nucleoid	Mtnap1;Slc25a5;Prorp;Vdac2;Mthfs;Hadha;Dnaja3;Atp5f1b;Vdac1;Ddx28;Hspa9;Sod2;Lrrc59;Twnk;Uqcc2;Top1mt;Poldip2;Tufm;Hsd17b10;Lonp1;Acadvl;Shmt2
reproductive system development	reproductive system development;reproductive structure development	Vegfa;Taf4;Atrx;Zfx;Arid4a;Arid4b;Tgfbr1;Map7;Akap9;Jmjd1c;Ash1l;Fndc3a;Dlg1;Insr;Plekha5;Sgpl1;Spata22;Sfrp2;Apc;2610005L07Rik;Frs2;Acvr2a;Safb2;Slc22a5;Kmt2b;Sirt1;Lgr4;Adamts1;Inha;Kdm5b;Mertk;Nipbl;Igf1r;Adam1a;Tgfb2;Ago4;Fgfr2;Atm;Nr2f2;Rhobtb3;Greb1l;Col9a3;Inhba;Hyal3;Pde4d;Tmf1;Ntrk1;Plekha1;Tsx;Fzd4;Tcf7l2;Immp2l;Fst;Npr2;Brca2;Lrp6;Plag1;Gdf9;Notch1;Gnrh1;Cftr;Cdh1;Kitl;Kit;Foxa1;Nup107;Bmp5;Cdkn1b;Wt1;Ahr;Cd2ap;Il1a;Id4;Hnf1b;Sema3a;Brip1
activation of innate immune response	activation of innate immune response;pattern recognition receptor signaling pathway;innate immune response-activating signaling pathway	Scimp;Arf6;Rab7b;Csnk1a1;Cd86;Tirap;Arrb2;Riok3;S100a8;Ticam1;Tlr13;Ifi205;C1qbp;Acod1;Mbl2;S100a9;Zc3hav1;Oas1a;Pcbp2;Clec4n;Trim5;Eif2ak2;Ap3b1;Lyn;Cd300lf;Sec14l1;Dhx58;Pycard;Cd300a;Nploc4;Tlr12;Irgm1;Cptp;Xrcc5;Gpatch3;Nagk;Hspa8;Gm12250;Tifab;Nfkbil1;Oas1g;Nono;Oas3;Irf3;Igtp;Plcg2;Gbp2;Parp1;Ppp6c;Trim25;Lrrc14;Zbp1;Hspd1;Ppp2ca;Xrcc6;Treml4;Tnip1;Tkfc;Tomm70a;Slc15a3;Ipo5;Ubqln1;Oasl1;Rela;Sqstm1;Tyrobp;Ecsit;Myd88;Mapkapk2;Akt1;Cyba;Hsp90aa1;Nlrx1;Nmi;Ufd1;Irf7;Stmp1;Clpb;Flot1;Trim12c;Ninj1;Otulin;Phb1;Nop53;Ywhae;Nr1h3;Phb2;Banf1;Ifi35;Pqbp1
oligopeptide binding	oligopeptide binding;glutathione binding	Gsta1;Gsta2;Ltc4s;Gstm5;Gss;Gsr;Gstm7;Gstm4;Gstm2;Gstm3;Gstm6;Gstm1
pyridoxal phosphate binding	pyridoxal phosphate binding;vitamin B6 binding	Cisd1;Mtarc2;Pygl;Alas1;Gpt;Kynu;Pygb;Got1;Gpt2;Gadl1;Shmt1;Kyat3;Srr;Agxt;Got2;Cbs;Pdxdc1;Alas2;Pdxk;Gcat;Thnsl2;Pnpo;Mocos;Shmt2;Scly
vesicle coat	vesicle coat;membrane coat;coated membrane	Copb2;Sec13;Scyl1;Sec31a;Sar1a;Tmed3;Ap2b1;Clta;Pef1;Ap2a2;Cideb;Copa;Copg1;Ap2s1;Cltb;Copz2;Cope;Ap1b1;Epn1;Ap2m1;Copz1;Ap1s1;Vps18;Ap5s1;Ap3s2;Chmp2a;Chmp4b
DNA alkylation	DNA alkylation;DNA methylation	Arid4a;Arid4b;Kmt2e;Rlf;Baz2a;Ehmt1;Dnmt3b;Dnmt3a;Kmt2a;Bmi1;Tmt1a;Mecp2;Mtrr;Mbd4;Hells;Ctcf;Dnmt1;Wt1;Atf7ip
