representative	grouped_terms	genes
ubiquitin-like protein ligase binding	ubiquitin-like protein ligase binding;ubiquitin protein ligase binding	Nploc4;Trip4;Hspa1b;Sumo1;Cxcr4;Rtn4;Tank;Tollip;Pa2g4;Fzd5;Pcbp2;Dbt;Dtx3l;Spart;Ube2g1;H2bc23;Otub1;Cdkn1a;H13;Xbp1;Eif4e2;Usp9x;Cul2;Tcp1;Cbs;Ube2d2a;Cul3;Ube2k;Ube2l6;Bag5;Cdkn1b;Rbx1;Rpl11;Egfr;Ndufs2;Ube2w;Rangap1;Rraga;Hspa5;Ctnnb1;Erlin2;Ube2n;Bok;Hspbp1;Cacul1;Rala;Ube2j1;Ube2d3;Ikbkg;Prkar2a;Map1lc3b;Vcl;Cct2;Laptm4b;Ubb;Srprb;Pdlim2;Rpl5;Prkar1a;Hspa9;Ywhae;Prkaca;Tubb5;Map1lc3a;Hspd1;Derl1;Hspa1l;Nek6;Rbx1-ps;Ube2a;Pink1;Vcp;Dnaja1;Sumo2;Hsp90ab1;Gabarapl1;Rpl23;Uqcrc1;Atp6v0c;Tuba1b;Prkacb;Sqstm1;Ddrgk1;Tpi1;Calr;Dazap2;Bag1;Ubxn1;Clu;Tmbim6;Sumo3;Slc25a5;Ywhaz;Gabarapl2;Nedd8;Prdx6;Ube2l3;Cacybp;Gabarap
recombinational repair	recombinational repair;double-strand break repair via homologous recombination	Nsmce2;Rad51b;Abl1;Ercc5;Ap5z1;Timeless;Rad52;Trp53bp1;Mbtd1;Ep400;Meiob;Zfyve26;Rmi1;Epc1;Hdgfl2;Dmap1;Top3a;Kat5;Kdm1a;Vps72;Fus;Pogz;Rtel1;Nipbl;Poll;Smchd1;Shld1;Rnf169;Trrap;Helq;Smc5;Xrcc1;Slx4;Ercc4;Brca2;Ubqln4;Ercc6;Brd8;Tonsl;Mus81;Htatsf1;Arid2;Mrgbp;Nabp1;Wrap53;Recql5;Ino80;Sfpq;Rhno1;Ap5s1;Slx1b;Chd4;Setd2;Helb;Zmynd8;Gen1
structural constituent of postsynaptic specialization	structural constituent of postsynaptic specialization;structural constituent of postsynaptic density	Dlgap1;Dlg1;Magi2;Shank2;Dlg2;Shank3;Git1;Ctnnd2
respiratory chain complex IV	respiratory chain complex IV;mitochondrial respiratory chain complex IV	Cox6b1;Cox7a2l;Cox6c;Uqcrfs1;Cox7b;Cox6a2;Uqcrc2;Cox4i1;Coa6;Cox5a;Cox6a1;Cox8a;Ndufa4;Cox7a2
receptor signaling pathway via STAT	receptor signaling pathway via STAT;receptor signaling pathway via JAK-STAT	Erbb4;Pibf1;Sh2b3;Tbx1;Prlr;Ggnbp2;Tyk2;Fgfr3;Snhg20;Ptprd;Thpo;Ifnar1;Mst1;Hsf1;Mgat5;Stat2;Cdk5;Pias1;Pparg;Cenpj;Il15;Fyn;Cnot7;Ptk2b;Irf1;Parp14;Il15ra;Ercc6;Clec12b;Stat6;Jak3;Stat4;Dab1;Dot1l;Ager;Pkd1;Pecam1;Egf;Ptprt;Gadd45a;Ptpn2;Socs2;Fer;Ep300;Il6ra;Ghr;Pkd2;Nlk;Notch1;Hgs;Csf2ra;Socs3;Il7r;Il12a;Il23a;Lck;Socs5;Inpp5f;Tnf;Crlf3;Elp2;Cxcl5;Pigu
pattern specification process	pattern specification process;regionalization	Pbx1;Erbb4;Ar;Robo2;Kif3a;Zeb1;Ldb1;Lrp4;Hoxc4;Nrp2;Tbx1;Zeb2;Acd;Ext1;Prickle1;Scmh1;Sf3b1;Hipk2;Frs2;Meis2;Aida;Cramp1;Ift172;Bptf;Lama5;Pcsk5;Tll1;Ift88;Daam2;Ppp2r3a;Kat2a;Dvl1;Tctn1;Ring1;Cc2d2a;Shroom3;Dll1;Nek8;Senp2;Tulp3;Smad3;Cluap1;Bicc1;Nrg3;Rfx3;Dnah11;Bmp2;Sufu;Odad4;Rarg;Pskh1;Kdm6a;Chrd;Kmt2a;Tasor;Bmp4;Robo1;Acvr2b;Meis1;Kdm2b;Nphp3;Ift74;Ednra;Mtf2;Bhlhe40;Tbx2;Fgfr4;Apc;Ofd1;Tcap;Rfng;Hnf1b;Fgfr2;Sox17;Mfng;Satb2;Bmpr1b;Ift140;Med12;Tgfbr1;Tbx20;Ep300;Tcf7l1;Celsr1;Reln;Wnt7b;Mef2c;Rpgrip1l;Pkd2;Sema3a;Nle1;Dop1b;Abi1;Meis3;Ski;Hoxc6;Pbx2;Ttc8;Dync2h1;Tbx3;Notch1;Mdfi;Bmp1;Mdga2;Anks6;Nr2f1;Gata5;Eed;Smad6;Htt;Pofut1;Fgfr1;Drc1;Syngap1;Wnt11;Mks1;Nrp1;Sema3c;Rnf111;Pcgf2;Celsr2;Dnah5;Foxa2;Hoxd3;Irx2;Megf8;Tshz1;Gli3;Apc2;Zbtb16;Eng;Dll4;Smarcd3;Cep290;Dzip1l;Rttn;Ripply1;Axin2;Sfrp1;Irx3;Tdrkh;Tgif1
monosaccharide transmembrane transport	monosaccharide transmembrane transport;carbohydrate transmembrane transport;hexose transmembrane transport;glucose transmembrane transport;carbohydrate transport	Erbb4;Prkca;Nfe2l2;Aspscr1;Tert;Slc27a1;Sorbs1;Esr1;Oga;Enpp1;Yes1;Hnf1a;Appl2;Ctns;Grk2;Prkcd;Tsc2;Slc25a27;Insr;Slc23a2;Slc2a3;Prkcb;Tsc1;Irs2;Inpp5k;Slc5a1;Slc2a9;Ednra;Acacb;Slc2a4;Mef2a;Slc23a1;Rab4b;Mapk14;Rnasel;Slc5a2;Ahi1;Aqp9;Tmem144;Aqp7;Mfsd2a;Slc35a4;Mfsd2b
cotranslational protein targeting to membrane	cotranslational protein targeting to membrane;SRP-dependent cotranslational protein targeting to membrane	Srp19;Srpra;Sec61a1;Srprb;Srp9;Sec61b;Srp14;Sec63;Ssr3;Tram1;Arl6ip1
axon guidance	axon guidance;neuron projection guidance	Robo2;Alcam;Sema4a;Ank3;Sema6a;Nrp2;Megf9;Diaph2;Efna3;Ext1;Sema4b;Apbb2;Ntf3;Cyfip1;Lama5;Foxp1;Adam17;Nfib;Dvl1;Agrn;Cdk5;Mycbp2;Tenm2;Unc5d;Kalrn;Cntn5;Epha7;Sema6d;Crppa;Sema4g;Epha6;Mapk8ip3;Ntn4;Klf7;Vegfa;Erbb2;Robo1;Sema5b;Nrcam;Ednra;Nexn;Ephb6;Prtg;Ptprm;Efna5;Flot1;Cdh4;Ephb1;Epha5;Hspg2;Bmpr1b;Sema4d;Slit3;Arhgef25;Etv4;Reln;Wnt7b;Mef2c;Ncam1;Sema3a;Plxna4;Sema3e;Sema6c;Ttc8;Lrtm1;Notch3;Notch1;Unc5c;Plxna3;Bcl11b;Neo1;Slit2;Ntrk1;Epha4;Epha3;Trio;L1cam;Nrp1;Cntn2;Sema3c;Robo3;Celsr3;Nova2;Lama2;Megf8;Gli3;Enah;Chl1;Usp33
appendage morphogenesis	appendage morphogenesis;limb morphogenesis;appendage development;limb development	Pbx1;Large1;Rarb;Nfia;Lrp4;Acd;Ext1;Prickle1;Sall1;Fbxw4;Chd7;Pcsk5;Ift88;Lmbr1;Col6a1;Fgf9;Fmn1;Enpp1;Wdpcp;Npr2;Hnf1a;Tulp3;Nipbl;Hdac1;Rarg;Pcnt;Chst11;Bmp4;Atrx;Sik3;Tbx2;Zfp219;Fzd6;Mecom;Aff3;Bax;Fgfr2;Gnaq;Idua;Ift140;Cacna1c;Cplane1;Rpgrip1l;Crabp2;Ski;Pbx2;Dync2h1;Tbx3;Notch1;Smoc1;Ift172;Ift80;Prkab1;Itgb4;Itga6;Kremen1
response to interleukin-7	response to interleukin-7;cellular response to interleukin-7	Atic;Hdgf;Stip1;Eno1;Hmgb1;Hspd1;Atp5f1b;Ybx1;P4hb;Pdia3;Rad23b
porphyrin-containing compound metabolic process	porphyrin-containing compound metabolic process;heme metabolic process;tetrapyrrole metabolic process	Cox15;Hpx;Blvrb;Hmbs;Hmox1;Tmem14a;Cpox;Hebp1;Eif2ak1;Fech;Iba57;Urod;Slc11a2;Slc48a1;Hmox2;Tmem14c;Cyp1a2;Slc25a39;Alas2;Snx3;Pgrmc1;Mmachc;Mmadhc
mitochondrial proton-transporting ATP synthase complex	mitochondrial proton-transporting ATP synthase complex;proton-transporting ATP synthase complex	Atp5mc1;Atp5me;Atp5pf;Atp5f1b;Atp5f1a;Atp5mk;Atp5f1d;Atp5mj;Atp5mf;Atp5f1c;Atp5pb;Atp5mc3;Atp5po
protein disulfide isomerase activity	protein disulfide isomerase activity;intramolecular oxidoreductase activity, transposing S-S bonds	Creld2;Tmx3;Creld1;Qsox1;Tmx1;Pdia4;Txndc5;Pdia6;Erp44;P4hb;Pdia3
complement activation, classical pathway	complement activation, classical pathway;humoral immune response mediated by circulating immunoglobulin	C1rb;C1qa;C1qb;C1qc;C8a;C1rl;Cfi;Serping1;Susd4;Mbl1;C4bp;C9;Cr1l;C1ra;Mbl2;C8b;C8g;C1qbp;Crp;Hpx;Cd81
cognition	cognition;learning or memory	Pde4d;Large1;Cux2;Abl1;Tanc1;St3gal4;Tafa2;Cpeb3;Foxp2;Prkn;Ehmt2;Prkca;Eif4ebp2;Btbd9;Nrxn3;Crebbp;Shank2;Meis2;Nrxn1;Ntf3;Cyfip1;Eif2ak4;Chd7;Plcb1;Nrg1;Csmd1;Ptn;Shank3;Ric8a;Kat2a;Cdk5;Grm7;Pias1;Nedd9;Atxn1;Shc3;Git1;Cic;Rcan2;Mapt;Itpr3;Adra1b;Mfsd2a;Grin2b;Trpm7;Abi2;Jakmip1;Sorcs3;Nipbl;Brsk1;Ctns;Deaf1;Dnah11;Kalrn;Spg11;Slc8a3;Itga5;Ntrk2;Ctnnd2;Cx3cr1;Pak6;Chrd;Kmt2a;Atp8a1;Tsc1;Ngf;Nsun5;Fgf13;Chrna4;Lins1;Zzef1;Pde8b;Pomk;Gpr158;Ddhd2;Synj1;Aff2;Itga3;Ckap5;Ager;Mdk;Cacna1e;Crtc1;Camk4;Hmgcr;Slc2a4;Nr4a2;Pde1b;Abl2;Ldlr;Idua;Cacna1c;Ep300;Aaas;Rtl4;Reln;Pde5a;Casp1;Mef2c;Prkar2b;Cln3;Pak5;Ncam1;Dop1b;Abca7;Hrh2;Rgs14;Sobp;Prkcz;Dcdc2a;Tnr;Grm5;Ntrk1;Htt;Cntnap2;Dgki;Plk2;Scn2a;Syngap1;Braf
prostaglandin metabolic process	prostaglandin metabolic process;prostanoid metabolic process	Plaa;Daglb;Mapk9;Acox1;Mif;Ces2b;Ptges3-ps;Hpgd;Fabp5;Ces2a;Ptgr1;Ces2g;Sco1;Akr1c14;Ces2c;Ptgr2;Pnpla8;Prxl2b;Gstp2;Ces2e;Ptges3;Gstp1
regulation of peptidase activity	regulation of peptidase activity;regulation of endopeptidase activity	Serpinb9;Bak1;Timp3;Aifm1;Svbp;Itih2;Pzp;Aqp1;Serpinc1;Vtn;Hrg;Ctss;Ctsh;Serpini1;Tfpi2;Asph;Serpina3n;Triap1;Picalm;Gapdhrt;Pdcd6;Bok;Serpina12;Mmp9;Serping1;Fadd;Lamtor5;Mug1;Mtch1;Ppm1f;Fabp1;Slc11a2;Ahsg;Rack1;Ctsd;Hmgb1;Dnaja3;Hspd1;Prelid1;Sfrp2;Cdh1;Ambp;Vcp;Serpind1;Dap;Rnf7;Cstb;Ddrgk1;F2r;Rps3;Serpina1a;Cycs;Rps27l;Serpina1b;Ctsl;Ubxn1;Serpine2;Psme3;Mtch2;Serpina1d;Pebp1;Tmed10;Park7;Bcap31;Perp;Fam162a;Serpinf1;Cst3;Serpina1c;Serpina1e;Aph1a;Gpx1;Serpina3k;Arl6ip1
sterol biosynthetic process	sterol biosynthetic process;cholesterol biosynthetic process;secondary alcohol biosynthetic process	Ces1g;Msmo1;Hmgcs2;Sqle;Cyp7a1;G6pdx;Insig1;Dhcr24;Ces1e;Erlin1;Pex2;Faxdc2;Abcg1;Tm7sf2;Apoa1;Ces1c;Aqp8;Prkaa2;Ces1f;Cyp51;Fgf1;Hsd17b7;Idi1;Sc5d;Qki;Sod1;Erlin2;Sec14l2;Erg28;Cyb5r3;Apob;Lipa;Apoe;Ebp;Scp2;Insig2
transmembrane receptor protein tyrosine kinase activity	transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein kinase activity	Erbb4;Nrp2;Fgfr3;Mertk;Tie1;Flt4;Ror1;Alk;Epha7;Insr;Ntrk2;Epha6;Fgfrl1;Erbb2;Ephb6;Fgfr4;Ephb1;Fgfr2;Epha5;Ros1;Flt3;Igf1r;Mst1r;Ntrk3;Ntrk1;Epha4;Epha3;Tek;Fgfr1;Nrp1;Epha1;Tgfbr3;Tgfbr3l;Acvr2b;Bmpr1b;Tgfbr1;Hjv
peroxisomal matrix	peroxisomal matrix;microbody lumen	Agxt;Lonp2;Abcd3;Fabp1;Hspd1;Nudt7;Hsd17b4;Scp2;Cat;Hao1;Ide;Phyh;Prdx1;Prdx5
fatty acid oxidation	fatty acid oxidation;lipid oxidation	Bdh2;Hadha;Akt1;Acsl5;Acox1;Acadm;Pex7;Acad11;Mlycd;Hadhb;Acadl;Obp2a;Cpt2;Pex13;Pdk4;Adh4;Nucb2;Etfa;Acadvl;Etfb;Eci1;Acat1;Slc25a17;Hadh;Crot;Plin5;Lonp2;Abcd3;Acat3;Adipor1;Fabp1;Etfdh;Decr1;Echs1;Ehhadh;Echdc1;Acox2;Adh5;Hsd17b4;Scp2;Cyp4v3;Acads;Acaa2;Hao1;Hsd17b10;Phyh;Dbi
dosage compensation by inactivation of X chromosome	dosage compensation by inactivation of X chromosome;sex-chromosome dosage compensation	Xist;Tsix;Rbm15;Ythdc1;Lrif1;Ftx;Jarid2;Smchd1;Mettl3
response to transforming growth factor beta	response to transforming growth factor beta;cellular response to transforming growth factor beta stimulus	Gcnt2;Tgfbr3;Ppara;Zeb1;Wwox;Trim33;Sox6;Zeb2;Flcn;Ptprk;Ldlrad4;Crebbp;Hipk2;Tnrc6c;Nrros;Fut8;Adam17;Sox5;Onecut2;Runx1;Zmiz1;Pxn;Ptk2;Pparg;Yes1;Stub1;Sap130;Pml;Stk11;Appl2;Tgfbr3l;Smad3;Zfhx3;Bmp2;Pbld2;Tgfb1i1;Fyn;Sin3a;Snx1;Hdac1;Arid4b;Mapk7;Nfkbiz;Htra3;Dcp1a;Arid4a;Lrrc32;Kmt2a;Chst11;Adamtsl2;Tab1;Tet1;Nos3;Itga3;Bcl9l;Ltbp3;Brms1;Ltbp4;Ppargc1a;Arrb2;Dab2;Zfp451;Bmpr1b;Tgfbr1;Ep300;Lemd3;Sirt1;Ogt;Pdgfd;Serpine1;Mef2c;Igf1r;Ltbp1;Cflar;Ski;Nlk
protein transmembrane transporter activity	protein transmembrane transporter activity;macromolecule transmembrane transporter activity	Tomm40;Bloc1s3;Abca1;Bcs1l;Timm17a;Pex13;Timm23;Sec61a1;Sec61g;Tomm20;Tomm22;Timm17b;Timm22;Sec63;Tmed10;Tomm70a;Slc15a3;Hnrnpa3
alcohol dehydrogenase (NADP+) activity	alcohol dehydrogenase (NADP+) activity;aldo-keto reductase (NADP) activity	Dhrs7;Rdh11;Adh4;Dhrs4;Akr1c14;Akr1b1;Akr1c19;Rdh10;Akr7a5;Akr1c13;Akr1c12;Akr1e1;Akr1a1
renal system development	renal system development;kidney development	Plce1;Pbx1;Erbb4;Rarb;Robo2;Dlg1;Kif3a;Mtss1;Nfia;Lrp4;Flcn;Qrich1;Bag6;Ext1;Prickle1;Sall1;Pkhd1;Timeless;Pygo1;Asxl1;Lama5;Bcl2;Pcsk5;Tshz3;Ift88;Zfp950;Cc2d2a;Fmn1;Dll1;Pcsk9;Enpp1;Greb1l;Adamts6;Wdpcp;Npr2;Cntrl;Ilk;Cux1;Smad3;Bicc1;Ctns;Bmp2;Dlg5;Epha7;Klhl3;Arid5b;Tiparp;Pcnt;Vegfa;Lzts2;Tsc1;Bmp4;Tet2;Robo1;Adamts16;Pdgfa;Acvr2b;Plxnd1;Nup85;Snx17;Slc5a1;Nphp3;Ednra;Itga3;Pkd1;Bmper;Apc;Ppp3ca;Ampd2;Mecom;Hnf1b;Bax;Fgfr2;Tns2;Sox17;Wnt4;Bmp6;Amer1;Tgfbr1;Pdgfd;Il6ra;Cplane1;Wnt7b;Mef2c;Rpgrip1l;Cflar;Pkd2;Nle1;Col4a3;Glis2;Gpr4;Ttc8;Dync2h1;Vcan;Notch3;Notch1;Anks6;Slit2;Epha4;Smad6;Tek;Fgfr1;Wnt11;Angpt1;Nrp1;Prom1
lysine N-methyltransferase activity	lysine N-methyltransferase activity;protein-lysine N-methyltransferase activity;histone methyltransferase activity;histone H3 methyltransferase activity	Setbp1;Ehmt2;Prdm9;Setd4;Jarid2;Setdb1;Eef2kmt;Kmt2b;Smyd3;Kmt5c;Kmt5b;Camkmt;Setd1a;Ehmt1;Kmt2a;Dot1l;Nsd3;Ash1l;Mecom;Setd2;Kmt2c;Kmt2d;Smyd5;Prdm16;Smyd2;Setd1b;Nsd1;Carm1;Eed
U2-type prespliceosome	U2-type prespliceosome;prespliceosome	Ddx42;Prpf40b;Luc7l2;Sf3b1;Luc7l3;U2af2;Prpf39;Sf3a2;Luc7l;Lsm7
glutathione binding	glutathione binding;oligopeptide binding	Gsta1;Gsta5;Gstm2;Gstm1;Gsta2;Mmachc;Gstm3;Gstm7;Gstm6;Gsr;Gstm4;Mgst1
positive regulation of kinase activity	positive regulation of kinase activity;positive regulation of protein kinase activity;positive regulation of transferase activity	Il34;Emp2;Erbb4;Tenm1;Abl1;Dlg1;Vldlr;Gckr;Pibf1;Zeb2;Magi3;Card10;Prkag2;Prlr;P2rx7;Taok3;Fgfr3;Tead1;Nrxn1;Ntf3;Gpr39;Nrg1;Mertk;Ppp2r3c;Strada;Abi3;Map3k11;Adam17;Agrn;Cdk5;Nedd9;Gas6;Rad50;Pxn;Ptk2;Tie1;Flt4;Mapre3;Dab2ip;Ror1;Stk11;Map3k5;Alk;Abi2;Prkcd;Map3k12;Map4k2;Mnat1;Insr;Fbxw7;Als2;Ntrk2;Mapk8ip3;Ptk2b;Vegfa;Rasgrp1;Syk;Erbb2;Ccdc88a;Rapgef2;Robo1;Tcim;Pdgfa;Tab1;Pik3r6;Dab1;Tsacc;Gab1;Ager;Fgfr4;Pik3ca;Egf;Csf1;Arrb2;Fgfr2;Bora;Sash1;Epha5;Ros1;Flt3;Rassf2;Sirt1;Spatc1l;Pdgfd;Vegfc;Il6ra;Reln;Pde5a;Igf1r;Ip6k2;Abi1;Mst1r;Atp2b4;Lat;Ntrk3;Map3k7;Traf4;Wdr24;Camk1;Grm5;Ntrk1;Epha4;Tek;Fgfr1;Angpt1;Pak1;Ccr7;Jtb;Epha1;Psrc1;Tlr1;Fgd2;Ripk3;Il23a;Adra1a;Ripk1;Acd;Pabpn1;Btrc;Stub1;Arrdc4;Asxl2;Pot1b;Rfc2;Wrap53;Mapk15;Ppp1r3g;Hnrnpd;Dkc1
oxidoreductase activity, acting on the aldehyde or oxo group of donors	oxidoreductase activity, acting on the aldehyde or oxo group of donors;oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	Mrps36;Suclg2;Ogdh;Rdh11;Dld;Pdhx;Aldh9a1;Adh4;Dhrs4;Gapdhrt;Akr1c14;Akr1b1;Pdha1;Aldh6a1;Akr1c19;Fmo5;Aldh5a1;Aldh2;Akr1c13;Adh5;Akr1c12;Aox3;Aldh1a7;Aldh7a1;Hao1;Aldh1a1
postsynaptic specialization	postsynaptic specialization;asymmetric synapse;neuron to neuron synapse;postsynaptic density	Tnik;Erbb4;Dlgap1;Pclo;Dlg1;Tanc1;Srgap2;Nr3c2;Exoc4;Rtn1;Lrp4;Grik5;Magi2;Grid1;Dapk1;Nos1;Plekha5;Lrfn5;Sema4b;Shank2;Chrne;Syn3;Nrg1;Dlg2;Akap1;Slc8a1;Ctnna2;Dlgap4;Il1rapl1;Shank3;Dvl1;Hnrnph1;Cdk5;Gphn;Yes1;Gapdh;Macf1;Epb41l1;Eef2k;Arhgap32;Dnm3;Kcnb1;Ppfia2;Mapt;Tanc2;Grk3;Arfgap1;Grin2b;Nlgn2;Numb;Sorcs3;Chrm3;Grk2;Dlg5;Kalrn;Pip5k1c;Nlgn1;Fyn;Epha7;Snx1;Tsc2;Iqsec2;Slc8a3;Tmem108;Ptprs;Als2;Ntrk2;Abi3bp;Grip2;Cpeb1;Camk2g;Ptk2b;Tamalin;Ctnnd2;Ank2;Pak6;Camk2b;Tsc1;Rgs7bp;Kcnd2;Dgcr8;Dgkz;Nrcam;Chrna4;Scrib;Rapgef4;Erc1;Cnih2;Plcb4;Lrrtm4;Prkcg;Arhgef2;Myo6;Rgs9;Dclk1;Pick1;Ptprt;Homer3;Crtc1;Rps27;Atp2b2;Cyth2;Pde4b;Drosha;Dnajc6;Map1b;Lrrc4c;Sorcs2;Samd14;Cacna1c;Adam22;Disc1;Dgkb;Scn8a;Dlgap2;Dtnb;Map2;Anks1b;Clstn1;Dlgap3;Kcnd3;Grip1;Shisa6;Gria4;Abi1;Baiap2;Grik2;Map3k7;Rgs14;Prkcz;Iqsec1;Akap9;Gabrb2;Rims1;Camk1;Hnrnpd;Grm5;Epha4;Grin2d;Dgki;Syngap1;Add3;Chrnb1;Usp50;Stx1a;Pak1;Grm7;Slc4a8;Arfgef2;Chd4;Ogt;Sema3a;Plxna4;Cntnap2;Vti1a;Ptprd;Nrxn1;Syt1;Stxbp5;Akap7;Syt9;Syt7;P2rx3;Tnr
synaptic vesicle	synaptic vesicle;exocytic vesicle	Syngr3;Rab11b;Vamp2;Slc40a1;Atp6v1b2;Atp6ap1;Prrt2;Cops5;Slc2a8;Scamp1;Mtmr2;Ncstn;Sh3glb1;Psen2;Rab12;Dnajc5;Sypl2;Vamp7;Snap47;Picalm;Clcn3;Vdac1;Marcksl1;Ppt1;Septin2;Atp6v1g1;Ddc;Ap2a2;Cltc;Tmed9;Atp6v0d1;Atp6v1f;Rab8a;Calm2;Sema4c;Vdac2;Atp6v1d;Rab14;Snap29;Rab5c;Calm3;Psen1;Rab5b;Clta;Anxa5;Atp6v1e1;Atp6ap2;Atp6v0c;Sec22b;Syngr2;Sypl1;Vdac3;Rab2a;Rab5a;Rab7;Tprg1l;Mal2;Atp6v1a;Pebp1;Rab10;Calm1;Aph1a;Cltb;Dbi;Lamp1;Rab6a
response to carbohydrate	response to carbohydrate;response to monosaccharide;cellular response to carbohydrate stimulus;response to glucose;response to hexose;cellular response to monosaccharide stimulus;cellular response to glucose stimulus;cellular response to hexose stimulus;intracellular glucose homeostasis	Prkce;Nfkb1;Sybu;Gckr;Prkn;Prkca;Fto;Gpr39;Plcb1;Stx4a;Rasal2;Rptor;Tcf7l2;Rmi1;Ildr2;Pde4c;Mlxipl;Slc39a14;Nr1h4;Gas6;Atg7;Lepr;Kat5;Hnf1a;Kcnb1;Ncoa6;Aacs;Pde1c;Zbtb20;Grk2;Sin3a;Cacna1d;Sidt2;Kat7;Icam1;Klf7;Prkcb;Hmgn3;Crhr2;Irs2;Map4k4;Acvr2b;Srebf1;Tbc1d1;Pde8b;Pck2;Ager;Pik3ca;Cacna1e;Mapk13;Efna5;Ppp3ca;Hmgcr;Ano1;P2rx3;Hnf1b;Gck;Epha5;Raf1;Cftr;Ep300;Sirt1;Ogt;Rps6ka2;Gys2;Igf1r;Foxk2;Pik3r2
protein localization to postsynaptic specialization membrane	protein localization to postsynaptic specialization membrane;neurotransmitter receptor localization to postsynaptic specialization membrane	Tnik;Erbb4;Dlg1;Gpc6;Magi2;Nrxn3;Dlg2;Gphn;Git1;Kalrn;Iqsec2;Erbb2;Nbea;Rapgef4
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	Tox;Il34;Ambra1;Arid1b;Ripk2;Nkap;Prkca;Ripk1;Sart1;Itpkb;Ppp2r3c;Rptor;Smarca2;Hsf1;Brd4;Klf10;Ap3d1;Zfp609;Nedd9;Hlx;Runx1;Zmiz1;Gas6;Kat5;Fes;Cd46;Mmp14;Asxl2;Ppargc1b;Il15;Nfkbiz;Arid1a;Smarcd2;Pcid2;Irf1;Rasgrp1;Syk;Shb;Il15ra;Flt3l;Lilrb4b;Arid2;Pik3r6;Cd83;Ager;Mdk;Ppp3ca;Csf1
EMC complex	EMC complex;protein insertion into ER membrane by stop-transfer membrane-anchor sequence	Emc2;Emc10;Emc9;Emc7;Emc3;Emc4;Emc6;Mmgt1
secondary lysosome	secondary lysosome;autolysosome	Ncoa4;Plekhm1;Irgm1;Ftl1;Mpeg1;Map1lc3b;Slc48a1;Map1lc3a;Sqstm1;Fth1;Lamp1;Lamp2
3',5'-cyclic-AMP phosphodiesterase activity	3',5'-cyclic-AMP phosphodiesterase activity;3',5'-cyclic-nucleotide phosphodiesterase activity;3',5'-cyclic-GMP phosphodiesterase activity;cyclic-nucleotide phosphodiesterase activity	Pde4d;Pde7b;Pde4c;Pde1a;Pde1c;Pde2a;Pde11a;Pde6c;Pde8b;Pde10a;Pde4b;Pde1b;Pde5a;Adprm
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process	Acsl5;Suclg2;Ogdh;Mlycd;Mcee;Dld;Pdhx;Acot1;Nudt19;Sucla2;Pdk4;Hmgcl;Cs;Vdac1;Acat1;Fitm2;Mpc1;Pdha1;Acsl1;Glyat;Ehhadh;Mpc2;Nudt7;Hsd17b4;Tdo2;Mmut;Kynu;Acaa2;Suclg1;Acadsb
axon extension	axon extension;regulation of extent of cell growth;regulation of axon extension	Abl1;Clasp2;Sema4a;Sema6a;Nrp2;Auts2;Sema4b;Cyfip1;Ulk1;Dvl1;Cdk5;Macf1;Arhgap32;Mapt;Ilk;Cttn;Sin3a;Spg11;Ptprs;Sema6d;Sema4g;D130043K22Rik;Vegfa;Arhgap4;Ngf;Anapc2;Sema5b;Ednra;Adcy10;Ccr5;Ttc3;Dclk1;Cdh4;Dip2b;Map1b;Sema4d;Slit3;Disc1;Ep300;Ifrd1;Map2;Golga4;Sema3a;Gdi1;Myo5b;Plxna4;Sema3e;Sema6c;Ntrk3;Ndel1;Plxna3;Tnr;Slit2;L1cam;Nrp1;Pak1;Sema3c;Trpv2;Dnm2;Megf8;Ist1;Epha7;Fgf13;Efna5;Crabp2
ubiquitin-like protein conjugating enzyme activity	ubiquitin-like protein conjugating enzyme activity;ubiquitin conjugating enzyme activity	Ube2g1;Ube2d2a;Ube2k;Ube2l6;Ube2z;Ube2m;Ube2g2;Ube2w;Ube2u;Ube2n;Ube2v1;Atg3;Ube2j1;Ube2d3;Ube2q2;Cdc34;Ufc1;Ube2s;Ube2a;Ube2e3;Ube2l3
3'-phosphoadenosine 5'-phosphosulfate binding	3'-phosphoadenosine 5'-phosphosulfate binding;steroid sulfotransferase activity	Sult2a1;Sult2a2;Sult2a5;Sult2a4;Chst15;Sult2a7;Sult2a3
