representative	grouped_terms	genes
release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum;release of sequestered calcium ion into cytosol by endoplasmic reticulum	Ccr5;Trdn;Nol3;Hrc;Ank2;Ryr1;Tmem38a;Casq1;Casq2
lipid transport	lipid transport;lipid localization	Slco1a1;Abcg2;Ces1e;Ces1f;Sigmar1;Osbpl3;Abca8a;Proca1;Scp2;Osbpl8;Sgpp1;Slc25a17;Aqp8;Slco1a8;Atp11c;Xkr9;Atp11b;Fabp2;Abca1;Abcc3;Acsl1;Slco1b2;Rbp4;Vps13b;Osbpl1a;Kdm5b;Mif;Acat2;Stard4;Lypla1;Slc25a10;Abca6;Lpcat3;Shh;Rps6kb1;Pdzd8;Nr1h4;Cert1;Abca14;Vps13c;Map2k6;Ces1g;Apoc1;Rft1;Pltp;Ceacam2;Commd1;Tmem30b;Repin1;Slc10a1;Atp8b4;Cyp2j5;Comt;Atp8b5;Tnfaip8l3;Vps4b;Apoa2;Slco2a1;Slc27a5;Dbi;Mapk9;Sec24a;Relch;Vamp7;Abcb11;Slco2b1;Pparg;Washc1;Atp8b1;P2ry2;Furin;Sar1b;Got2;Ldlr;Tex2;Prelid1;Vmp1;Cidec;Tmf1;Lipa;Crabp2;Gpihbp1;Gm2a;Apoa5;Slc10a2;Abcd3;Apoa1;Tmem30a;Acsl5;Irak1;Lrp6;Stard5;Abcg5;Fabp1;Acsl3;Xrcc4;Slc2a1;Myb;Apoe;Slc66a2;Ptch1;Clstn3;Ldah;Tmem135;Fitm1;Angptl3;Mospd2;Cideb;Fxn;Bscl2;Alkbh7;Mest
MHC class I protein complex assembly	MHC class I protein complex assembly;peptide antigen assembly with MHC class I protein complex	H2-Q7;H2-K1;B2m;H2-Q10;H2-D1;H2-Q1;H2-Q6
positive regulation of developmental growth	positive regulation of developmental growth;positive regulation of growth	Trpv2;Serpine1;Bmpr1a;Hlx;Ccnd2;Pak1;Nrg1;Zfpm2;Fgf2;Foxs1;Flt3;Hsf1;Atp8a2;Megf8;Anapc2;Smo;Csf1;Syt17;Musk;Fgf9;Fn1;Adrb1;Igf2;Sema7a;Cdkl5;Sh3pxd2b;Cxcl12;Map1b;Disc1;Gata6;Ntn1;Sema4d;Ntrk3;L1cam;Rnf157;Fgfr1;Il7;Sh3glb1;Wnt5a;Wt1;Ghr;Mapk14;Actn3;Stat5a;Ddx39b;Notch1;Ngf;Tnfrsf12a;Sema5a;Ncam1;Golga4;Hamp2;Adcy10;Akap6;C3;Dbn1;Ppard;Mapt;Tgfbr3;Ezr;Rims2;Adrb2;Nedd4l;Ybx3;Akt1;Twf2;Capn3;Mef2c;Slc25a4;Tbx1;Klhl22;Tgfbr1;Usp47;Ptk2;Kdm2b;Sgk1;Hdgfl2;Taf9b;Extl3;Tfcp2l1;Mmp14;Ahr;Mapkap1;Wfs1;Tead1;Tgfb2;Sfrp2
NADH dehydrogenase complex assembly	NADH dehydrogenase complex assembly;mitochondrial respiratory chain complex I assembly	ND1;ND6;ND4;ND2;Ndufa6;Ndufb1;ND5;Ndufb6;Ndufb4;Ndufc2;Ndufb9;Ndufa5;Ndufa3;Ndufa1;Ndufb11;Ndufa10;Tafazzin;Lyrm2;Ndufaf4;Ndufb2;Aifm1;Bcs1l;Ndufab1;Tmem126a;Ndufa13;Ndufaf2;Ndufs4;Ndufb3;Ndufs5;Tmem126b;Ndufa9
transmembrane receptor protein serine/threonine kinase signaling pathway	transmembrane receptor protein serine/threonine kinase signaling pathway;transforming growth factor beta receptor superfamily signaling pathway	Id1;Nrros;Chrdl2;Chrd;Slc39a5;Zyx;Neo1;Tgfbr1;Dab2;Bmpr1a;Zmiz1;Ovol2;Ptk2;Numa1;Wfikkn1;Prdm16;Inhba;Arrb2;Cdkn1c;Snw1;Hspa5;Zeb2;Scx;Zfp423;Brms1;Dand5;Appl1;Npnt;Megf8;Bmpr1b;Xbp1;Zfp703;Fgf9;Fstl3;Gipc1;Prmt1;Sh2b1;Itgb8;Pxn;Spry1;Gata6;Comp;Src;Egr1;Rgmb;Tmem100;Ppm1l;Ltbp4;Aspn;Lox;Fos;Amhr2;Acvrl1;Zc3h3;Wnt5a;Slc2a10;Itgb6;Tgif2;Emilin1;Cdh3;Mapk14;Ltbp1;Vsir;Scube3;Gdf2;Folr1;Trps1;Stat3;Onecut2;Inhbb;Notch1;Bmper;Lrp2;Cilp;Rasl11b;Chrdl1;Rgma;Tab1;Gpc3;Pmepa1;Lrg1;Sfrp4;Htra1;Vwc2;Tgfbr3;Smad6;Adamtsl2;Cav1;Tgfb3;Fut8;Fstl1;Ski;Ltbp3;Tgfb2;Col1a2;Col3a1;Crb2;Nbl1;Fbn1;Ryr1;Htra3;Sulf1;Sfrp2
negative regulation of monoatomic ion transmembrane transport	negative regulation of monoatomic ion transmembrane transport;negative regulation of cation transmembrane transport	Nos1;Ahr;Rrad;Hamp2;Gnb5;Osr1;Trdn;Slc6a9;Actn2;Cav1;Dysf;Mrln;Tgfb2;Nedd4l;Akt1;Bin1;Atp1a2;Casq2
epithelium migration	epithelium migration;epithelial cell migration;tissue migration	Sh3bp1;Daam2;Egf;Fut1;Prkca;Itga2;Zeb2;Amot;Ptpn11;Iqsec1;Pecam1;Grhl2;Hspb1;Plekhg5;Sp100;Igf2;S100a9;Fgf1;Cd40;Stc1;Ptpn23;Gipc1;Klf4;Cxcl12;Plcg1;Pxn;Vegfc;Hdac7;Pik3cd;Mapre2;Src;Pkn1;Pdgfb;Rin2;Gata3;Sema3a;Ptprm;Itgb2l;Map4k4;Dcn;Fgfr1;Acvrl1;Gpi1;Wnt5a;Adgra2;Rhob;Anxa3;Emc10;Fgf7;Glul;Sparc;Gadd45a;Gdf2;Stat5a;Notch1;Bmper;Jup;Rtn4;Loxl2;Bsg;Sema5a;Glipr2;Fgf18;Zc3h12a;Pik3r2;Dab2ip;Plcg2;Smoc2;Anxa1;Snai1;Irs2;Slit2;Il4;Lrg1;Ppard;Grn;Tgfbr3;Pfn2;Adamts9;Fstl1;Amotl1;Tgfb2;Dnaja4;Angpt1;Efnb2;Cd63;Akt1;Lcn2;Mef2c;Ptp4a3
glutathione binding	glutathione binding;oligopeptide binding	Gstm6;Gsta1;Gstm1;Mgst1;Gsta2;Gsta13;Gsta5;Gstm4;Gstm7;Gsr
positive regulation of heart contraction	positive regulation of heart contraction;positive regulation of blood circulation	Pde4d;Rgs2;Rgs4;Adrb1;Trpm4;Scn5a;Smtn;Crhr2;Scn3b;Adrb2;Tgfb2;Hrc;Tpm1;Apln
transporter regulator activity	transporter regulator activity;channel regulator activity;ion channel regulator activity	Fxyd5;Kcnip4;Tspan13;Mcub;Cnih2;Sgk3;Scn2b;Pacsin3;Flna;Stimate;Cacnb3;Wnk3;Rangrf;Cacng1;Grm7;Cabp1;Prkcz;Fgf14;Nrxn1;Abcc9;Nos1;Dpp6;Rrad;Hamp2;Stim1;Fgf13;Snta1;Lrg1;Scn3b;Fgf11;Cav1;Adrb2;Nedd4l;Stx1a;Fxyd6;Ank2;Akt1;Wnk2;Scn1b;Lynx1
heme binding	heme binding;tetrapyrrole binding	Cyp2d9;Nox4;Cyp4a12a;Cyp2u1;Cyp3a11;Cyp2c54;Cyp4a12b;Tdo2;Cyp2c67;Cyp2d22;Cyp7b1;Cyp2c50;Cyp4v3;Cyp2j6;Pgrmc2;Cat;Pgrmc1;Cyp2f2;Cyp21a1;Steap3;Fech;Cyp2c55;Cyp2d12;Cyb5b;Cyp46a1;Cyp2d10;Cyp4f14;COX1;Cyp26b1;Cyp2j9;Cyp2c23;Cyp2j8;Cyp2j5;Cyp1a2;Cyp2r1;Cyb561d2;Cycs;Cyp2e1;Cyp3a25;Hebp1
response to muscle activity	response to muscle activity;response to activity	Selenon;Fndc5;Capn3;Col6a1;Perm1;Srl;Smtnl1
developmental cell growth	developmental cell growth;neuron projection extension	Megf8;Anapc2;Smo;Syt17;Ttc3;Fn1;Adrb1;Sema7a;Cdkl5;Cxcl12;Map1b;Disc1;Csf1r;Iqgap1;Ntn1;Sema4d;Rarg;Cdh1;Sema6d;Raph1;Ntrk3;Col14a1;Mgll;L1cam;Rbm10;Ssna1;Sema3a;Plxna1;Rnf157;Tmem108;Prmt2;Prkcz;Sh3glb1;Wnt5a;Meis1;Cyfip2;Postn;Nlgn3;Plxna4;Olfm1;Ccr5;Ddr1;Sema3f;Ddx39b;Sema4b;Sema4f;Rtn4;Ngf;Tnfrsf12a;Plxna3;Sema5a;Golga4;Hamp2;Adcy10;Fgf13;Prickle1;Akap6;Sema3b;Rgma;Sirt6;Slit2;Dbn1;Sema3c;Mapt;Slit3;Slit1;Pi16;Nrp2;Rims2;Lamb2;Auts2;Nedd4l;Sema6c;Twf2;Slc25a4
intracellular monoatomic ion homeostasis	intracellular monoatomic ion homeostasis;intracellular monoatomic cation homeostasis	Atp2b1;Dmd;Slc26a3;Ccr1;Tbxas1;Asph;Pkd2;Xcl1;Ccdc22;Slc1a1;Csrp3;Smad4;Pln;Agt;Calm3;Ptpn6;Cacna1f;Ddit3;Prkd1;Atp6v0a2;Slc45a2;Slc9a1;Cdh23;Letm1;Kctd7;Myc;Slc9a5;Slc4a1;Slc30a10;Trpc3;Plch1;Fzd9;Cln3;Psen1;Nucb2;Hpx;Itgb3;Spns1;Slc39a5;Neo1;Tmc8;Vps33a;Itpr1;Slc39a6;Zng1;Cx3cl1;Ptk2;Aplnr;Pde4d;Cftr;Sgk1;Fgf2;Micu1;Htr2c;Adcy8;Cyb561;Prkca;Slc39a13;Itpr2;Tfr2;Gsto1;Myo5a;Mon1a;Tesc;Mcub;Slc4a11;Mtln;Slc25a27;Slc41a1;Cxcl11;Fto;Flna;Slc4a4;Atp13a4;Cd40;Stc1;Tmtc4;P2rx7;Atp1b2;Slc4a8;Spp1;Plcg1;Plcb2;Disc1;Cacna1a;Calcb;Trpm2;Slc39a4;Gpr89;Sv2a;Trpv4;Ckb;Ccr2;Sypl2;Wnt5a;Steap4;Tcirg1;Pth1r;Slc26a6;Slc39a14;Egln1;Thy1;Ccr5;Gdf2;Slc9a7;Lime1;Cybrd1;Tspoap1;Atp6v0d2;Ngf;Slc1a3;Atp13a2;Hamp2;Stim1;Wfs1;Slc39a7;Plcg2;Atp2a2;Atp2b2;Jph2;Akap6;Slc9a2;Tpcn2;Trdn;Slc4a3;Plcd1;Grn;Clstn1;Kctd17;Ccl21e;Dmpk;Cav1;Selenon;Kcnma1;Hexb;Tmem64;Nol3;Cp;Tgm2;Ncs1;Tgfb2;Hrc;Atp6v0a4;Ank2;Ccl21a;Cacna1s;Car2;Jsrp1;C7;Capn3;Plce1;Plcb3;Lcn2;Ryr1;Synpo;Tmem38a;Slc24a3;Mt1;Atp2a1;Casq1;Mt2;Pygm;Atp1a2;Casq2
carbohydrate transmembrane transport	carbohydrate transmembrane transport;hexose transmembrane transport;glucose transmembrane transport;monosaccharide transmembrane transport	Aqp7;Prkca;Sh2b2;Appl1;Ptpn11;C1qtnf2;Rab4b;Slc25a27;Slc45a3;Grk2;Sesn2;Zdhhc7;Clip3;Rhoq;Sorbs1;Slc1a2;Akt2;Slc2a10;Slc26a6;Aoc3;Slc2a4;Fgf21;Mapk14;Ace;Irs2;C3;Sirt6;Gpc3;Sgcb;Grb10;Esr1;Slc5a1;Upk3b;Rtn2;Akt1;Adipoq;Ak1;Slc27a1;Hk2
lumenal side of membrane	lumenal side of membrane;lumenal side of endoplasmic reticulum membrane	H2-Q7;H2-K1;H2-Q10;Dnajc19;Sppl2a;H2-D1;H2-Q8;H2-Q9
respiratory system development	respiratory system development;respiratory tube development;lung development	Mapk8ip3;Tnc;Cftr;Zfpm2;Fgf2;Ncor2;Nkiras1;Lama5;Meg3;Celsr1;Spef2;Jmjd6;Grhl2;Tcf21;Timeless;Fgf9;Fgf1;Asxl1;Ptk7;Spry1;Gata6;Anxa2;Rarg;Ano1;Stk40;Lox;Cic;Lif;Eya1;Aldh1a3;Pdgfra;Fgfr1;Wnt5a;Wt1;Itgb6;Fgf7;Ctsz;Sparc;Mmp14;Heg1;Ace;Fosl2;Notch1;Ccdc39;Aimp2;Tulp3;Fgf18;Rcn3;Tab1;Mgp;Gpc3;Gli2;Pdpn;Pdgfrb;Adamtsl2;Selenon;Tgfb3;Wnt2b;Ski;Ltbp3;Abca3;Fendrr;Ascl1;Aldh1a2;Col3a1;Col6a1;Fbn1;Igfbp5;Adamts2;Speg;Fndc3b;Pcsk5
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	Xbp1;Hspb1;Cxcr2;Cysltr2;Sp100;Igf2;Fgf1;Cd40;Ago2;Klf4;Ngfr;Notch4;Cxcl12;Plcg1;Itgb8;Pxn;Vegfc;Cx3cr1;Gata6;Hc;Pik3cd;Adam12;Lgals3;Pgf;Creb3l1;Lif;Runx1;Ptprm;Wnt4;Itgb2l;Col4a2;Dcn;Ccr2;Acvrl1;Fbln5;Wnt5a;Adgra2;Tnfrsf1a;Rhob;Anxa3;Emilin1;Emc10;Glul;Mapk7;Sparc;Gadd45a;Egln1;Mdk;Gdf2;Col4a3;Stat3;Ccl24;Epn2;Bmper;Jup;Rtn4;Tnfrsf12a;Adgrb2;Sema5a;Foxj2;Fgf18;Zc3h12a;Dab2ip;Il10;Stim1;Smoc2;Ngp;C3;Sirt6;Crhr2;Lrg1;Wars1;Grn;Adamts9;Adrb2;Hspb6;Tgfb2;Ptgis;Cd34;Pkm;Hk2;Sulf1;Sfrp2
receptor signaling pathway via JAK-STAT	receptor signaling pathway via JAK-STAT;receptor signaling pathway via STAT	Cd300a;Il15;Parp14;Dab1;Egf;Csf2rb;Hsf1;Socs5;Snhg20;Tnfrsf18;Stat2;Pecam1;Il12a;Csf2ra;Cd40;Irf1;Csf1r;Il6ra;Pigu;Sac3d1;Lif;Nf2;Il15ra;Prmt2;Socs2;Ghr;Tnfrsf1a;Gadd45a;Csf2rb2;Stat5a;Stat3;Notch1;Bcl3;Osm;Il10;Camk2a;Il6st;Il4;Akr1b1;Socs3;Cav1;Jak3;Prlr;Tbx1
peptidyl-tyrosine phosphorylation	peptidyl-tyrosine phosphorylation;peptidyl-tyrosine modification;regulation of peptidyl-tyrosine phosphorylation	Psen1;Hpx;Itgb3;Vegfb;Pibf1;Epha4;Pdgfd;Ptk2;Nrg1;Cd300a;Il15;Lrp8;Parp14;Arrb2;Tnk2;Syk;Egf;Gfra1;Prkca;Hsf1;Lrp4;Socs5;Snhg20;Ptpn11;Srcin1;Tlr4;Tnfrsf18;Pecam1;Il12a;Hck;Musk;Abi2;Dyrk3;Ptpn1;Cd40;Irf1;Mvp;Pxn;Csf1r;Iqgap1;Sema4d;Il6ra;Cd36;Src;Pdgfb;Dok7;Lif;Ehd4;Itgb2l;Nf2;Pdgfra;Fgfr1;Arhgef2;Il7;Prmt2;Ddr2;Prkcz;Reln;Ghr;Tnfrsf1a;Fgf7;Il34;Ddr1;Icam1;Ripk2;Stat5a;Bst1;Abi3;Ppp2r5b;Dmtn;Ros1;Osm;Trem2;Zap70;Plcg2;Il6st;Cblb;Efemp1;Il4;Ntf3;Srms;Abi1;Socs3;Pdgfrb;Cav1;Jak3;Angpt1;Adipoq;Gprc5a;Nedd9;Neurl1a;Prlr;Sfrp2
cell body membrane	cell body membrane;neuronal cell body membrane	Atp2b1;Unc5a;Nradd;Amigo1;Kcnc1;Flrt1;Adcy8;Ngfr;Atp1b2;Slc4a8;Cx3cr1;Rgs8;Il6ra;Kcnd2;Thy1;Kcnc3;Dab2ip;Atp2b2;Il6st;Adrb2;Kcnc4
positive regulation of vasculature development	positive regulation of vasculature development;positive regulation of angiogenesis	Rapgef3;Emp2;Gata2;Emilin2;Itgb3;Vegfb;Tgfbr1;Serpine1;Aplnr;Fgf2;Add1;C3ar1;Fut1;Prkca;Camp;Xbp1;Hspb1;Cxcr2;Cysltr2;Igf2;Fgf1;Cd40;Ago2;Klf4;Notch4;Cxcl12;Plcg1;Itgb8;Pxn;Vegfc;Cx3cr1;Gata6;Hc;Pik3cd;Adam12;Lgals3;Pgf;Runx1;Itgb2l;Acvrl1;Wnt5a;Tnfrsf1a;Rhob;Anxa3;Emilin1;Emc10;Mdk;Gdf2;Stat3;Ccl24;Bmper;Jup;Rtn4;Sema5a;Fgf18;Zc3h12a;Il10;Stim1;Smoc2;C3;Sirt6;Lrg1;Grn;Hspb6;Ptgis;Cd34;Pkm;Hk2;Sfrp2
acyl-CoA metabolic process	acyl-CoA metabolic process;thioester metabolic process	Nudt7;Tdo2;Kynu;Nudt19;Acsm5;Acsm3;Gpat4;Mcee;Acsl1;Acly;Pipox;Acss2;Oxsm;Acadsb;Glyat;Gpam;Baat;Pdk2;Gcdh;Dlat;Ehhadh;Fasn;Pdk1;Mmut;Acaa2;Acsl5;Acaca;Acsl3;Hsd17b4;Suclg2;Hmgcs1;Dgat1;Acsl4
positive regulation of protein kinase activity	positive regulation of protein kinase activity;positive regulation of kinase activity	Itgb1bp1;Axin2;Psrc1;Slc1a1;Pik3r6;Prox1;Map3k10;Agt;Daxx;Clspn;Pih1d1;Map3k13;Fzd8;Ddx3x;Stox1;C1qtnf9;Emp2;Ripk3;Psen1;Itgb3;Tcim;Wdr24;Pibf1;Epha4;Camk1;Pdgfd;Ptk2;Ccnd2;Pak1;Pde5a;Nrg1;Mapk8ip3;Cd300a;Lrp8;Fgf2;Arrb2;Dab1;Map3k11;Syk;Rassf2;Egf;Zeb2;Hsp90ab1;Srcin1;Tlr4;Maged1;Csf1;Cd86;Ect2;Abi2;Adra2b;Fgf1;Ptpn1;Cd40;Map3k5;P2rx7;Pxn;Vegfc;Sesn2;Csf1r;Iqgap1;Il6ra;Src;Ntrk3;Pdgfb;Cdkn1a;Dok7;Fgfr1;Ddr2;Fgd2;Reln;Wnt5a;Mst1r;Nrxn1;Map3k12;Ppp2r3c;Tenm1;Il34;Abi3;Adra2c;Fgf18;Dab2ip;Hsp90aa1;Prrc1;Tab1;Il4;Ntf3;Tead1;Abi1;Vldlr;Pdgfrb;Adrb2;Ccnd1;Tgfb2;Spdya;Ajuba;Angpt1;Gas6;Akt1;Adipoq;Nedd9;Neurl1a;Fbn1;Prlr;Rgcc;Nbn;Flt3;Musk;Axl;Ntrk2;Pdgfra;Mertk;Ddr1;Ros1;Trem2;Eef1a2
membrane microdomain	membrane microdomain;membrane raft	Cln3;Psen1;Akap5;Tgfbr1;Cntnap2;Gja1;Bmpr1a;Slc39a6;Ms4a4a;Unc5b;Rtn4rl2;Lipe;Lrp8;Cd14;Kirrel1;Selplg;Stx2;Cdh15;Adcy8;Lrp4;Prom2;Cd48;Entpd1;Ptpn11;Tnfrsf10b;Pecam1;Smo;Nfam1;Flot2;Ahnak;Hck;Skap1;Tuba1c;Plscr1;Grk2;Eno2;Anxa2;Cdh1;Cd36;Myof;Src;Kcnd2;Rangrf;Clip3;Tuba1a;Hspa1b;Ephb1;Myo1c;Itgb2l;Pag1;Rhoq;Lat2;Eeig1;Sorbs1;Cavin2;Slc1a2;Scn5a;Abcg3;Tnfrsf1a;Cavin3;Hspa1a;Slc2a4;Nos1;Pld2;Thy1;Icam1;Arid3a;Dapk3;Trem2;Grip1;Zap70;Stim1;Plcg2;Fas;Il6st;Akap6;Plvap;Cblb;Mapt;Ehd2;Pdpn;Ezr;Cav1;Adcy2;Prtn3;Kcnma1;Dysf;Adrb2;Flot1;Cavin1;Angpt1;Ptgis;Slc27a1;Serpinh1;Sulf1;Ldhb;Slc25a4;Atp1a2
urea metabolic process	urea metabolic process;nitrogen cycle metabolic process;urea cycle	Ass1;Cps1;Cebpa;Nr1h4;Otc;Asl;Arg1
negative adaptation of signaling pathway	negative adaptation of signaling pathway;desensitization of G protein-coupled receptor signaling pathway;adaptation of signaling pathway	Aplnr;Grk5;Arrb2;Grk2;Camk2b;Entrep1;Arrb1;Pld2;Sag;Adrb2;Grk3;Dnm1;Apln
collagen-activated signaling pathway	collagen-activated signaling pathway;collagen-activated tyrosine kinase receptor signaling pathway	Itga11;Syk;Itga2;Col4a6;Col4a1;Col4a5;Col4a2;Ddr2;Ddr1;Col4a3;Col1a1
response to fibroblast growth factor	response to fibroblast growth factor;cellular response to fibroblast growth factor stimulus;fibroblast growth factor receptor signaling pathway	Fgf9;Fgf1;Frs3;Ngfr;Spry1;Iqgap1;Pdgfb;Gata3;Creb3l1;Wnt4;Fgfr1;Wnt5a;Nrxn1;Fgf21;Fgf7;Fgf18;Smoc2;Shisa2;Shcbp1;Flrt2;Sulf1;Apln;Tbx1;Flrt1;Fgf2;Ptpn11
Wnt signaling pathway	Wnt signaling pathway;cell-cell signaling by wnt	Axin2;Bcl9l;Pkd2;Smad4;Abl2;Fzd7;Celsr3;Tert;Gli3;Ddit3;Depdc1b;Lrp5;Fzd8;Myc;Ddx3x;Plekha4;Sfrp1;Sdc1;Dact1;Csnk1g1;Tsc2;Amer1;Fzd9;Psen1;Dab2;Usp47;Lgr5;Dkk2;Mesd;Nfatc4;Tle6;Sox30;Fgf2;Grk5;Ednrb;Daam2;Egf;Zeb2;Lrp4;Jrk;Celsr1;Tle1;Otud5;Rnf220;Lzts2;Paf1;Notum;Zfp703;Shisa3;Fgf9;Mitf;Nid1;Fzd6;Shisa6;Klf4;Ptk7;Wnt9a;Smarca4;Disc1;Rbms3;Cdh1;Src;Cpz;Egr1;Frmd8;Frzb;Trabd2b;Ctdnep1;Trpm4;Gpc5;Wnt4;Bmal1;Apc2;Wnt5a;Adgra2;Wnt5b;Cdh3;Mapk14;Mdk;Cpe;Tpbg;Sfrp5;Celsr2;Porcn;Folr1;Fzd3;Notch1;Jup;Dapk3;Epm2a;Sema5a;Dab2ip;Wls;Dkk3;Prickle1;Rapgef1;Shisa2;Snai1;Tcf7;Gpc3;Alpk2;Sfrp4;Wnt11;Sall1;Fzd2;Csnk1e;Nxn;Cav1;Bicc1;Tmem64;Ccnd1;Amotl1;Wnt2b;Mllt3;Tnik;Rspo1;Grb10;Pbxip1;Wnk2;Scel;Col1a1;Col6a1;Sulf1;Pygo1;Sfrp2;Ptpn23
regulation of peptidyl-serine phosphorylation	regulation of peptidyl-serine phosphorylation;positive regulation of peptidyl-serine phosphorylation	Grk2;Ntrk3;Ntrk2;Lif;Wnt5a;Akt2;Nrxn1;Tenm1;Arrb1;Nos1;Gadd45a;Ripk2;Dmtn;Epm2a;Ngf;Osm;Mapkap1;Tnks1bp1;Ntf3;Pfn2;Trim6;Cav1;Hrc;Angpt1;Akt1;Sfrp2
NADH regeneration	NADH regeneration;canonical glycolysis;glucose catabolic process to pyruvate	Eno2;Gpi1;Pfkp;Pfkm;Pkm;Eno3
parasympathetic nervous system development	parasympathetic nervous system development;preganglionic parasympathetic fiber development	Hoxb2;Nav2;Hoxa1;Sema3a;Plxna4;Sema3f;Plxna3;Nrp2;Ackr3;Ascl1;Tbx1
regulation of endothelial cell proliferation	regulation of endothelial cell proliferation;endothelial cell proliferation	Tsc2;Cdh13;Gata2;Itgb3;Vegfb;Tgfbr1;Gja1;Aimp1;Atp5if1;Aplnr;Fgf2;Egf;Fut1;Prkca;Il12a;Igf2;Ngfr;Cxcl12;Plcg1;Vegfc;Pik3cd;Pdgfb;Plxnb3;Pgf;Ptprm;Fgfr1;Acvrl1;Wnt5a;Emc10;Fgf7;Sparc;Mdk;Gdf2;Col4a3;Stat5a;Stat3;Ccl24;Sema5a;Il10;Sirt6;Lrg1;Cav1;Dysf;Aldh1a2;Akt1;Mef2c;Sulf1;Apln;Zeb2;Xbp1;Bmper;Loxl2;Col8a2;Cd34
alcohol catabolic process	alcohol catabolic process;organic hydroxy compound catabolic process	Synj2;Miox;Akr1c18;Sult1e1;Sult2a6;Sult2a4;Sult2a3;Sult2a5;Sult2a2;Sult2a1;Moxd1
positive regulation of heart growth	positive regulation of heart growth;positive regulation of cardiac muscle tissue growth	Bmpr1a;Ccnd2;Nrg1;Zfpm2;Fgf2;Fgf9;Adrb1;Gata6;Fgfr1;Wt1;Mapk14;Ddx39b;Notch1;Ncam1;Hamp2;Akap6;Tgfbr3;Mef2c;Slc25a4;Tbx1
positive regulation of Wnt signaling pathway	positive regulation of Wnt signaling pathway;positive regulation of canonical Wnt signaling pathway	Ddx3x;Plekha4;Sfrp1;Dact1;Csnk1g1;Amer1;Fzd9;Dab2;Usp47;Lgr5;Dkk2;Fgf2;Daam2;Egf;Zeb2;Jrk;Rnf220;Fgf9;Ptk7;Smarca4;Disc1;Src;Ctdnep1;Trpm4;Gpc5;Bmal1;Wnt5a;Adgra2;Cdh3;Dapk3;Sema5a;Wls;Gpc3;Sfrp4;Sall1;Csnk1e;Mllt3;Rspo1;Pbxip1;Wnk2;Scel;Col1a1;Sulf1;Sfrp2
growth cone	growth cone;site of polarized growth	Hdac5;Pard6a;Cbl;Cttn;Nrp1;Dnm2;Arhgef7;Katna1;Ighmbp2;Calm3;Trak1;Inpp5j;Unc5c;Tsc2;Rapgef3;Rapgef4;Psen1;Cobl;Neo1;Trpv2;Epha4;Tshz3;Kif5a;Pak1;Dynlt1f;Dynlt1c;Klc1;Tnk2;Dpysl2;Smn1;Hsp90ab1;Smo;Lrig2;Flna;Cdkl5;Map1b;Fkbp15;Ppp1r9b;Disc1;Eno2;Iqgap1;Apbb1;Src;L1cam;Ntrk2;Dpysl3;Trpv4;Pcdh9;Acap3;Myh14;Fkbp4;Nrxn1;Map3k12;Ctsz;Thy1;Adgrl1;Olfm1;Lrp2;Ncam1;Hsp90aa1;Stim1;Adcy10;Fgf13;Dbn1;Mapt;Kif3c;Fez1;Csnk1e;Boc;Mapk8ip1;Tpm3;Gpm6a;Auts2;Timp2;Twf2;Trak2;Stmn2;Fry
syncytium formation	syncytium formation;syncytium formation by plasma membrane fusion;cell-cell fusion	Myh9;Dock1;Sh3pxd2a;Tnfsf14;Rapgef3;Cd81;Neo1;Tcta;Camk1;Ehd1;Adamts15;Dyrk1b;Cxcl12;Tyrobp;Ptgfrn;Sbno2;Ccng1;Adamts5;Mapk14;Plekho1;Nfatc2;Trem2;Cdon;Il4;Ercc1;Ocstamp;Ehd2;Flot1;Cacna1s
establishment of mitochondrion localization, microtubule-mediated	establishment of mitochondrion localization, microtubule-mediated;mitochondrion transport along microtubule	Map1b;Ubb;Armcx3;Agtpbp1;Map6;Mapt;Uchl1;Fez1;Trak2;Sybu
regulation of store-operated calcium entry	regulation of store-operated calcium entry;store-operated calcium entry	Cracr2b;Stim1;Efhb;Gramd2a;Homer2;Casq1;Srl
renal system vasculature development	renal system vasculature development;kidney vasculature development	Serpinb7;Hes1;Angpt2;Ednra;Nrp1;Bmp7;Notch3;Itgb3;Pdgfd;C3ar1;Tcf21;Il6ra;Egr1;Pdgfb;Pdgfra;Wt1;Notch1;Osr1;Pdgfrb;Angpt1
neuronal action potential propagation	neuronal action potential propagation;action potential propagation	Ntrk3;Ntrk2;Clcn1;Pmp22;Scn1b;Atp1a2
