representative	grouped_terms	genes
regulation of cell projection assembly	regulation of cell projection assembly;regulation of plasma membrane bounded cell projection assembly	Plppr5;Htt;Sh3yl1;Dpysl3;Cdc42ep1;Septin7;Hap1;Cttn;Nlgn1;Ppp1r9a;Cdc42;Tbc1d30;Rac1;Tmem67;Rab11fip3;Wrap73;Arhgap44;Def8;Ccdc88a;Twf1;Cln3;Actr3;Tenm1;Tapt1;Neurl1a;Gdi2;Fer;Adamts16;Cep120;Pik3r1;Arap1;Pfn2;Map4;Pld1;Rap1gap;Avil;Eps8;Eps8l3;Wdr44;Mns1;Ift46;Apc;Cdkl5;Stau2;Atp8b1;Auts2;Dock11;Yap1;Was;Fscn1;Cyfip1;Ccl21a;Arhgap35;Kif24;Hras;P2rx7;Cdc42ep5;Evl;Intu;Anln;Akirin1;Ift140;Ift88;Rcc2;Plekhm1;Twf2;Prkcq;Crocc;Dync2li1;Nckap1;Rhog;Prkcd;Myo10;Tgfbr1;Atp7a;Abi2;Bin3;Limk2;Trpm2;Ttbk2;Src;Cep97;Aqp1;Rac2;Plce1;Podxl;Dynll1;Cep135;Odf2;Plek2;Tacstd2;Rab3ip;Kctd17;Nrxn1;Abi3;Ccl19;Cobl;Wasf2;Akt1;Coro1c;Mtor
epithelial cell proliferation	epithelial cell proliferation;regulation of epithelial cell proliferation	Ppard;Rreb1;Eng;Suz12;B4galt1;Ift57;Tbx2;Lipa;Ednra;Cxcr3;Tnfaip3;Deaf1;Raf1;Il12a;Ift122;Dysf;Rtn4;Zeb1;Bmper;Ifng;Flt1;Rap1gap;Nras;Col8a1;Atp5f1a;Atp5if1;Tgfa;Stat5a;Itgb3bp;Prkd1;Il10;Gja1;C5ar1;Foxp1;Cdkn1c;Pgf;Wfdc1;Irf6;Pdgfb;Runx2;Sulf2;Apc;Ptprk;Klk8;Sidt2;Cdkn1a;Tie1;Yap1;Wdr77;Fst;Gata2;Ccl2;Nfkbiz;Nr4a3;Psen1;Itga4;Ovol2;Hspg2;Tnf;Ppp1r16b;Ift74;Flt4;Hras;St8sia1;Saal1;Serpinb1b;Lims1;Hey1;Irs2;Thap1;Agap2;Stat1;Hpn;Nlrc3;Intu;Aggf1;Etv4;Bmpr1a;Brca2;Dicer1;Kif3a;Bax;Alms1;Cdh1;Hmga2;Ift88;Cdc73;Pik3cb;Alox5;Bid;Plau;Nodal;Cyba;Pygo2;Tgfbr1;Ift80;Ecm1;Atp7a;Vegfc;Ptprm;Gli1;Esrp1;Aplnr;Krt4;Apoa1;Scn5a;Id1;Bak1;Hnf1b;Prox1;Vash1;Cdkn2a;Efnb2;Tacstd2;Acvrl1;Kdr;Itgb1bp1;Ccnd2;Nme1;Notch1;Stat3;Sparc;Jcad;Prok1;Sox9;Mycn;Dlk1;Fgfr2;Cdkn2b;Bmp6;Tgfb1;Itgb3;Prkx;Tinf2;Notch2;Tgfbr3;Hmox1;Ccl5;Uhrf1;Birc5;Hmgn1;Emc10;Ccnd1;Hmgb2;Akt1;Esr1;Vdr;Trim24;Tgm1;Mtor;Zfp36;Cdc25a;Grn;Osr1;Bcl2l1;Iqgap3;Mki67;Tcf19
DNA integrity checkpoint signaling	DNA integrity checkpoint signaling;DNA damage checkpoint signaling	Dgkz;Map3k20;Cdkn1a;Orc1;Cry1;Babam1;Mre11a;Chek2;Brca1;Ptpn11;Rpl26;Ppp2r5c;Atr;Brca2;Timeless;Bard1;Rpa2;Fancd2;Mus81;Msh2;Eme1;Wdr76;E2f7;Clock;Fbxo4;Cradd;Rad51;Dtl;Clspn;Ier3;Rnaseh2b;Chek1;Mdc1;Rfwd3;Ccnd1;Ticrr;Cdc6;Gnb1l;Cdk1;Plk1
positive regulation of response to biotic stimulus	positive regulation of response to biotic stimulus;positive regulation of innate immune response;activation of innate immune response;pattern recognition receptor signaling pathway	Casp1;Phb1;Ticam1;Cd40lg;Spi1;Pik3r1;Tlr8;Mfhas1;Gfi1;H2-M3;Cd300a;Ifi207;Tyro3;Nop53;App;Nek7;Havcr2;Cptp;Card9;Tnfaip3;Mndal;Sqstm1;Il12a;Zcchc3;Rtn4;Pik3ap1;Tlr3;Usp50;Gsdme;S100a9;Stat5a;Ninj1;Clec4e;Tlr13;Gbp5;Vav1;Znfx1;Prkd1;Hspd1;Aim2;Klrc2;Hpx;Acod1;Klrd1;S100a14;Ticam2;Irgm1;Tlr1;Fadd;Rab7b;Nod1;Gbp7;Nmi;Ifi206;Polr3b;Fpr2;Nfkbiz;Ifih1;Rps19;Tnf;Nlrp1a;Gimap3;Clec4n;S100a8;Zc3hav1;Zdhhc12;Ulbp1;Plscr1;Oas1g;Klrc3;Crtam;Rnf185;Nploc4;Nlrc3;Tyrobp;Tlr6;Inava;Trim30a;Pycard;Irf7;Traf3ip3;Ywhae;Gbp3;Igtp;Ifi214;Tarbp2;Lyn;Tlr2;Oas3;Trim30d;Sec14l1;Ifi211;Cd14;Trim30c;Ifi209;Peli3;Cyba;Cactin;Unc93b1;Banf1;Trim62;Ly86;Ankrd17;Tifab;Scimp;Trem2;Src;Ptpn22;H2-T23;Gm12250;Il18rap;Oas1a;Nagk;Plcg2;Ifi208;Lbp;Treml4;Tlr4;H2-M2;Cd274;Clec7a;Emilin2;Sh2d1b1;Bmp6;Klri1;Cd74;Cd160;Emilin1;Fbxo38;Rps6ka3;Irgm2;Mapkapk3;Gbp2;Cxcl1;Zbp1;Rigi;Kcnj8;Hmgb2;Akt1;Esr1;Bcl10;Slc15a3;Grn;Aurkb
ERK1 and ERK2 cascade	ERK1 and ERK2 cascade;regulation of ERK1 and ERK2 cascade	Fgb;Mfhas1;Wnk4;Rap1b;Cx3cl1;Gstp1;Chi3l1;Ednra;C3;App;Havcr2;Map3k12;Grb10;Card9;Bmper;P2ry6;Hmgcr;Htr2c;Spry2;Ephb1;Csf1r;Tpbg;C5ar1;Pdgfra;Garem1;Pdgfb;Ccl12;Prxl2c;Fgf21;Arrb1;Gnai2;Wnk2;Nod1;Kars1;Sirpa;Rps6ka6;Fn1;Ccl2;Fpr2;Fgg;Dcc;Cysltr2;Alox15;Epor;Gpr183;Fga;Prmt5;Rgs14;Flt4;Ccl21a;Ptprc;Hras;Ptpn11;Ece1;Ccl9;Acta2;Ccl8;Pycard;Pde8b;Lyn;Tlr2;Bmp2;Spred1;Ace2;Fgfbp3;Sema6a;Nodal;Pde8a;Ccl7;Abl2;Camk2d;Smad4;Scimp;Trem2;Src;Ptpn22;Cd44;Necab2;Serpinf2;Gpr55;Gstp3;Mapk3;Kdr;Rapgef2;Itgb1bp1;Notch1;Tlr4;Nrxn1;Zfp36l2;Sox9;Cnksr3;Fgfr2;Glipr2;Tgfb1;Ccr1;Itgb3;Cd74;Notch2;Ptger4;Ccl19;Trf;Emilin1;Fam83d;Myh9;Npnt;Ccl5;Ptpn1;Vrk3;Esr1;Ccl6;Dynlt1b;Epha7;Iqgap3
cell-substrate junction assembly	cell-substrate junction assembly;cell-substrate junction organization;focal adhesion assembly;regulation of focal adhesion assembly;regulation of cell-substrate junction assembly;regulation of cell-substrate junction organization	Thy1;Epb41l5;Ptpn11;Ajuba;Lims1;Iqgap1;Lamc1;Clasp1;Ppm1f;Rcc2;Rhod;Limch1;Bcl2;Src;Actn1;Clasp2;Ptpra;Enpp2;Acvrl1;Kdr;Itgb1bp1;Itgb3;Myh9;Col17a1;Map4k4;Coro1c;Peak1;Actn2;Rab8b
regulation of leukocyte chemotaxis	regulation of leukocyte chemotaxis;positive regulation of leukocyte chemotaxis	Spi1;Csf1;Cx3cl1;Ednra;App;Il12a;Dysf;Adam10;Ccr6;Ninj1;Trem1;Csf1r;C5ar1;Pgf;Slamf8;S100a14;Cxcr2;Swap70;C3ar1;Wnk1;Ccr2;Nckap1l;Ccl2;Fpr2;Tnfsf14;Slc8b1;Gpsm3;Stk39;Ccl21a;Nedd9;Hc;Akirin1;Lyn;Ano6;C5ar2;Ccl7;Lgmn;Vegfc;Padi2;Rac2;Mapk3;Tmem102;Lbp;Aif1;Pla2g7;Il34;Ccr1;Cd74;Ccl19;Ccl5;Cmklr1;Camk1d;Il23a;Dapk2
regionalization	regionalization;pattern specification process	Mib1;Sufu;Psen1;Hoxd3;Ovol2;Ift74;Epb41l5;Ap1b1;Wls;Dmrta2;Scmh1;Lefty1;Hey1;Reln;Pierce1;Pds5a;C2cd3;Intu;Tgfbr2;Bmpr1a;Kif3a;Rnf2;Egr2;Irx1;Meox1;Ift140;Ift88;Bmp2;Dync2li1;Nckap1;Ror2;Nodal;Tgfbr1;Bptf;Ets2;Mesp1;Smad4;Gli1;Aplnr;Ctnnbip1;Tifab;Tgif1;Hnf1b;Nme7;Ttc21b;Snai1;Chsy1;Cyp26a1;Daw1;Axin1;Mdfi;Acvrl1;C1qa;Tcf7l1;Tmem107;Notch1;Hoxb8;Ski;Fgfr2;Acd;Zbtb16;Notch2;Tdrd7;Pbx2;Ifitm1;Cobl;Hoxb5;Ift25;Stil;Btg2;Acvr1;Mllt3;Lrp5;Osr1;Aurka;Dnai1;Hoxa7;Tll1;Ripply3;Mdga2;Satb2;Shroom3
antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II;antigen processing and presentation of peptide antigen via MHC class II	Ctse;Arl8b;Pycard;Marchf1;Unc93b1;Lgmn;H2-DMb2;Trem2;H2-DMb1;H2-Aa;H2-DMa;H2-Ab1;H2-Eb1;Cd74
RNA splicing, via transesterification reactions	RNA splicing, via transesterification reactions;RNA splicing, via transesterification reactions with bulged adenosine as nucleophile;mRNA splicing, via spliceosome	U2af1;Snip1;Ddx17;Srrm2;Mbnl2;Zcrb1;Magoh;Wtap;Srsf1;Rnpc3;Hnrnpa3;Rbm3;Srsf4;Srsf5;Srsf2;Snrpg;Mbnl1;Tra2a;Rest;Dazap1;Srsf3;Dnajc17;Hnrnpl;Luc7l2;Rbm22;Prpf4b;Prpf39;Jmjd6;Snrnp70;Syf2;Sf3a2;Snrnp35;Ythdc1;Srsf10;Srsf12;Hnrnpa1;Tra2b;Pqbp1;Akr1c6;Lsm7;Prpf40a;Hspa8;Rsrp1;Cwf19l2;Sfpq;Usp39;Snrpd3;Khdc4;Rbmx;Rbm15;Snrpa;U2af2;Celf5;Cirbp;Srpk2;Sf3a3;Hnrnpu;Upf3b;Mettl14;Txnl4b;Ppil1;Exosc10;Rbm7;Bud13;Pcbp4;Rsrc1;Ddx39b;Hnrnpc;Gcfc2;Luc7l3;Rbm24;Zbtb7a;Upf1;Ddx5;Rbm5;Dhx9;Sap18;Ctnnbl1;Zmat2;Yju2b;Snrpa1;Hnrnpul1;Prpf18;Coil;Prpf3;Gemin4;Srpk3
response to lipoteichoic acid	response to lipoteichoic acid;cellular response to lipoteichoic acid	Tlr2;Cd14;Trem2;Lbp;Tlr4
regulation of peptidyl-tyrosine phosphorylation	regulation of peptidyl-tyrosine phosphorylation;peptidyl-tyrosine phosphorylation;peptidyl-tyrosine modification	Psen1;Jak2;Tnf;Fam72a;Clec4n;Yes1;Chmp6;Socs3;Ptprc;Nedd9;Ptpn11;Reln;Iqgap1;Il15;Osm;Ppp2r5b;Lyn;Socs1;Itgb2;Prkcd;Abi2;Trem2;Src;Ptpn22;Cbl;Cd44;Pecam1;Plcg2;Enpp2;Il6st;Tmem102;Inpp5f;Kitl;Tlr4;Abi3;Il34;Clec7a;Il9r;Sh2d1b1;Bmp6;Gfra1;Tgfb1;Hcls1;Itgb3;Arl2bp;Cd74;Parp14;Ptger4;Tnk2;Tspan9;Ccl5;Ptpn1;Acvr1;Hbegf;Mtor;Pak2;Epha7;Il23a;Flt4;Alk;Abl2;Mapk3;Kdr;Dyrk1a;Fgfr2;Ttk;Tpst2
response to protozoan	response to protozoan;defense response to protozoan	Bpgm;Arg1;Gbp4;Pf4;Batf;Batf2;Cd40;Nkg7;Gbp6;Il12a;Ifng;Nras;Cd37;Tspan32;Il10;Tgtp2;Gbp8;Gbp9;Vtcn1;Slc11a1;Gbp7;Hras;Enpp1;Spn;Gbp3;Igtp;Irf8;Gm12250;Ccdc88b;Tgtp1;Ier3;Irgm2;Gbp2;Iigp1
regulation of endopeptidase activity	regulation of endopeptidase activity;regulation of peptidase activity	Timp3;Wnt9a;Tnfrsf23;Ifi207;Ift57;App;Slc11a2;Serpind1;Card9;Mndal;Cyfip2;Sh3rf1;Usp50;Apaf1;S100a9;Bcl2l11;Dpep1;Hspd1;Pml;Aim2;Lamtor5;Furin;Tnfsf10;Fas;Cdkn2d;Cst7;Bin1;Arrb1;P2rx1;Fadd;Bcl2l12;Nod1;Htra2;Rps3;Fasl;Serpinb8;Ifi206;Jak2;Naip1;Spink5;Casp8ap2;Tnf;Nlrp1a;Gapdhrt2;Anxa8;S100a8;Serpina1b;Psmb8;Mtch1;Siah2;Serpinb7;Serpinb1b;Serpina3m;Serpina1d;Stat1;Ahsg;Serpina9;Atp13a2;Pycard;Bax;Hip1r;Cdh1;Ifi214;Lyn;Ppm1f;Anp32b;Bid;Ifi211;Ifi209;Nodal;Serpina3g;Senp1;Usp47;Serpinh1;Lgmn;Serpine2;Serpinb6a;Psme2;Vsir;Bak1;Src;Ctsd;Aqp1;Mbp;Rack1;Cd44;Cdkn2a;Serpinf2;Aph1c;Ifi208;Aph1b;Lamp3;Psmb9;Cradd;Stat3;Clec7a;Il9r;Bok;Rps6ka3;Timp1;Laptm5;Bcl2a1d;Birc5;Serpina3f;Akt1;Serpina1e;Bcl10;Pak2;Epha7;Slpi;Ubxn1;Rcn3;Ctss;Wfdc1;Pzp;Pi15;Wfdc3;Itih4;Itih5;Pi16;Cldn4;Stfa2l1;Tfpi;Ecm1;Itih2;Itih3;Grn
regulation of mitotic spindle organization	regulation of mitotic spindle organization;regulation of spindle organization	Hspa1a;Drg1;Chmp6;Chmp7;Chmp1a;Bora;Tpr;Cep97;Chmp4b;Gnai1;Chmp4c;Stil;Ccsap;Tacc3;Plk1;Tpx2;Rnf4;Spag5
spindle localization	spindle localization;establishment of spindle localization;establishment of mitotic spindle localization;establishment of mitotic spindle orientation;establishment of spindle orientation	Sapcd2;Clasp2;Fbxw11;Aspm;Myh9;Spag5;Dynlt1b;Cdk5rap2;Mad2l1;Ndc80;Nusap1;Spdl1;Plk1;Cenpa
lytic vacuole	lytic vacuole;lysosome	Abca2;Abcb6;Ctbs;Hexa;Slco2a1;Clcn3;Aga;Ctss;Anxa6;Vps41;Clcn4;Ifitm2;Tcirg1;Lamtor1;Tm6sf1;Lmbrd1;Lamtor5;Vps18;Calcrl;Ftl1;Tmem63a;Vps4a;Gusb;Glmp;Spns1;Cst7;Lrrk2;Ppt1;Cxcr2;Irgm1;Sidt2;Rnaset2b;Kif2a;Ubxn6;Rab7b;Asah1;Rab27a;Slc11a1;Fasl;Hpse;Slc39a8;Ace;Vti1b;Mfsd1;Psen1;Vopp1;Akr1b10;Prss16;Vamp8;Clec16a;Pgap6;Chmp6;Cd63;Ap1b1;Pip4k2a;Rab39;Vps13a;Slc48a1;Ankrd27;Prcp;Rab38;Arl8b;Cyb561;Chmp7;Sgsh;Snx14;Tm4sf5;Tmem165;Gzmc;Atp13a2;Chmp1a;Siae;Traf3ip3;Stx8;Tmbim1;Mfsd12;Atp6v1g1;P2rx4;Plekhm1;Mt1;Anxa2;Tmem45b;Marchf1;Psap;Prkcd;Smpd1;Ostm1;Borcs6;Gba1;Slc36a4;Pla2g15;Unc93b1;Tmem97;Neu3;Tmem163;Atp10b;Lgmn;Kcnq1;Akr1b8;Trpm2;Pcsk9;H2-DMb2;Abca3;Pip4p2;Src;Lrrc8e;H2-DMb1;Ctsw;Ctsd;Gzmb;Chmp4b;Akr1b1;Litaf;Mcoln3;Gaa;Sort1;Ctsz;Tpcn2;Napsa;Myo5a;Itm2c;Man2b2;Plekhm2;Ctsc;Arsb;Prtn3;Lamp3;Treml4;H2-Aa;H2-M2;H2-DMa;Chmp4c;Galns;Cubn;H2-Ab1;H2-Eb1;Cd74;Map1lc3b;Arrdc3;Laptm5;Rps6kc1;Npc2;Prf1;Ifitm1;Slc37a3;Gm2a;Slc2a6;Mpeg1;Mtor;Bcl10;Slc15a3;Akr1b7;Nsg2;Grn;Hexb
type II interferon production	type II interferon production;regulation of type II interferon production	Il1rl1;Cd40lg;Tlr8;H2-M3;App;Havcr2;Flt3;Il12a;Tlr3;Nras;Ddit3;Il10;Hspd1;Tcirg1;Gadd45g;Cd27;Cd96;Ticam2;Irgm1;Arid5a;Fadd;Vtcn1;Ccr2;Tnfrsf13c;Slc11a1;Sirpa;Cd244a;Foxp3;Nfkbiz;Jak2;Tnf;Gimap3;Cebpg;Ulbp1;Tnfsf9;Hras;Crtam;Enpp1;Pdcd1lg2;Spn;Pycard;Pglyrp2;Cd14;Trim27;Irf8;Axl;Abl2;Vsir;Cd47;Ptpn22;Il18r1;Il18rap;Tlr4;Cd274;Clec7a;Sh2d1b1;Tyk2;Sash3;Pglyrp1;Cd160;Laptm5;Il23a
icosanoid metabolic process	icosanoid metabolic process;unsaturated fatty acid metabolic process	Cyp2d9;Sirt1;Cyp4a12a;Cyp2c50;Cyp2j9;Cyp2e1;Cyp2c67;Cyp2d22;Cyp2c38;Cyp2c54;Cyp2d10;Ptges;Hpgd;Cyp4a32;Cyp4f13;Cyp4a12b;Cyp2a5;Ces2h;Cyp2a22;Comt;Cyp2c37;Aloxe3;Akr1c6;Cyp4f15;Gstp2;Ces2b;Cyp2c23;Fcer1a;Cyp2b13;Mgll;Ephx2
immunoglobulin mediated immune response	immunoglobulin mediated immune response;B cell mediated immunity	Cfi;C3;Card9;Kmt5c;Ifng;Ccr6;Fcer1g;Hspd1;Tcirg1;Hpx;Sanbr;Exosc3;Fcgr3;Swap70;Igha;Csf3r;Foxp3;Nfkbiz;Fcgr4;Csf2rb2;C1qc;Csf2rb;Tnf;Gimap3;Traf3ip2;Bcl6;Ptprc;Hc;Enpp1;Irf7;Aplf;Rif1;Shld2;Inpp5d;Prkcd;Mpl;Icosl;Msh2;Trem2;H2-T23;C1qb;Ung;Fcgr1;Crlf2;Nsd2;Pms2;C1qa;H2-M2;H2-DMa;Exo1;H2-Ab1;Il9r;Tgfb1;Cd74;Mad2l2;Tbx21;Bcl10;Fas;Pirb
cell cycle DNA replication	cell cycle DNA replication;nuclear DNA replication	Pcna;Gins1;Brca2;Pola1;Mcm3;Mcm4;E2f7;Rad51;Gins3;Mcm5;Mcm6;Mcm2;Lig1;Mcm7;Dbf4
plasma membrane invagination	plasma membrane invagination;membrane invagination	Clcn3;Fcer1g;Rhoa;Spire1;Fcgr3;Sirpa;Gata2;Nckap1l;Timd4;Spire2;Alox15;Rac3;Itgb2;Ano6;Bin2;Trem2;Marco;Plcg2;Fcgr1;Siglece;Lbp;Aif1;Treml4;Clec7a;Msr1;Arhgap25;Myh9;Rab31;Abca1;Aurkb;Smurf1
recombinational repair	recombinational repair;double-strand break repair via homologous recombination	Ruvbl2;Was;Rad54l;Mms22l;Rmi2;Mre11a;Brca1;Rpa1;Wrap53;Ep400;Rad51c;Brca2;Rpa3;Timeless;Smc6;Senp3;Rif1;Smc5;Shld2;Polq;Kdm1a;Rnf138;Rad51d;Gen1;Rpa2;Mcm3;Mus81;Rbbp8;Parpbp;Rad54b;Mcm4;Rev3l;Gins2;Smchd1;Swsap1;Hrob;Rad51;Aunip;Chd4;Mad2l2;Rad51ap1;Mcm5;Chek1;Rfwd3;Mcm6;Mcm2;Mcm7;Fignl1
response to interferon-beta	response to interferon-beta;cellular response to interferon-beta	Ifi204;Ddx41;9930111J21Rik1;Sting1;Oas1c;Ifi213;Ifi205;Cdc34;Ifitm3;Gbp6;Ifi207;Mndal;Gm11772;Bst2;Xaf1;Gm5431;Ifitm2;Aim2;Acod1;Tgtp2;Gm12185;Irgm1;Htra2;Gbp7;Ifi206;Oas1g;Ifi47;Ube2g2;Stat1;Traf3ip3;Gbp3;Igtp;Ifi214;Ifi211;Ifi209;Oas1a;Ifi208;Tgtp1;Irgm2;Gbp2;Ifitm1
innate immune response-activating signaling pathway	innate immune response-activating signaling pathway;pattern recognition receptor signaling pathway;activation of innate immune response	Pik3r1;Tlr8;Mfhas1;Gfi1;Cd300a;Ifi207;Tyro3;Nop53;App;Nek7;Havcr2;Cptp;Tnfaip3;Mndal;Sqstm1;Zcchc3;Rtn4;Pik3ap1;Tlr3;Usp50;S100a9;Ninj1;Clec4e;Tlr13;Gbp5;Prkd1;Hspd1;Aim2;Klrc2;Acod1;Klrd1;S100a14;Ticam2;Irgm1;Tlr1;Rab7b;Nod1;Nmi;Ifi206;Nfkbiz;Ifih1;Tnf;Nlrp1a;Clec4n;S100a8;Zc3hav1;Zdhhc12;Oas1g;Klrc3;Nploc4;Nlrc3;Tyrobp;Tlr6;Inava;Trim30a;Pycard;Irf7;Traf3ip3;Ywhae;Igtp;Ifi214;Tarbp2;Lyn;Tlr2;Oas3;Sec14l1;Ifi211;Cd14;Ifi209;Peli3;Cyba;Cactin;Unc93b1;Banf1;Ankrd17;Tifab;Scimp;Trem2;Src;Ptpn22;Gm12250;Oas1a;Nagk;Plcg2;Ifi208;Lbp;Treml4;Tlr4;Cd274;Clec7a;Klri1;Rps6ka3;Irgm2;Mapkapk3;Gbp2;Rigi;Kcnj8;Akt1;Esr1;Bcl10;Slc15a3;Aurkb;Casp1;Phb1;Ticam1;Znfx1;Gbp7;Gbp3;Trim30d;Trim30c;Zbp1
actin filament bundle assembly	actin filament bundle assembly;actin filament bundle organization	Tmsb15l;F11r;Actn4;Coro1b;Rhoa;Fam107a;Spire1;Cul3;Met;Ppfia1;Arrb1;Swap70;Vil1;Rhoc;Was;Fscn1;Spire2;Myo1b;Tnfaip1;Synpo;Plek;Marcks;Evl;Pdlim1;Baiap2l2;Clasp1;Pak1;Alms1;Ppm1f;Rhpn2;Rhod;Prkcq;Kank2;Limch1;Tgfbr1;Myh10;Limd2;Cald1;Abl2;Arhgef5;Apoa1;Id1;Add1;Flna;Src;Cd47;Actn1;Clasp2;Serpinf2;Tacstd2;Itgb1bp1;Phactr1;Aif1;Ptger4;Myh9;Wasf2;Mtor;Pak2;Asap3;Stmn1;Diaph3
DNA duplex unwinding	DNA duplex unwinding;DNA geometric change;DNA conformation change	Mre11a;Ddx11;Ascc3;Gins1;Mcm3;Mcm4;Gins2;Rad51;Gins3;Mcm5;Mcm6;Mcm2;Mcm7;Pif1;Top2a
peroxisome	peroxisome;microbody	Nudt7;Mgst1;Xdh;Pipox;Baat;Ephx2;Pex2;Scp2;Cat;Pex5;Acsl6;Far2;Acot8;Acaa1b;Phyh;Pex26;Slc25a17;Pxmp4;Fabp1;Nudt17;Acaa1a;Serhl;Pex7;Acnat1;Pex11g;Nudt12;Marf1;Pex1;Ech1;Sod1;Hsd17b4;Pnpla8;Eci2;Slc27a2;Aldh3a2;Syt7;Pex5l
tetrapyrrole binding	tetrapyrrole binding;heme binding	Cyp2d9;Nox4;Cyp4a12a;Cyp2c50;Cyp2j9;Nr1d1;Cyp2e1;Cyp4v3;Cyb5a;Cyp2c67;Cyp2d22;Cyp2c38;Cyp2c54;Cyp2d10;Cyp1a2;Cat;Mpo;Cyp7b1;Cyp4a12b;Cyp2a5;Cyp2a22;Rsad1;Hrg;Cyp2c37;Cyb561d1;Cyp4f15;Cyp2c23;Cyp2b13;Cyp3a25;Cyp2c68;Cyp3a11;Cyp2f2;Cyp46a1;Tdo2;Tpo;Pgrmc1
uronic acid metabolic process	uronic acid metabolic process;glucuronate metabolic process	Ugt2b1;Ugt2b36;Ugt2b5;Ugt2a3;Ugt2b35;Sord;Ugt2b34;Prkce;Xylb;Dcxr;Ugt2b37
cellular response to biotic stimulus	cellular response to biotic stimulus;cellular response to lipopolysaccharide;cellular response to molecule of bacterial origin	Casp1;Cd68;Ticam1;Spi1;Gbp6;Ppard;Gfi1;Cx3cl1;Gstp1;Havcr2;Tnfaip3;Il12a;Ifng;Cd6;Gbp5;Bcl2l11;Mmp8;Smc1a;Ddit3;Il10;Git1;Tbxa2r;Bcr;Rhoa;Acod1;Nos2;Ticam2;Irgm1;Arid5a;Tlr1;Nos3;Sirpa;Ccl2;Nfkbiz;Fcgr4;Jak2;Vim;Tnf;Plscr1;Gch1;Stat1;Pdcd1lg2;Tlr6;Trim30a;Pycard;Plscr3;Gbp3;Igtp;Lyn;Tlr2;Cdc73;Irak4;Trim30d;Bid;Cd14;Trim30c;Cd84;Cactin;Irf8;Cxcl5;Axl;Cxcl2;Ly86;Ctr9;Mus81;Cxcl9;Tifab;Scimp;Trem2;Ptpn22;Eme1;Litaf;Plcg2;Mapk3;Lbp;Notch1;Tlr4;Cd274;Clec7a;Mrc1;Bmp6;Notch2;Irgm2;Gbp2;Spon2;Cxcl1;Abca1;Akt1;Bcl10;Zfp36;Cxcl16
nucleosome assembly	nucleosome assembly;nucleosome organization	Spty2d1;Smyd3;Anp32b;Macroh2a2;Hat1;Nap1l5;Padi4;Tspyl1;Grwd1;Supt16;Baz1a;Nap1l1;Ssrp1;Sox9;Chrac1;Chaf1a;Asf1b;Pole3;Chaf1b;Mcm2;Smarcb1;Smarcc1
response to peptide	response to peptide;response to peptide hormone	Cacna1a;Pdk4;Car2;Ace;Fpr2;Nr4a3;Ptpre;Psen1;Itga4;Mtcl2;Jak2;Cry1;Vim;Cyfip1;Sgcb;Tnf;H2az1;Nlrp1a;Cdk2;Serpina1b;Socs3;Pip4k2a;Kat7;Hras;Sorl1;Serpina3m;Ptpn11;Pkm;Irs2;Akt2;Eif2b4;Serpina1d;Abcc1;Enpp1;Marcks;Stat1;Creb1;Umodl1;Ahsg;Eif4ebp2;Tlr6;Inava;Agtrap;Pak1;Timeless;Egr2;Tcf12;Socs1;Srd5a2;Prkcq;Rps6;Prkcd;Adipor1;Serpina3g;Foxo1;Rps6-ps4;Cpeb1;Lgmn;Hmga1;Stat4;Kcnq1;Sos2;Irf5;Pcsk9;Cdk5;Trem2;Fosl2;Grk2;Src;Ptpn22;Ctsd;Sort1;Ptpra;Nagk;Inhbb;Myo5a;Mapk3;Notch1;Pck2;Tlr4;Stat3;Pip4k2c;Dennd4c;Sh2b2;Rangap1;Tyk2;Smarcc1;Ptprf;Vcam1;Rap1gds1;Tgfbr3;Leprotl1;Snx5;Ptpn1;Rab31;Lpl;Kcnj8;Serpina3f;Akt1;Serpina1e;Mtor;Scap;Myo1c;Igfbp1;Dnai1;Egr1;Actn2
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;positive regulation of adaptive immune response	H2-M3;C3;Card9;Il12a;Kmt5c;Mill1;Ifng;Fcer1g;Traf2;Hspd1;Hpx;H2-T26;Exosc3;Fcgr3;Arid5a;Fadd;H2-Bl;Ccr2;Tnfrsf13c;Slc11a1;Foxp3;Nfkbiz;Jak2;Tnf;Gimap3;Clec4n;Ulbp1;Ptprc;P2rx7;Rif1;Shld2;Prkcq;Msh2;Trem2;H2-T23;Il18r1;Fcgr1;Nsd2;Pms2;H2-M2;Cd274;H2-DMa;Clec7a;H2-Ab1;Tyk2;Pla2g4a;Sash3;Tgfb1;Fbxo38;Mad2l2;Tbx21;Il23a;Skap1;Pycard;Cd44;Cd74
positive regulation of mitotic metaphase/anaphase transition	positive regulation of mitotic metaphase/anaphase transition;positive regulation of metaphase/anaphase transition of cell cycle	Cul3;Cdc16;Mad1l1;Anapc5;Mad2l1bp;Anapc7;Cenpe;Cdc20;Ube2c
