representative	grouped_terms	genes
positive regulation of leukocyte mediated immunity	positive regulation of leukocyte mediated immunity;positive regulation of lymphocyte mediated immunity	H2-Q8;Vav1;Cadm1;Ticam1;H2-M2;Nod2;Tyrobp;Ulbp1;Spi1;Plcg2;Fcgr1;Hfe;Tnf;Xcl1;Klre1;H2-Q2;H2-T24;Fadd;Nlrp3;H2-T10;Sash3;Cyrib;H2-D1;Trem2;Ptprc;Klrc2;Il1b;Atad5;Ccl2;Gata3;H2-Q7;Shld2;Tap2;Rsad2;Scimp;Tbx21;Ddx1;Ap1g1;Tgfb1;Klri1;Slamf6;Pnp;Klrd1;Mavs;H2-M3;Ticam2;Raet1d;Mad2l2;Klrc1;Rasgrp1;Il18rap;Klrc3;H2-T23;Itgb2;Cd226;Hspd1;Fcgr3;Mr1;H2-Q4;Stat5b;Msh2;H2-T22;Raet1e;Klrk1;Fbxo38;H2-Q6;C3;Dpp4;Il18r1;Clec7a;Cd160;Rigi;H2-Q1
myelination	myelination;ensheathment of neurons;axon ensheathment	Mpdz;Rnf10;Kcnj10;Wasf3;Myo5a;Egr2;Mapk1;Cst7;Tppp;Ppp3r1;Tspan2;Degs1;Qki;Epb41l3;Jam3;Tgfb1;Dlg1;Ctnnb1;Pten;Col6a1;Hgf;Mtmr2;Ncstn;Cyfip1;Gnpat;Akt2;Tnfrsf1b;Id4;Fyn;Slc25a46;B4galt6;Abcd1;Pmp22;Lpin1;Ski;Ckap5;Mapk3;Rxrg;Psap;Dag1;Ngfr;Trf;Ncmap;Tnfrsf21;Akt1;Erbb3;Nab1;Srebf2;Ndrg1;Ntrk2;Hycc1;Tmem98;Enpp1;Ctsc;Abcd2;Hexb
ethanol catabolic process	ethanol catabolic process;primary alcohol catabolic process;ethanol metabolic process	Adh1;Sult2a7;Sult1e1;Sult2a3;Sult2a4;Sult2a6;Sult2a5;Sult2a2;Sult2a1;Akr1c20
natural killer cell mediated cytotoxicity	natural killer cell mediated cytotoxicity;regulation of natural killer cell mediated immunity;regulation of natural killer cell mediated cytotoxicity;natural killer cell mediated immunity	Vav1;Cadm1;H2-M2;Havcr2;Ulbp1;Cebpg;Klre1;H2-Q2;H2-T10;Arl8b;Nkg7;H2-D1;Klrb1b;Tap1;Klrc2;Ceacam1;Fcgr4;H2-Q7;Tap2;Klrb1f;Ap1g1;Tgfb1;Klri1;Slamf6;Klrd1;H2-M3;Raet1d;Klrc1;Rasgrp1;Il18rap;Klrc3;H2-T23;Cd226;Lgals9;H2-Q4;Stat5b;Serpinb9;H2-T22;Klrk1;Rab27a;H2-Q6;Cd160;H2-Q1;Dpp4
positive regulation of cell cycle process	positive regulation of cell cycle process;positive regulation of cell cycle	Dyrk3;Cdca8;Cul4a;Sass6;Dtl;Wnk1;Mtbp;Ube2b;Azin1;Anp32b;Sphk1;Cdc14b;Il1a;Tpr;Cdc7;Gipc1;Ccnb1-ps;Il1b;Ncapd2;Atad5;Cdca5;Ncapg;Cdc73;Mad2l1;Anapc5;Bub1;Ddr2;Stil;Csf1r;Tmod3;Ccnd2;Anxa1;Tgfb1;Knl1;Nusap1;Rrm1;Rad51ap1;Larp7;Cul4b;Cdc16;Cdc6;Cep120;Cenpe;Cdc42;Met;Nudt16;Tbx20;Lmnb1;Smc2;Birc5;Adam17;Kif3b;Aurkb;Slf2;Cul3;Aurka;Ncapg2;Rdx;Incenp;Hspa2;Vps4b;Ubxn2b;Pdgfrb;Gja1;Cdk1;App;Ect2;Kat2b;Rhoa;Ccnb1;Ndc80;Ube2c;Kcnn4;Smc4;Cdc20;Pbx1;Sgo2a;Kif20b;Akt1;Rrm2;Racgap1;Rad51b;Ddx3x;Ccnd1;Ptpn11;Lgmn;Prox1;Dynlt3;Ttl;Fnta;Trim32;Lrp6;Stat5b;Rad23a;Ccny;Usp22;Smoc2;Tgm1;Prkca;Brca1
protein-RNA complex organization	protein-RNA complex organization;protein-RNA complex assembly	Eif2s3y;Rps27l;Mrps7;Rpl10;Ppan;Prpf6;Tssc4;Dnajc17;Celf2;Mrpl20;Nufip1;Eral1;Snrpg;Sf3a2;Usp39;Snrpd2;Mrto4;Prkdc;Rpl38;Kif5b;Prpf3;Rps15;Crnkl1;Rps27;Brix1;Gemin4;Luc7l;Sfswap;Prpf39;Znhit3;Luc7l2;Clp1;Rpl24;Nop2;Snrpd3;Ramac;Pih1d1;Rrs1;Khdc4;Luc7l3;Rpl13a;Rps19;Mbnl1;Snrpd1;Snrpf;Dhx8;Klc1;Lsm2;Sart3;Ythdc1;Ncbp1;Cpsf7;Rps25;Srpk1;Dicer1;Celf5;Ddx42;Mdn1;Rpf2;Traf7;Pwp2;Rpl5;mt-Rnr2;Abt1;Ddx39b;Rps14;Snrpe;Ddx28;Hsp90aa1
cell growth	cell growth;regulation of cell growth	Rgs4;Sema6d;Rnd2;F2;Map2k4;Dcbld2;Adra1a;Ngf;Bmp10;Dbn1;Dip2b;Pot1b;Cd2ap;Rnf6;Dab2ip;Ddr1;Pin1;Sphk1;Itgb1;Crkl;Spag6;Tnc;Cdkn1a;Cd44;Ing5;Smad4;Ceacam1;Ccr5;Sema5a;Itga4;Dab2;Ttl;Epm2a;Foxk1;Mtpn;Sh3bp4;Ednra;Bbc3;Nedd4l;Wt1;Kdm1a;Tgfbr2;Meis1;Trpv2;Rbbp7;Sema6a;Prr5;Slc23a2;Cdc73;Ccar2;Mfsd2a;Bcl2;Actr3;Csf1r;Cdkn2aip;Pml;Trim32;Fdps;Rnf157;Spag9;Tgfb1;Trim46;Ctnnb1;Pten;Kdm2b;Sh3gl2;Nfkbiz;Eif2ak4;Sema3d;Rpl4;Plxna4;Zc3h12d;Cyfip1;Rgs2;Rab21;Cxcl12;Mad2l2;Cdc42;Igfbp7;Adipor1;Bin3;Eif4g2;Pdlim5;Cyfip2;Igfbp3;Fbp1;Iqgap1;Cdhr2;Adam17;Picalm;Caprin2;D130043K22Rik;Sh3glb1;Rerg;Clstn1;Aurka;Pak1;Olfm1;Gdf2;Spart;Frzb;Postn;Cttn;Myl2;Gja1;App;Rhoa;Wfdc1;Sesn1;Cdkn2c;Plxna3;Nr3c1;Cxcl16;Clasp2;Fgf13;Nrn1;Cd38;Sema4a;Kat7;Ahsg;Septin7;Ntn1;Avpr1a;Map3k13;Myo5b;Akt1;Ppt1;Epha7;Ttc3;Tead1;Col14a1;Fn1;Ddx3x;Ip6k2;G6pdx;Nrp2;Brca1;Hbegf;Rtn4;Enpp1;Hamp2;Sfrp2
type II interferon production	type II interferon production;regulation of type II interferon production	Hmgb1;Itk;Ccr2;Nod2;Havcr2;Cd244a;Vtcn1;Ulbp1;Pde4d;Cebpg;Il33;Sirpa;Tnf;Klre1;Azi2;H2-Q2;Tnfrsf13c;Pglyrp1;Fadd;Sash3;Cyrib;H2-D1;Pdcd1lg2;Irf8;Il1b;Tlr7;Gata3;H2-Q7;Cd14;Vsir;Irgm1;Slamf6;Nfkbiz;H2-M3;Ticam2;Ptpn22;Rasgrp1;Jak2;Il18rap;Tlr8;Axl;Cd226;Hspd1;Tlr4;Lgals9;H2-Q4;App;Cd274;Klrk1;Laptm5;H2-Q6;Cd47;Il18r1;Gas6;Clec7a;Cd160;H2-Q1;Enpp1
carboxylic acid transmembrane transport	carboxylic acid transmembrane transport;organic acid transmembrane transport	Slc1a5;Slc25a32;Agt;Tnf;Sfxn3;Slc3a1;Slc25a11;Slc25a13;Rgs4;Slc36a4;Kcnj10;Psen1;Itgb1;Slc15a4;Mfsd12;Cln8;Epm2a;Slc23a2;Sfxn1;Slc27a1;Abcc1;Septin2;Lrrc8c;Rgs2;Akt2;Lrrc8e;Slc16a9;Slc6a6;Abcd1;Slc1a4;Slc25a15;Slc7a1;Slc23a1;Mpc2;Slc7a8;Lrrc8d;Acsl5;Acacb;Emb;Slc16a1;Slc43a1;Slc43a2;Sfxn2;Slc16a2;Mpc1;Akt1;Cd36;Irs2;Slc13a3;Slc16a7;Slc16a12;Abcb1a;Abcd2
leukocyte activation involved in immune response	leukocyte activation involved in immune response;cell activation involved in immune response	Itgam;Slc11a1;Eomes;Icosl;Dock10;Itm2a;Shb;Ptafr;H2-DMb2;Pck1;Zc3h12a;Cd28;Pglyrp2;Tnfaip3;Rac2;Jak3;Gapt;Cd300a;Stat4;Snx4;H2-DMb1;Stx11;Fer;Lfng;Cd81;Hmgb1;Psen2;Ndfip1;Cd84;Ccr2;Pram1;Ticam1;Tyrobp;Rorc;Havcr2;Cd244a;Ccr6;Spi1;Plcg2;Zfp35;Il33;Tnf;Itgal;Kars1;Dock11;Ly9;Irf4;Pglyrp1;Nlrp3;Exo1;Nkg7;Trem2;Ptprc;Irf1;Swap70;Psen1;Dll1;Irf8;Slc15a4;Stxbp1;Clec4e;Hmox1;Gab2;Fcgr4;Ptger4;Atad5;Rc3h1;Gata3;Rora;Aplf;Shld2;Pdpk1;Abr;Dock2;Rc3h2;Tbx21;Ap1g1;Anxa1;Tgfb1;Snap23;Pdp2;Slamf6;Nfkbiz;Eif2ak4;Cd180;Anxa3;H2-M3;Nckap1l;Foxf1;Atp7a;Cd74;Mad2l2;Ptgds;Rasgrp1;D6Wsu163e;Slfn2;Nmi;Lyn;Itgb2;Hspd1;Tlr4;Lgals9;Stat3;Msh2;Fgl2;Rab27a;Dnase1l3;Sema4a;Il6ra;Apbb1ip;Notch2;Grn;Il18r1;Lbp;Clec7a;Cd160;Tmem98;Enpp1;Tcim;App
Wnt signaling pathway	Wnt signaling pathway;cell-cell signaling by wnt	Pias4;Gid8;Lgr5;Fzd6;Emd;Arl6;Siah2;Ror2;Amer1;Csnk1d;Ctr9;Gli1;Cav1;Nfatc4;Cxxc4;Cpe;Eda;Tmem132a;Vangl2;Dixdc1;Bambi;Amfr;Csnk2a2;Wnk2;Rnf43;Ppm1a;Tmem67;Klhl12;Tlr2;Shisa3;Tpbgl;Csnk2b;Src;Foxo3;Depdc1b;Tmem64;Jrk;Vps35;Wnk1;Gnaq;Tnks;Ube2b;Btrc;Dab2ip;Adgra2;Pin1;Psen1;Rac1;Cd44;G3bp1;Smad4;Sema5a;Dcdc2a;Dab2;Axin2;Cdh3;Dvl2;Epm2a;Col1a1;Sfrp5;Daam2;Ednra;Itga3;Ndrg2;Grhl3;Aspm;Cdc73;Dkk3;Bmal1;Ift80;Ccar2;Tpbg;Rspo1;Folr1;Gpc3;Tmem237;Skic8;Ruvbl1;Pygo1;Sulf1;Fermt1;Tgfb1;Csnk2a1;Nkd1;Rbpj;Ctnnb1;Pten;Col6a1;Lrp6;Mad2l2;Ddb1;Csnk1e;Crbn;Fam53b;Wwtr1;Csnk1a1;Sulf2;Pkd2;Caprin2;Notum;Bmp2;Cul3;Rbms3;Ttc21b;Mesd;Vps4b;Frzb;Plekha4;Snai1;Lect2;App;Tnik;Cyld;Plpp3;Wls;Ccny;Notch1;Ctnnd1;Kank1;Lrp5;Usp8;Ctnnd2;Mcc;Hbp1;Rspo3;Foxo1;Rnf14;Tbl1xr1;Ednrb;Snai2;Bicc1;Sdc1;Ddx3x;Nid1;Tcf7;Sall1;Mllt3;Enpp1;Ccnd1;Egr1;Sfrp2
purine nucleotide metabolic process	purine nucleotide metabolic process;purine ribonucleotide metabolic process;ribonucleotide metabolic process;ribose phosphate metabolic process	Acot11;Dgat2;Nnt;Mccc2;Sdha;Pfkfb1;Paics;Prkag2;Tgfb1;Mvk;Pfkp;Pgd;Col6a1;Gucy1b1;Sucla2;Nt5c2;Pnp;Ndufs1;Acnat1;Xdh;Parp1;Oas1a;Sdhd;Gucy2c;Clpx;Nme7;Hk1;Atp7a;Acat1;Pdk4;Vdac1;Mthfd1;Mmut;Nudt16;Hmgcs1;Ier3;Abcd1;Fbp1;Atic;Art2b;Sult2a7;Samhd1;Mvd;Dlat;Atp5f1b;Acot7;Acaca;Mpc2;Ppargc1a;Pgk1;Urad;Pdk1;Atp5if1;Ucp2;Stat3;Acsl5;Acacb;Acot6;App;Nadk;Ampd3;Kat2b;Rhoa;Nampt;Gpd1l;Prps1;Acss2;Sult1e1;Pmvk;Nudt4;Oasl2;Gucy1a1;Me2;Acot2;Mpc1;Atp2b2;Rab23;Adcy1;Pde1a;Ehhadh;Atp6v1b2;Adcy3;Hmgcr;Acot12;Lacc1;Lipa;Acsl3;G6pdx;Idh2;Slc4a4;Sult2a3;Nqo1;Actn3;Sult2a4;Enpp1;Papss2;Acot4;Fmo1;Fmo2;Sult2a6;Acnat2;Nos1;Acot3;Sult2a5;Nt5e;Sult2a2;Sult2a1;Entpd1;Pkm;Rora;Foxk1;Impdh2;Uck2;Far1;Pank1;Prxl2c;Pdk3;Acot1;Pfas;Nt5c3;Dpys;Umps;Rfk;Ctps2
translation at presynapse	translation at presynapse;translation at synapse;translation at postsynapse	Rpl35a;Rpl10;Rpl14;Rps10;Rpl17;Rpl37;Rpl12;Rpl36;Rpl38;Rps27;Rps27a;Rpl27;Rpl24;Rpl13;Rpl15;Rpl35;Rpl13a;Uba52;Rpl34;Rps11;Rps16;Rpl26;Rpl5;Rps14;Rpl29;Rps12
organellar small ribosomal subunit	organellar small ribosomal subunit;mitochondrial small ribosomal subunit	Aurkaip1;Mrps7;Mrps21;Mrps11;Mrps28;Mrps33;Mrps15;Mrps17;Mrps34;Mrps26;Mrps10;Mrps24;Mrps5;Mrps18b;Mrps25;Mrps35
maturation of SSU-rRNA	maturation of SSU-rRNA;maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Slx9;Rpp40;Gtf2h5;Utp23;Tbl3;Fcf1;Nop9;Tsr3;Rrp36;Ngdn;Utp3;Nol10;Wdr43;Kri1;Lsm6;Dhx37;Rrs1;Rps8;Rps19;Rps16;Nat10;Riok3;Bysl;Ercc2;Pwp2;Abt1
taxis	taxis;chemotaxis	Pdgfd;Trpm2;Cxcr2;Pik3cg;Ccr2;Vav1;Robo1;Nod2;Mmp9;Ccrl2;Bin2;Ccr6;Efnb2;S100a8;Oxsr1;Prkd1;Sema4d;Spi1;Sema3c;Pde4d;Vegfc;Ntf3;Nr4a1;Aif1;Xcr1;Nbl1;Spp1;Xcl1;Ccl24;Arhgef16;Il16;Fgf18;Cxcr6;Cklf;S1pr1;Slit3;Dnm1l;Plgrkt;Tubb2b;Jaml;Prkd2;Sema6d;Tirap;Cyrib;Mmp2;S100a9;Wnk1;Cmtm7;Lgmn;Trem2;Prex1;Swap70;Padi2;Adgra2;Slc8b1;Rac1;Crkl;P2ry12;Pik3cd;Mpp1;Wasl;Mapk1;Ccr5;Sema5a;Il1b;Ccr3;Ccl2;Bst1;Robo2;Cxcr3;Ednra;Cmklr1;Cxcl13;Ano6;Dock2;Sema6a;Stx3;Adam8;Ccl9;Ccl12;Ephb1;Igfals;Tpbg;Fpr1;Jam3;Csf1r;Trem1;Anxa1;Tgfb1;Hgf;Abcc1;Ackr2;Sema3d;C3ar1;Plxna4;Nckap1l;Pdgfra;Cxcl12;Cysltr1;Akt2;Cd74;Mcu;Met;Nedd9;Kdr;Hmgb2;Ccl5;Lyn;Adam17;Itgb2;C5ar1;Fgf1;Fcgr3;Angpt1;Bsg;Pla2g7;Lgals9;Mapk3;Gab1;Lrtm2;Pdgfrb;Mtus1;Cttn;Lect2;App;F7;Rhoa;Notch1;Plxna3;Cxcl16;Sema4a;Cxcl9;Ednrb;Itgb3;Ntn1;Smoc2;Snai2;Vcam1;Dpp4;Fn1;Stk39;Prkca;Agtr1a;Itga1;Ccl6;Lbp;Gas6;Nrp2;St6gal1;Hbegf;Lrtm1;Itga9;Camk1d;Ccl8
ERK1 and ERK2 cascade	ERK1 and ERK2 cascade;regulation of ERK1 and ERK2 cascade	Agt;Xcl1;Garem1;Ccl24;Serpinf2;Kars1;Ccn2;Shc1;Npnt;Htr2c;Wnk2;Fgf18;Tlr2;Prkd2;Ptpn11;Src;Tirap;Hand2;Adra1a;Ngf;Gcnt2;Trem2;Cd2ap;Nod1;Ptprc;Dab2ip;Pin1;Pkhd1;Crkl;Il1a;Zdhhc17;Mturn;Spry2;Cd44;Mapk1;Smad4;Ceacam1;Rgs14;Fgg;Il1b;Ptger4;Arrb1;Ccr3;Ccl2;Dab2;Rapgef2;Eif3a;Rps6ka6;Chi3l1;Ednra;Dmd;Rap1b;Itgb1bp1;Gpnmb;Prxl2c;Ndrg2;Sema6a;Scimp;Ccl9;Ccl12;Ephb1;Dennd2b;Tpbg;Ddr2;Fga;Csf1r;Tgfb1;Dlg1;Pten;Nqo2;Pdgfra;Pla2g5;Cxcl12;Cd74;Ptpn22;Atf3;Rasgrp1;Tnfaip8l3;Pde8a;Kdr;Cnksr3;Ccl5;Lyn;Adam17;Nodal;C5ar1;Fgf1;Bmp2;Tlr4;Angpt1;Ece1;Mapk3;Dusp6;Pdgfrb;Myh9;App;Ctsh;Gstp3;Notch1;Trf;Iqgap3;Ezr;Itgb3;C3;Emilin1;Zfp36l2;Notch2;Pdgfc;Epha7;Fn1;Cd36;Prkca;Hmgcr;Ccl6;Adipoq;Gas6;Spred1;Bmper;Esr1;Ccl8
lipid localization	lipid localization;lipid transport	Ces1d;Pla2g4c;Mttp;Gpihbp1;Trem2;Ano9;Gltp;Pitpna;Ano4;Xkr4;Ldaf1;Il1a;Dennd5b;Osbpl5;Abca1;Lima1;Abca9;Ceacam1;Fabp5;Il1b;Slc10a1;Slco2b1;Dab2;Apoa4;Bmp6;Vapb;Ano6;Lipc;Fabp12;Eepd1;Dgat2;Pla2g4f;B4galnt1;Slc51b;Mfsd2a;Stard3nl;Slc27a1;Atp10a;Anxa1;Atp8b5;Atp10d;Repin1;Abcc1;Abca8b;Fabp7;Map2k6;Lrp6;Plscr1;Cd320;Fto;Abca5;Pla2g5;Lcat;Stx12;Akt2;Plscr2;Stard4;Pisd;Tmem135;Tnfaip8l3;Tmem97;Sqle;Igfbp3;Apobr;Abcd1;Mest;Ttc39b;Osbpl1a;Anxa2;Esyt2;Acat2;Lpcat3;Ttpa;Crp;Vps4b;Abcg1;Stat5b;Acsl5;Acacb;Pcsk9;Pon1;Psap;Plin3;Kcnj8;Cert1;Msr1;Npc1;Ugcg;Kcnn4;Abcc4;Rbp1;C1qtnf1;Ptch1;Hbp1;Apom;Tnfrsf11a;Pla2g4a;Bltp3b;Fasl;Itgb3;Soat1;C3;Ces1c;Ces1g;Akt1;Slc10a5;Npc2;Prelid2;Pctp;Slco1a4;Cds2;Cd36;Irs2;Abca6;Agtr1a;Lrat;Osbp2;Lipa;Acsl3;Lbp;Adipoq;Srebf2;Esyt3;Abca3;Vldlr;Enpp1;Abcb1a;Abcd2;Hexb;Abca17
regulation of viral life cycle	regulation of viral life cycle;regulation of viral process	Slpi;Ifi206;Tnf;Ppihl;Ifitm6;Trim5;Ltf;Trim21;Ifi213;Tasor;Pkn2;Mx2;Csnk2b;Trim25;Prox1;Trim12a;Fam111a;Mre11a;Hacd3;Apobec3;Vapb;Ciita;Rsad2;Trim12c;Rnasel;Bcl2;Plscr1;Mavs;Trim6;Oas1a;Ifi204;Cd74;Ifi205;Ddb1;Oas1g;Ifi211;Trim56;Ccl5;Axl;Zc3hav1;Ifi209;Vps37b;Bsg;Ilf3;Ifih1;Rad23a;Oas3;Trim30d;Trim30c;Apcs;Stau1;Notch1;Nr5a2;Tmprss4;Trim59;Clec4g;Ifi208;Oasl2;Trim34a;Tmprss2;Ifitm1;Ddx3x;Ly6e;Top2a;Trim68;Rsf1;Dynlt1a;Trim14;Larp7-ps;Stat1;Trim32;Larp7;Mbl2;Zfp36
peptidyl-tyrosine phosphorylation	peptidyl-tyrosine phosphorylation;peptidyl-tyrosine modification;regulation of peptidyl-tyrosine phosphorylation	Rap2b;Jak3;Arhgef2;Cd300a;Ggnbp2;Abi3;Fer;Epha4;Gprc5a;Psen2;Pdgfd;Kitl;Yes1;Nod2;Cass4;Hck;Sema4d;Ntf3;Plcg2;Cav1;Tcrb;Efna5;Agt;Tnf;Zgpat;Insr;Ptk6;Ptprz1;Tslp;Rictor;Dyrk3;Ptpn11;Src;Dyrk1a;Adra1a;Pdcl3;Trem2;Ptprc;Pecam1;Ddr1;Irf1;Psen1;Itgb1;Tnfrsf1a;Cd44;Ptger4;Gfra1;Bst1;Dvl2;Chmp6;Bmp6;Parp9;Cd80;Wee1;Jak1;Ddr2;Zap70;Lilra5;Csf1r;Tgfb1;Hgf;Clec4n;Pdgfra;Epha3;Cd74;Dok7;Ptpn22;Hcls1;Fyn;Abi1;Nedd9;Jak2;Kdr;Iqgap1;Ccl5;Lyn;Pxn;Adam17;Tnfrsf14;Itgb2;Tspan9;Tlr4;Angpt1;Mapk3;Ehd4;Pdgfrb;Cblb;App;Efemp1;Plpp3;Ctnnd1;Abi2;Parp14;Il6ra;Ttk;Pak2;Itgb3;Alk;Il15;Pdgfc;Il6st;Epha7;Cd36;Prkca;Adipoq;Clec7a;Reln;Il7;Hbegf;Sfrp2;Prlr
guanyl nucleotide binding	guanyl nucleotide binding;guanyl ribonucleotide binding;GTP binding	Gimap6;Rab6b;Rab40b;Rhob;Srpra;Rhobtb1;Gspt2;Dnm1l;Rasl11b;Rab27b;Suclg1;Ehd2;Tuba1b;Mx2;Tubb2b;Arl8b;Rnd2;Rab6a;Rab14;Hbs1l;Rhoc;Gnaq;Septin4;Dapk1;Prps2;Rab28;Gspt1;Gimap4;Hsp90ab1;Rasl11a;Rac1;Gem;Rit1;Ran;Rab3d;Rhod;Gbp5;Uprt;Gnl3l;Tgm2;Atl2;Rasl10b;Arf1;Rap1b;Arl5a;Arl4d;Rragc;Ciita;Gimap9;Arl5c;Tubb1;Zng1;Rab7b;Tuba1a;Gfm1;Irgm1;Gucy1b1;Hhat;Eef1a1;Septin2;Arl13b;Gucy2c;Rab21;Rhou;Trim23;Cdc42;Rab36;Nkiras2;Rab5b;Septin11;Iigp1;Gbp6;Sting1;Mpped2;Gna13;Tgtp1;Gimd1;Samhd1;Anxa6;Septin8;Diras2;Tubg2;Septin6;Tubb6;Rerg;Glud1;Guf1;Ehd4;Septin9;Ralb;Rhoa;Gbp3;Gbp10;Rab27a;Prps1;Septin10;Igtp;Eef2;Ehd3;Rtcb;Rab31;Rnd1;Arl5b;Septin7;Gucy1a1;Gbp7;Gch1;Rab23;Rab30;Pde6c;Gimap8;Irgm2;Rab8b;Eif2s3x;Srp54b;Atl3;Rigi;Srp54c;Gbp2
regulation of synapse structure or activity	regulation of synapse structure or activity;regulation of synapse organization	Nfatc4;Efna5;Lrrn1;Numbl;Tnf;Eif4g1;Pafah1b1;Abi3bp;Rhob;Tlr2;Srpx2;Dnm1l;Srgn;Rims4;Mdga2;Dmpk;Vps35;Dbn1;Trem2;Xlr3b;Fcgr2b;Dab2ip;Plxnc1;Psen1;Itgb1;Chmp2b;Cntnap4;Wasl;Ptprt;Colq;Xlr4b;Adgrl3;Ctnna2;Itsn1;Flrt2;Grin2b;Tanc1;Eef2k;Ephb1;Arc;Rims3;Mdga1;Tpbg;Actr3;Tuba1a;Ctnnb1;Pten;C1ql3;Ptpn13;Cyfip1;Clstn2;Cdc42;Fyn;Hnrnpm;Caprin1;Nedd9;Septin11;Marcks;Kif1a;Pdlim5;Etv5;Picalm;Caprin2;Thbs2;Clstn1;Ptprf;Bhlhb9;Adgrl2;Gpm6a;Lrtm2;App;Rhoa;Dag1;Abi2;Cdc20;Sema4a;Sparc;Ntn1;Grid1;Myo5b;Akt1;Amigo2;Epha7;Sparcl1;Prkca;Asap1;Nrp2;Reln;Ntrk2;Lrtm1;Sybu;Cux2;Sema4d;Tubb5;Shank2
renal tubule development	renal tubule development;nephron tubule development;nephron epithelium development;kidney epithelium development	Ttc8;Dll1;Cd44;Smad4;Stat1;Gata3;Wt1;Hs2st1;Hs3st3b1;Gpc3;Bcl2;Tgfb1;Dlg1;Ctnnb1;Heyl;Hs3st3a1;Wwtr1;Pkd2;Col4a1;Fgf1;Osr1;Bmp2;Tacstd2;Notch1;Fmn1;Ptch1;Pbx1;Aqp1;Notch2;Agtr1a;Gzf1;Sall1;Greb1l;Prom1;Cd2ap;Ednra;Basp1;Ednrb;Adipoq;Smad6;Robo2;Kank2;Smad2;Epha7;Bmper
virus receptor activity	virus receptor activity;exogenous protein binding	Gpr15;Cd300lf;Cd209a;Siva1;Cd209d;Plscr1;Plscr2;Cd300ld;Axl;Timd2;Tnfrsf14;Slc7a1;Bsg;Ilf3;Dag1;Clec4g;Dpp4;Alb
regulation of protein localization to early endosome	regulation of protein localization to early endosome;positive regulation of protein localization to early endosome;positive regulation of protein localization to endosome	Dtx3l;Msn;Rdx;Ezr;Sorl1
alpha-beta T cell proliferation	alpha-beta T cell proliferation;regulation of alpha-beta T cell proliferation	Cd81;Ndfip1;Ccr2;H2-M2;Cd244a;Xcl1;Il2ra;H2-Q2;H2-T10;H2-D1;Ptprc;Irf1;Cd44;H2-Q7;Tgfbr2;Itch;Dock2;Mapk8ip1;Cd80;Zap70;Vsir;Irgm1;Ptpn22;Jak2;H2-T23;Tnfrsf14;Lgals9;H2-Q4;Cblb;H2-T22;Cd274;Clec4g;H2-Q6;Il15;H2-Q1
regulation of T cell proliferation	regulation of T cell proliferation;T cell proliferation	Cd28;Crtam;Sdc4;Rac2;Jak3;Cd1d2;H2-DMb1;Cd81;Ctla4;Hmgb1;Ndfip1;Pde5a;Kitl;Ccr2;H2-M2;Havcr2;Cd244a;Vtcn1;Ccdc88b;Sftpd;Cd6;Aif1;Xcl1;Tspan32;Rps3;Itgal;Il2ra;H2-Q2;Tnfrsf13c;Fadd;Glmn;H2-T10;Sash3;Gpam;H2-D1;Slfn1;Ptprc;Irf1;Pdcd1lg2;Il1a;Cd44;Ceacam1;Igfbp2;Il1b;Rc3h1;H2-Q7;Tgfbr2;Gpnmb;Itch;Cd209a;Mapk8ip1;Cd80;Prkar1a;H2-Aa;Zap70;Vsir;Anxa1;Tgfb1;Cd86;Irgm1;Dlg1;Ctnnb1;Pten;Pnp;Zc3h12d;Nckap1l;Pla2g5;Ptpn22;Tnfrsf1b;Jak2;Ccl5;H2-T23;Tnfrsf14;Slc7a1;Lgals9;H2-Q4;Stat5b;Cblb;H2-T22;Cd274;Laptm5;Clec4g;H2-Q6;Il15;Tnfrsf21;Il6st;Vcam1;Vsig4;Casp3;H2-Q1;Wnt4;Fkbp1a;Cd151;Itgad;Ephb6;Dock2;Rc3h2;Ncstn;Cxcl12;Fyn;Rasgrp1;Slfn2;Itgb2;Msn;Gja1;Lipa
regulation of cytokine-mediated signaling pathway	regulation of cytokine-mediated signaling pathway;regulation of response to cytokine stimulus	Irf7;Pias4;Rnf185;Robo1;Smim30;Oas1c;Cav1;Ttll12;Pafah1b1;Tslp;Mul1;Slit3;Naip1;Lsm14a;Fadd;Il1r2;Crebrf;Trem2;Ptprc;Padi2;Sphk1;Tnfrsf1a;Vrk2;Naip2;Cdc37;Ecm1;Cd300lf;Parp9;Trim32;Irgm1;Mmp12;Mavs;Ticam2;Trim6;Oas1a;Cd74;Nkiras2;Oas1g;Dcst1;Trim56;Sting1;Samhd1;Adam17;Axl;Angpt1;Ccdc3;Ptprf;Ppp2cb;Oas3;Sigirr;Cyld;Tnfrsf11b;Parp14;Igtp;Laptm5;Trim44;Il6st;Zbp1;Irgm2;Adipoq;Gas6;Il1rn;Il7;Tlr2;Tlr4;Ifih1;Rigi
