representative	grouped_terms	genes
canonical NF-kappaB signal transduction	canonical NF-kappaB signal transduction;regulation of canonical NF-kappaB signal transduction	F2rl1;Eda;Sharpin;Tnf;Pim2;Trim6;Plcg2;Tlr3;Lilrb4a;Trim59;Malt1;Tab3;Ltb;Tank;Tspan6;Ccl19-ps3;Trim5;Usp25;Fasl;Pycard;Ccl19;Card9;Ankrd17;Cpne1;Hdac1;Pidd1;Tlr6;Nlrp12;Nkiras1;Tnip3;Clec4n;Edn1;Ripk1;Sirt1;Tnfrsf19;Prkn;Casp1;Optn;Birc2;Irak2;Gapdh;Irf3;Mas1;Angpt1;Cx3cr1;Trim62;Myo18a;Rela;Zc3h12a;Cd4;Sirpa;Trim8;Ikbke;Irf1;Trim30a;Arrb2;Tab2;Usp20;Ror1;Brd4;Nfkbid;Mapkbp1;Ccdc22;Map3k7;Dhx36;Nfat5;Ube2i;Trem2;Tmem106a;Nod2;Rnf31;Ednra;Nfkbia;Tnip2;Ilk;Per1;Nfkb1;Tgfbr3;Prkcb;Il1a;Nfkbil1;Azi2;Ripk2;Traf4;Rock1;Hspb1;Chuk;Ccl21b;Card11;Lime1;Trim68;Nr1h4;Rock2;Akap13;Ep300;Peli1;Casp8;Nlrp6;Abl1;Zfand6;Trim39;Tle1;Zmynd11;Capn3;Lurap1l
ubiquitin-like protein transferase activity	ubiquitin-like protein transferase activity;ubiquitin-protein transferase activity	Ttc3;Zzef1;Pex10;Ubox5;Fbxw7;Itch;Rnf213;Med17;Trim41;Rabgef1;Znrf2;Sh3rf1;Ark2n;Rnf122;Rnf167;Map3k1;Ubr3;Rnf5;Med31;Prkn;Trim7;Bcor;Birc2;Arih2;Trim36;Ppil2;Zmiz2;Mdm2;Lonrf3;Nt5c2;Rffl;Ube2s;Med21;Kctd13;Trim62;Ube2l6;Ube2ql1;Rnft1;Rnf145;Trim8;Shprh;Neurl4;Mdm4;Rnf20;Rnf126;Pdzrn3;Trim30a;Ube2c;Fbxl3;Rmnd5a;Rnf215;Trim10;Trim33;Mylip;Xiap;Hecw2;Trim26;Ube2i;Hace1;Fbxo17;Ube2e2;Nedd4l;Pias3;Rnf31;Ranbp2;Znrf3;Rnf40;Rnf220;Birc3;Pias2;Herc4;Rnf25;Ubr4;Trim11;Rnf214;Fbxo11;Huwe1;Mkrn1;Syvn1;Zfp451;Ubr1;Herc3;Vps11;Hectd3;Ubr2;Ube3b;Rnf111;Rnf39;Traf7;Dtx1;Rnf169;Pias1;Trim68;Rnf216;Cbl;Chfr;Znrf1;Trim24;Zmiz1;Rnf152;Rbbp6;Mib2;Ubr5;Cnot4;Rnf123;Hectd1;Cblb;Ddb2;Med12;Peli1;Trim3;Rnf38;Smurf2;Birc6;Nfx1;Trim39;Ring1;Zfp598;Marchf3;Mycbp2;Herc2;Taf1;Wsb1;Ube2o;Smurf1;Rnf115;Trim2;Trim5;Rnf43;G2e3;Pcgf3;Arel1
peptidyl-tyrosine phosphorylation	peptidyl-tyrosine phosphorylation;peptidyl-tyrosine modification	Cd44;Gp6;Igf1;Cd40;Cblc;Nrg1;Itgb2;Itgb2l;Hyal2;Blk;Nox4;Cd80;Pxn;Itga5;Il12rb2;Arl2bp;Errfi1;Efemp1;Tsg101;Il15;Tcrb;Tnf;Epha3;Inpp5f;Csf1r;Plcg2;Vps25;Cnot7;Lilrb4a;Tmem102;Igf1r;Grm5;Lilra5;Fgfr3;Sh2d1b1;Epha1;Ggnbp2;Socs3;Jak2;Ptpn22;Rasa1;Icam1;Il34;Nrp1;Lrrk1;Ptger4;Il23a;Pibf1;Zzef1;Ptk2;Fgfr2;Fbxw7;Erbb4;Sfrp2;Osm;Dmtn;Clec4n;Ccl5;Dok7;Arhgef2;Il6ra;Snhg20;Fgf7;Adra1a;Insr;Alk;Mif;Angpt1;Reln;Hck;Yes1;Syk;Ifnar1;Fes;Unc119;Cd24a;Suz12;Cd4;Abi3;Btk;Irf1;Plpp3;Arrb2;Efna1;Ptpn2;Gata1;Il12rb1;Jak1;Ptprj;Trp53;Bank1;Trem2;Nod2;Epha7;Acvr1;Dgkq;Hsf1;Ptprc;Hdac2;Nedd9;Tnk2;Ppp2r5b;Pdgfrb;Ripk2;Clk1;Pkdcc;Dyrk1a;Musk;Clk4;Cbl;Agrn;Lrp4;Rictor;Clk3;Cblb;Prkcd;Zfp592;Abl1;Ptk2b;Vegfa;Wee1
sex differentiation	sex differentiation;development of primary sexual characteristics;gonad development	Amh;Safb2;Fndc3a;Gata3;Tyro3;Ago4;Ybx3;Dmrta2;Runx1;Axl;Icam1;Nefh;Wdr19;Bcl2l11;Ptger4;Sfrp2;Lhfpl2;Cebpb;Rhobtb3;2610005L07Rik;Ereg;Sirt1;Acvr2a;Fgf7;Insr;Hnf1b;Bmp5;Adam2;Dhx37;Angpt1;Greb1l;Lgr4;Adam1a;Immp2l;Zfx;Cd2ap;Arrb2;Zfp830;Pbx1;Kmt2b;Gata1;Tcf7l2;Tiparp;Dmc1;Inhba;Rec8;Tbx3;Sf1;Nup210l;Tcf21;Rara;Il1a;Atn1;Grk2;Dach1;Wdr48;Tmf1;Nipbl;Atrx;Nos3;Arid4a;Bcl2l1;Mertk;Bmp4;Smad9;Akap9;Dmrt2;Chd7;Nupr1;Bax;Vegfa;Sgpl1;Jmjd1c;Nrip1;Dach2;Taf4;Npr2;Zfpm2;Arid4b;Arid5b
cognition	cognition;learning or memory	Adrb2;Grin2b;Tanc1;Ncstn;Ngf;Mfsd2a;Gnas;Prkn;Casp1;Arl6ip5;Nsun5;Mecp2;Magt1;Braf;Klk8;Adam2;Shank3;Slc8a2;Cx3cr1;Chl1;Eif2ak4;Synj1;Reln;Foxp2;Brsk1;Large1;Meis2;Pirb;Syngap1;Atxn1;Jun;B2m;Dgki;Chrnb2;Camk4;Rp9;Lins1;Ric8a;Mdk;Slc8a3;Nrxn3;Specc1;C5ar1;Htt;Cbr3;Shank2;Atp8a1;Neto1;B4galt2;Cdk5;Git1;Cic;Slc7a11;Trem2;Cln3;Ehmt2;Nrxn1;Adra1b;Sts;Kalrn;Creb1;Itga3;Kat2a;Spg11;Crebbp;Cpeb3;Nedd9;Mapt;Deaf1;Ctns;Chrd;Arc;Nipbl;Pias1;Musk;Ager;Plcb1;Idua;Kmt2a;Ep300;Abl1;Pde1b;Chd7;Comt;Egr1;Nf1;Trpm7;Setd5;Nts
reproductive system development	reproductive system development;reproductive structure development	Tsx;Igf1r;Wt1;Eaf2;Tnc;Myocd;Amh;Safb2;Notch1;Fndc3a;Gata3;Tyro3;Ago4;Ybx3;Dicer1;Runx1;Axl;Icam1;Nefh;Wdr19;Bcl2l11;Ptger4;Fgfr2;Sfrp2;Col6a1;Cebpb;Rhobtb3;2610005L07Rik;Ereg;Sirt1;Acvr2a;Fgf7;Insr;Hnf1a;Rarg;Hnf1b;Bmp5;Adam2;Dhx37;Angpt1;Greb1l;Id4;Kdm5b;Lgr4;Adam1a;Immp2l;Ash1l;Zfx;Cd2ap;Arrb2;Zfp830;Dlg1;Kmt2b;Gata1;Tcf7l2;Tiparp;Dmc1;Inhba;Rec8;Slc22a5;Tbx3;Sf1;Nup210l;Tcf21;Spata22;Rara;Il1a;Atn1;Grk2;Apc;Frs2;Wdr48;Tmf1;Nipbl;Atrx;Nos3;Arid4a;Cdkn1b;Bcl2l1;Mertk;Plekha5;Bmp4;Foxa1;Akap9;Chd7;Nupr1;Bax;Vegfa;Sgpl1;Jmjd1c;Nrip1;Taf4;Npr2;Zfpm2;Arid4b;Arid5b
TORC1 signaling	TORC1 signaling;regulation of TORC1 signaling	Klhl22;Rnf167;Akt1s1;C9orf72;Sesn1;Sik3;Pip4p1;Syk;Usp7;Wac;Alg13;Wdr59;Dgkq;Bmt2;Lamtor3;Szt2;Ogt;Ctns;Npc1;Card11;Sesn2;Slc38a9;Rnf152;Usp32;Tbk1;Ep300;Gpr137;Depdc5;Flcn;Fnip1;Hoxb3os;Pim1;Otud5;Fnip2
cellular response to insulin stimulus	cellular response to insulin stimulus;response to insulin	Phip;Col6a1;Sh2b2;Pik3ca;Sirt1;Pdk2;Slc25a33;Foxo1;Insr;Prkcq;Rb1;Myo5a;Hdac9;Akt3;Rela;Wdtc1;Ncoa2;Bcar1;C1qtnf12;Stxbp4;Inppl1;Ptpn2;Irs1;Ptprj;Ncoa1;Inpp5k;Ncoa5;Slc2a8;Prkci;Cpeb2;Csrp3;Enpp1;Sos2;Cdk2;Prkcb;Grk2;Rps6kb2;Ogt;Apc;Atp2b1;Nr1h4;Prkdc;Pck1;Plcb1;Appl2;Lpin2;Prkcd;Pck2;Zfp592;Gsk3a;Osbpl8;Zfp36l1;Sorbs1;Ankrd26;Cpeb1;Lpin1;Irs2;Cd2ap;Sesn2;Ppara;Srsf5;Egr1;Igfbp1
positive regulation of leukocyte differentiation	positive regulation of leukocyte differentiation;positive regulation of hemopoiesis	Il15;Tnf;Notch2;Csf1r;Nlrp3;Lilrb4a;Il2rg;Malt1;Dusp10;Smarcc2;Gata3;Eeig1;Zbtb1;Rptor;H2-DMa;Il1rl2;Ccl3;Vnn1;Ccl19;Runx1;Axl;Il34;Ihh;Il23a;Zbtb46;Gsk3b;Spi1;Ccl5;Ripk1;Gnas;Pcid2;Atp11c;Rb1;Asxl2;Zfp609;Syk;Fes;Jun;Nckap1l;Cd4;Ap3b1;Lef1;Irf1;Smarca2;Mdk;Brd4;Pbrm1;Nfkbid;Itpkb;Ppargc1b;Trib1;Brd2;Carmil2;Trem2;Arid1a;Hsf1;Smarcd2;Creb1;Ptprc;Rara;Nedd9;Gimap3;Ripk2;Nfkbiz;Zbtb16;Ager;Ap3d1;Arid1b;Zmiz1;Prkdc;Pck1;Rasgrp1;Ambra1;Casp8;Arid2;Il15ra;Car2;Zfp36l1;Hlx;Klf10;Fos;Tox
nucleoside bisphosphate metabolic process	nucleoside bisphosphate metabolic process;ribonucleoside bisphosphate metabolic process;purine nucleoside bisphosphate metabolic process	Nudt19;Sult2a5;Mccc2;Ppcs;Pmvk;Sucla2;Suclg1;Sult1b1;Gcdh;Sult2b1;Papss2;Hmgcl;Tdo2;Coasy;Sult2a3;Ehhadh;Acot8;Sult2a7;Acss2;Vdac1;Acadsb;Acot7;Pdk3;Acaa2;Kynu;Sult2a1;Dld;Sult2a6;Acsl5;Acsm1;Fitm2;Mmut
cellular response to carbohydrate stimulus	cellular response to carbohydrate stimulus;cellular response to monosaccharide stimulus;intracellular glucose homeostasis;cellular response to glucose stimulus;response to carbohydrate;cellular response to hexose stimulus;response to monosaccharide;response to glucose;response to hexose	Ano1;Lrp1;Kat5;Igf1;Adcy5;Pla2g6;Nox4;Gpld1;Crhr2;Eny2;Fto;Ppard;Aacs;Slc39a14;Atg7;Ghrl;Raf1;Birc5;Igf1r;Kif5b;Lepr;Rptor;Slc2a2;Camk2n1;Icam1;Nadk;Pde4c;Baiap3;Pik3ca;Sirt1;Prkn;Vsnl1;Rps6ka2;Hnf1a;Ncoa6;C1qtnf12;Stxbp4;Slc12a7;Sybu;Tbc1d1;Lrp5;Foxa2;Tcf7l2;Pde1c;Ern1;Trem2;Kcnb1;Zbtb20;Calcrl;Unc13b;Sidt2;Nfkb1;Prkcb;Grk2;Rab11b;Map4k4;Ogt;Klf7;Nr1h4;Ager;Pck1;Plcb1;Apoc3;Pck2;Ucp2;Cdk16;Mlxipl;Vcam1;Zfp36l1;Hmgn3;Pim3;Stxbp3;Klf15;Alms1;Hk1;Pik3r2;Foxk2;Hk3;Gckr;Foxk1;Slc30a8;Nnat;Pfkfb2;Ncf2;Il1b;Acvr1c;Apoa2;Rmi1;Nr0b2;Hnf1b;Gys2;Rasal2;Sesn2;Ep300;Egr1;Irs2
peptide-lysine-N-acetyltransferase activity	peptide-lysine-N-acetyltransferase activity;histone acetyltransferase activity;peptide N-acetyltransferase activity	Ing4;Ncoa1;Kat2a;Crebbp;Kat6b;Oga;Brpf1;Ep300;Mcm3ap;Atat1;Brpf3;Kat6a;Taf1;Brd1
cardiac muscle cell differentiation	cardiac muscle cell differentiation;cardiocyte differentiation	Wt1;Xirp1;Myocd;Maml1;Hey2;AW551984;Alpk3;Ift20;Dicer1;Gsk3b;Ttn;Edn1;Fzd7;Sirt1;Adra1a;Col14a1;Bmp2;Dll1;Large1;Meis1;Sorbs2;Speg;Sirt6;Nkx2-6;Foxp1;Hamp;Rbm10;Arrb2;Prickle1;Plec;Sox6;Ddx39b;Hand2;Tbx3;Acvr1;Arid1a;Adra1b;Csrp3;Kat2a;Rara;Hdac2;Pdgfrb;Frs2;Rxrb;Mef2a;Trip10;Ppara;Kdm6b;Hdac3;Bmp4;Akap13;Ep300;Gsk3a;Vegfa;Cavin4;Notch1;Sox17;Spry1;Folr1;Pbrm1;Dhx36;Inhba;Ednra;Tgfbr3;Abi3bp;Vcam1
negative regulation of protein-containing complex disassembly	negative regulation of protein-containing complex disassembly;negative regulation of protein depolymerization	Taok1;Dysf;Capg;Svil;Tnf;Cracd;Carmil1;Gas2l1;Eps8;Avil;Irak3;Hdac6;Mid1;Atxn7;Cfl1;Diaph3;Ttbk2;Dmtn;Pik3ca;Arhgef2;Sptan1;Evl;Shroom2;Camsap1;Camsap3;Tmod1;Rp1;Add3;Scaf8;Tmod4;Swap70;Ubqln4;Clasp1;Scaf4;Carmil2;Per2;Bmerb1;Apc;Sptb;Plekhh2;Specc1l;Spta1;Clasp2;Eml4
growth cone	growth cone;site of polarized growth	Usp9x;L1cam;Disc1;Tor1a;Kif5b;Dscam;Dclk1;Dynlt1b;Dicer1;Lmtk2;Dynlt1c;Acap3;Dpysl3;Cfl1;Nrp1;Rapgef3;Ighmbp2;Gsk3b;Elavl4;Itga4;Zfyve27;C9orf72;Sirt1;Hap1;Rufy3;Olfm1;Pclo;Copa;Kif5c;Ptch1;Cdk5r1;Cd2ap;Kif5a;Erc2;Ppp1r9b;Ppp1r2;Trak2;Trak1;Lrig2;Shank2;Ptbp2;Adcy10;Map3k12;Cdk5;Git1;Myo9a;Cxcr4;Nrxn1;Fkbp15;Itga3;Dnm2;Tnk2;Mapt;Apc;Dynlt1a;Arhgef7;Cbl;Agrn;Dvl1;Adgrl1;Abl1;Ptk2b;Arhgap4;Taok2;Rapgef4;Csnk1e;Tshz3;Clasp2;Cpeb1;Als2;Zpr1
nucleus localization	nucleus localization;nuclear migration	Tlk2;Lmna;Tacc1;Clmn;Syne1;Sun1;Dync1h1;Ptk2;Tmem201;Lmnb2;Pabpc1l;Bltp1;Sirt1;Sun2;Bin1;Cep120;Hook3;Slit1;Syne3;Tacc3;Dock7;Pcm1;Kif1a;Cdc42bpa;Fhod1;Syne2
peptidyl-threonine modification	peptidyl-threonine modification;peptidyl-threonine phosphorylation	Hnf1a;Sirt2;Akt3;Sphk1;Prkag2;Cdk5r1;Myo3a;Cdk10;Eogt;Cdc42bpg;Adcy10;Map3k12;Cdk5;Plk1;Inpp5k;Dgkq;Ulk1;Hipk2;Grk2;Spred2;Ogt;Ripk2;Clk1;Rock1;Ppp1r15a;Dyrk1a;Tnks1bp1;Rock2;Prkdc;Tbk1;Prkcd;Gsk3a;Cdc42bpb;Cdc42bpa
mononuclear cell proliferation	mononuclear cell proliferation;lymphocyte proliferation	Cd44;Flt3l;Siglecg;Tnfrsf13c;Igf1;Cd40;Msn;Sh2d2a;Itgb2;Il4i1b;Shh;Cd80;Marchf7;Slc4a2;Il1b;Cd55b;Ahr;H2-T10;Flt3;Igf2;Gapt;Hmgb1;Wnt4;Gpnmb;Itgal;Lrrc32;Il15;Csf1r;Cd37;Lilrb4a;Crip3;Slamf1;Malt1;Rac2;Satb1;Slfn2;Tnfrsf13b;Slc11a1;H2-Q1;Jak2;Ptpn22;Lst1;Pycard;Ccl19;Ihh;Il23a;Cd59a;Cd79a;Itch;Tnfrsf1b;Plcl2;Washc1;Sh3rf1;Icosl;Hells;Gm36723;Ncstn;Atad5;Emp2;Coro1a;Cebpb;Ccl5;Fosl2;Pkn1;Cd6;H2-Q4;Slamf6;Mif;Prkcq;Bid;Efnb1;Lmbr1l;Syk;Cd24a;Nckap1l;Cd4;Chrnb2;Il20rb;Ripor2;Vav3;Zfp335;Btk;Lef1;Dock2;Irf1;Crtam;Dlg1;Mpl;Il12rb1;Scrib;Havcr2;Vtcn1;Carmil2;Trp53;Zbtb32;Cd22;Znhit1;Ripk3;Btla;P2rx7;Cxcr4;Myc;Sos2;Adk;Ptprc;Cd28;Il1a;Pdcd1lg2;Azi2;Ripk2;Sdc4;Nfkbiz;Rasal3;Card11;Ager;Rasgrp1;Bcl2l1;Cd19;Bmp4;Cblb;Tbk1;Tyk2;Prkcd;Peli1;Tmem131l;Abl1;Spta1;Tcf3;Vcam1;Bax;Slc39a10;Selenok;Slc4a1;Irs2;Tnfrsf4
translation at synapse	translation at synapse;translation at postsynapse;translation at presynapse	Rps15a;Rpl4;Eef2;Rpl8;Rpl5;Rpl22;Rpl10a;Rps5;Rplp2;Rpl7;Rps16;Rpl6;Rpl7a;Rpl23;Rps24;Rpl32;Rps26;Rpl24
receptor signaling pathway via STAT	receptor signaling pathway via STAT;receptor signaling pathway via JAK-STAT	Crlf2;Arl2bp;Agap2;Il15;Tnf;Inpp5f;Csf1r;Cnot7;Ptprt;Notch1;Fgfr3;Il10ra;Ggnbp2;Socs3;Jak2;Ptger4;Il23a;Pibf1;Erbb4;Tbx1;Osm;Ccl5;Il6ra;Snhg20;Sh2b3;Cenpj;Csf2ra;Ifnar1;Crlf3;Suz12;Dot1l;Cdk5r1;Hamp;Irf1;Ptpn2;Il10rb;Jak1;Thpo;Cdk5;Elp2;Hsf1;Ptprc;Hdac2;Stat2;Wdr48;Ercc6;Pias1;Ager;Socs2;Tyk2;Ep300;Cxcl5;Ptk2b;Il15ra;Ptprd;Pkd1;Stat6
positive regulation of interleukin-1 beta production	positive regulation of interleukin-1 beta production;positive regulation of interleukin-1 production	Ifi208;Casp4;Ifi211;Hmgb1;F2rl1;Ifi213;Tnf;Smad3;Nlrp3;Hk1;Malt1;Ccr5;Ifi209;Lilra5;Jak2;Ccl3;Pycard;Ccl19;Tlr6;Ifi204;Casp1;Rela;Ifnar1;Aim2;Ifi203;Tmem106a;Nod2;P2rx7;Stmp1;Ifi207;Naip5;Ripk2;Nlrp1b;Hspb1;Ager;Casp8;Ifi203-ps;Egr1;Mndal;Ccn1;Havcr2;Hdac2
striated muscle tissue development	striated muscle tissue development;cardiac muscle tissue development	Myocd;Adamts9;Maml1;Ube4b;Notch1;Mapk14;Hey2;AW551984;Alpk3;Ift20;Dipk2a;Dicer1;Tnnc1;Fgfr2;Gsk3b;Erbb4;Ttn;Tbx1;Edn1;Fzd7;Erbb3;Sirt1;Eya2;Adra1a;Sav1;Col14a1;Bmp5;Bmp2;Sirt2;Angpt1;Ccm2l;Dll1;Hdac9;Large1;Meis1;Sorbs2;Speg;Ifrd1;Sirt6;Nkx2-6;Foxp1;Rpl3l;Hamp;Rbm10;Lef1;Arrb2;Prickle1;Plec;Vgll4;Sox6;Ddx39b;Hand2;Tbx3;Ednra;Acvr1;Arid1a;Adra1b;Csrp3;Creb1;Kat2a;Tgfbr3;Smad1;Rara;Hdac2;Pdgfrb;Jarid2;Apc;Frs2;Rxrb;Mef2a;Mapk11;Ppp1r13l;Luc7l;Trip10;Ppara;Mrtfb;Kdm6b;Hdac3;Bmp4;Akap13;Ep300;Casp8;Arid2;Chd7;Gsk3a;Vegfa;Tafazzin;Zfpm2;Pim1;Cavin4
JNK cascade	JNK cascade;regulation of JNK cascade	Il1b;Mbip;Taok1;Fgd4;Tlr7;Hmgb1;F2rl1;Tnf;Smad3;Tlr3;Gstp3;Naip6;Slamf1;Igf1r;Dusp10;Ccl19-ps3;Ptpn22;Pycard;Ccl19;Card9;Ptger4;Rb1cc1;Ptk2;Itch;Sfrp2;Sh3rf1;Map3k1;Ripk1;Map4k1;Map2k7;Tnfrsf19;Phlpp1;Gps2;Naip1;Sirpa;Dab2;Fgf12;Mapkbp1;Map3k7;Trib1;Map3k12;Nod2;Map4k2;Ncor1;Becn1;Per1;Gadd45g;Hipk2;Nfkb1;Tnik;Naip5;Dact1;Gadd45b;Il1a;Taok3;Map4k4;Ripk2;Traf4;Dvl3;Ercc6;Ccl21b;Mapk8ip3;Ager;Rasgrp1;Plcb1;Hdac3;Map3k5;Cdc42ep5;Ptk2b;Taok2;Mink1;Zmynd11
cyclin-dependent protein serine/threonine kinase activity	cyclin-dependent protein serine/threonine kinase activity;cyclin-dependent protein kinase activity	Cdk8;Mok;Cdk17;Cdk19;Cdk12;Cdk10;Cdk5;Cdk3;Cdk18;Cdk2;Cdk11b;Cdk13;Cdk14;Cdk16
mitotic cell cycle phase transition	mitotic cell cycle phase transition;regulation of mitotic cell cycle phase transition	Rbm38;Rptor;Ndc80;Bub1;Plk2;Mepce;Nfatc1;Lats1;Klf11;Rps6kb1;Ankrd17;Ercc2;Zfp207;Pidd1;Rint1;Tex14;Rps27l;Nbn;Klhl22;Atad5;Cdk5rap2;Rpl17;Ccnb2;Cep192;Pcid2;Lats2;Cdc25b;Mdm2;Khdc3;Ccdc57;Gen1;Ccne2;Riok2;Ube2s;Prkcq;Bid;Anapc2;Dgkz;Rb1;Rad51b;Rab11a;Clspn;Syf2;Cenpj;Id4;Brsk1;Incenp;Ctdspl;Crlf3;Ppp2r3d;Zwilch;Uimc1;Taf2;Nae1;Mtbp;Chek2;Smarca2;Tacc3;Ube2c;Pkmyt1;Anapc15;Zfp830;Pbx1;Dlg1;Brd4;Hyal1;Pbrm1;Wac;Clasp1;Mbd4;Hecw2;Anapc1;Inhba;Plk1;Cdk3;Fbxo5;Trp53;Ube2e2;Acvr1;Topbp1;Arid1a;Myc;Rcc1;Smarcd2;Crebbp;Stil;Cdk2;Cit;Dact1;Rrm2;Taok3;Bcl7a;Gigyf2;Apc;Rad50;Nfia;Miip;Foxn3;Pias1;Donson;Ercc3;Smc5;Chfr;Cdk14;Arid1b;Tpra1;Prkdc;Cdkn1b;Plcb1;Fbxl7;Ambra1;Appl2;Arid2;Tcf3;Taok2;Trim39;Pkd1;Wee1;Zfp36l1;Plk3;Clasp2;Kmt2e
cellular response to biotic stimulus	cellular response to biotic stimulus;cellular response to lipopolysaccharide;cellular response to molecule of bacterial origin	Il1b;Cd55b;Tifab;Gbp10;Ppard;Ahr;Hmgb1;Tnf;Notch2;Nlrp3;Plcg2;Lilrb4a;Ppbp;Bcr;Malt1;Arid5a;Fbh1;Cd68;Irak3;Notch1;Ly86;Pde4b;Mapk14;Irf8;Trim5;Jak2;Ptpn22;Pycard;Axl;Bcl2l11;Paf1;Gsk3b;Tlr6;Spi1;Tnfrsf1b;Trim41;Tnip3;Cebpb;Map2k7;Pf4;Casp1;Tlr1;Cd6;Irak2;Irf3;Mif;Bid;Cx3cr1;Rela;Syk;Zc3h12a;B2m;Sirpa;Btk;Ang4;Trim30a;Pabpn1;Gata1;Cd84;Stap1;Trib1;Havcr2;Cxcl1;Slx4;Git1;Trp53;Trem2;Nod2;Sbno2;Nfkbia;Tnip2;Nfkb1;Rara;Il1a;Nfkbil1;Pdcd1lg2;Tut4;Ogt;Ripk2;Map2k3;Akap8;Pde2a;Plscr3;Nfkbiz;Ppm1e;Nr1h4;Plscr4;Nos3;Cxcl5;Abl1;Txnip;Zfp36
female sex differentiation	female sex differentiation;development of primary female sexual characteristics;female gonad development	Runx1;Axl;Nefh;Ptger4;Lhfpl2;Cebpb;2610005L07Rik;Ereg;Sirt1;Fgf7;Insr;Angpt1;Immp2l;Zfx;Arrb2;Zfp830;Kmt2b;Tiparp;Dmc1;Inhba;Tbx3;Grk2;Dach1;Nos3;Bcl2l1;Mertk;Bmp4;Chd7;Nupr1;Bax;Vegfa;Sgpl1;Nrip1;Dach2;Taf4;Npr2;Zfpm2;Arid5b
Wnt signaling pathway	Wnt signaling pathway;cell-cell signaling by wnt	Tmem88b;2210016L21Rik;Nlk;Ube2b;Jade1;Lzic;Gli1;Lrp1;Cd44;Yap1;Sox13;Fzd4;Dab2ip;Scyl2;Sulf1;Stk11;Fzd3;Plekha4;Lrp6;Tpbg;Shh;Rtf1;Wnk2;Rnf138;Rbms3;Lect2;Mitf;Tle5;Tert;Strn;Ctnnd2;Wnt4;Eda;Shisa3;Csnk1g1;Klf15;Pygo1;Smad3;Wwtr1;Kank1;Nxn;Mark1;Peg12;Cmah;Ptpru;Disc1;Fermt2;Pfdn5;Ccar2;Tmem132a;Notch1;Fgfr3;Porcn;Fzd6;Mapk14;Rnf43;Ift20;Lgr6;Csnk1g3;Frzb;Lats1;Ctdnep1;Paf1;Lrrk1;Hdac1;Fgfr2;Cpz;Reck;Gsk3b;Pygo2;Csnk1d;Cxxc4;Rnf213;Sfrp2;Sox17;Col6a1;Grhl3;Edn1;Map3k1;Fzd7;Prkn;Lypd6;Col1a1;Foxo1;Lats2;Hnf1a;Wwox;Hnf1b;Bmp2;Amer1;Fzd1;Usp8;Bcl9;Dkk3;Lmbr1l;Lgr4;Folr1;Prdm15;Dab2;Lef1;Tle3;Plpp3;Lrp5;Axin2;Mcc;Tgfb1i1;Mdk;Cdh2;Prickle1;Ror1;Vgll4;Calcoco1;Xiap;Tcf7l2;Nphp3;Lrrfip2;Usp34;Ednra;Znrf3;Tle6;Rnf220;Myc;Adgra2;Enpp1;Ext1;Ilk;Itga3;Nfkb1;Tnik;Dact1;Hdac2;Dact3;Snai1;Apc;Stk4;Dvl3;Ppp2r3a;Lgr5;Fzd8;Daam2;Zeb2;Cdk14;Tnks2;Dvl1;Bcl9l;Ubr5;Lrp4;Tle2;Chd8;Notum;Zranb1;Daam1;Med12;Tmem131l;Abl1;Frat2;Gsk3a;Macf1;Pkd1;Egr1;Tle1;Amotl2;Sall1;Csnk1e;Mark2;Ldb1;Otud5;Ptpn23
peroxisomal matrix	peroxisomal matrix;microbody lumen	Eci3;Hspd1;Abcd3;Agps;Ide;Acot8;Agxt;Gnpat;Paox;Pex7;Prdx1;Pex5;Tysnd1;Lonp2
