representative	grouped_terms	genes
monosaccharide metabolic process	monosaccharide metabolic process;glucose metabolic process;hexose metabolic process	Mdh1;Ppp4r3b;Galk1;Pcx;Nfe2l1;Hmgb1;Aldh1a7;Sesn2;Mlycd;Atp1a3;Ranbp2;C1qtnf12;Pck1;Ppargc1a;Fbp1;Aldob;Gclc;Pgm2;H6pd;Eno1;Dlat;Dgat2;Kat2b;Cbr2;Lepr;Pgm1;Gdpgp1;Prkaca;Gapdhrt;Wdtc1;Npy1r;Galm;Rgn;Gsto1;Gpd2;Irs1;Ppp1r3e;Cyp2j6;Galk2;Gpld1;Man1c1;Rora;Gale;Sirt1;Pdk4;Pdk2;Pdk1;Ddb1;Aldoc;Irs2;Pfkl;Midn;Lipa;Aldh1a1;Obp2a;Pdha1;Gpt2;Gulo;Rbp4;Sorbs1;Ppara;Nr3c1;Atf3;Acadm;Gapdh;Mup1;Dhdh;Insr;Man2a1;Zmpste24;Ppp1r3g;Gpd1;Kbtbd2;Sord;Slc23a2;Foxk1;Hif1a;Serp1;Pdhb;Cpt1a;Slc25a13;Dyrk2;G6pc1;Adipoq
uronic acid metabolic process	uronic acid metabolic process;glucuronate metabolic process	Ugt2b36;Ugt2a3;Sord;Ugt2b5;Ugt2b1;Ugt2b34;Ugt2b35
regulation of cell killing	regulation of cell killing;regulation of leukocyte mediated cytotoxicity	Syk;Ptprc;Cd55;P2rx7;Il23a;Cxcl1;H2-M5;Arrb2;Spi1;Nckap1l;Clec12b;Stap1;H2-T10;Vav1;Ripk3;Cd160;Tyrobp;Gimap3;Slamf6;Gimap5;Cxcl5;Cd5l;Fcer2a;Klrc1;Muc4;Klrb1f;Il12a;Klrb1a;H2-T24;Itgam;Serpinb9b;Oga;H2-T22;H2-Q4;Ifng;Mill1;Stat5a;Mill2;Tgfb1;H2-T26;Havcr2;H2-M3;Il4;Ager;Klrd1;Klrc3;Ulbp1;Igf2;Rasgrp1;Tap1;H2-Q8;Il18rap;Pik3r6;H2-M2;H2-D1;Klrb1b;Sh2d1a
regulation of macrophage migration	regulation of macrophage migration;macrophage migration	Il34;Cmklr1;Ptk2;Stap1;Mmp14;Csf1r;Csf1;Mst1;Abr;Hc;Bcr;Cnn2;Trem2;C3ar1;Ptprj;Mapk3;Thbs1;Ccl21a;Mdk;Slamf8;Cd200r1;Lgals3;Myo9b;Nup85;Ror2
small GTPase binding	small GTPase binding;GTPase binding	Dock10;Kif3a;Ocrl;Plekhg2;Xpo1;Fmnl1;Myo9b;Odf2;Pkn1;Dock2;Rgl3;Arhgef2;Myo5a;Ranbp3;Als2cl;Rin3;Mtss2;Rasip1;Fmnl3;Gga1;Dgki;Llgl1;Git2;Micall1;Rabggta;Rtkn;Ncf2;Srgap2;Rinl;Iqgap3;Xpo5;Cdc42se2;Rangrf;Rab11fip5;Pkn3;Ralbp1;Was;Bicd2;Bicdl2;Flna;Gapvd1;Dock7;Dvl1;Arhgef16;Cdkl5;Pard6a;Brk1;Ehd1;Iqgap1;Arhgdib;Diaph3;Farp1;Rab11fip3;Evi5l;Lrrk2;Myo1c;Exoc5;Srgap1;Mapkap1;Micall2;Mical1;Lztr1;Pot1b;Nutf2;Cdc42ep1;Ranbp17;Itpka;Birc5;Gdi1;Trip11;Rab29;Rap1gap;Prkch;Acap2;Arhgef7;Dock5;Cdc42se1;Cib1;Tsc2;Ccdc186;Fgd1;Ankrd27;Sgsm1;Sytl2;Cdc42ep2;Anxa2;Vps9d1;Nxt1;Sytl1;Sgsm2;Strn3;Exoc8;Kntc1;Mycbp2;Pak3;Noxa1;Cyfip2;Inf2;Rims3;Fmnl2;Pou4f1;Ambra1;Ptprn;Gnb2;Grip1;Preb;Sh3gl1
regulation of monoatomic cation transmembrane transport	regulation of monoatomic cation transmembrane transport;regulation of monoatomic ion transmembrane transport	Actn2;Dpp6;Coro1a;P2rx7;Kcnip4;Thy1;Bax;Fcrl5;Stimate;Ptpn6;Tcirg1;Htt;Cacna1d;Cyba;Kcnq1;Ms4a1;Myo5a;Atpsckmt;Cxcl11;Atp2b4;Cd19;Bcl2;Slc9a1;Slc8a1;Pik3cg;Pln;Agrn;Akt1;Kcnab3;Kcnj2;Ahnak;Plcg1;Lcn2;Rangrf;Scn5a;Abl1;Selenon;Flna;Cacnb1;Gnb5;Gimap3;Clec4b1;Ano6;Chd7;Ppp3cc;Ptpn22;Cacnb3;Trem2;Gimap5;Ikbkb;Cacnb4;P2rx1;Zfas1;Plcg2;Gnb2;Nedd4l;Kcnip1;Antkmt;Stk39;Lyn;Galr2;Kcnj5;Nherf2;Mtor;Pml;Shank3;Vmp1;Lime1;Oga
regulation of receptor signaling pathway via STAT	regulation of receptor signaling pathway via STAT;regulation of receptor signaling pathway via JAK-STAT	Tyk2;Ptprc;Socs3;Il23a;Il10;Notch1;Hmga2;Clec12b;Socs1;Traf3ip1;Nlk;Il10ra;Inpp5f;Cdk5;Agap2;Mst1;Pibf1;Ercc6;Crlf3;Erbb4;Cxcl5;Il6ra;Parp14;Mgat5;Tbx1;Irf1
regulation of peptidyl-tyrosine phosphorylation	regulation of peptidyl-tyrosine phosphorylation;peptidyl-tyrosine modification;peptidyl-tyrosine phosphorylation	Syk;Ptprc;Socs3;Il23a;Cd44;Ptpn6;Lrrk1;Cd36;Abi3;Arrb2;Il34;Lilra5;Hcls1;Hsf1;Fgfr3;Csf1r;Arhgef2;Bank1;Itga5;Ppp2r5b;Socs1;Il15;Traf3ip1;Ptpn1;Spink1;Pdgfb;Agrn;Inpp5f;Adam17;Osm;Prkcd;Pecam1;Ptger4;Icam1;Abl1;Pibf1;Cbl;Ptpn22;Trem2;Tnk2;Erbb4;Iqgap1;Il7;Samsn1;Hpx;Zzef1;Il6ra;Plcg2;Acvr1;Il12a;Parp14;Ptprj;Mtor;Dgkq;Lyn;Lrp4;Irf1;Itgb2;Socs5;Epha7;Rap2b;Hck;Tpst2;Fgr;Ptk2;Jak3;Il12rb1;Blk;Flt1;Mapk3;Ros1;Lilrb4a;Kitl
carboxylic acid transport	carboxylic acid transport;organic acid transport	Slco1a6;Folr1;Septin2;Sv2a;Slc38a11;Slc38a4;Bdnf;Abcg2;Emb;Fabp1;Slc6a6;Slc17a5;Nherf1;Slc46a1;Slc17a8;Slco2b1;Repin1;Ptges;Slc7a2;Slc26a1;Slc1a6;Kmo;Slc10a1;Irs2;Ces1e;Proca1;Slc38a2;Slc27a5;Epm2a;Lrrc8b;Abat;Slc26a8;Acsl4;Slc25a15;Ces1a;Cln8;Ces1d;Nos2;Slc25a32;Nr3c1;Myo6;Slc16a2;Slc16a10;Lypla1;Plin2;Slco1c1;Aqp9;Crot;P2ry2;Eprs1;Slc15a4;Slco1b2;Itgb1;Slc23a2;Rbp7;Arl6ip1;Acsl6;Slco1a8;Slc6a16;Pnpla8;Slc6a21;Abcd3;Acsl1;Abcb4;Slc25a13;Slc27a2;Slco1a1
positive regulation of B cell mediated immunity	positive regulation of B cell mediated immunity;positive regulation of immunoglobulin mediated immune response;regulation of B cell mediated immunity;regulation of immunoglobulin mediated immune response	Ptprc;Kmt5c;Pms2;H2-M5;Fcer1g;Hmces;H2-T10;Pagr1a;Gimap3;Tbx21;Trem2;Gimap5;Fcer2a;Hpx;Trp53bp1;Xcl1;Fcgr1;Lta;Shld2;H2-T22;Stat6;Nsd2;H2-Q4;Ifng;Tgfb1;Cd55;Ptpn6;Parp3;Cr2
long-chain fatty acid omega-hydroxylase activity	long-chain fatty acid omega-hydroxylase activity;fatty acid omega-hydroxylase activity	Cyp4a31;Cyp2u1;Cyp4v3;Cyp4a10;Cyp4a14;Cyp4a12b;Cyp4a12a;Cyp4a32
thioester biosynthetic process	thioester biosynthetic process;acyl-CoA biosynthetic process	Acly;Mlycd;Dlat;Vdac1;Acat1;Pdk4;Pdk2;Pdk1;Acsl4;Pdha1;Dld;Mmut;Acsl6;Pdhb;Acsl1
monosaccharide biosynthetic process	monosaccharide biosynthetic process;hexose biosynthetic process;gluconeogenesis	Mdh1;Ppp4r3b;Pcx;Sesn2;Ranbp2;C1qtnf12;Pck1;Ppargc1a;Fbp1;Eno1;Dgat2;Kat2b;Lepr;Prkaca;Gapdhrt;Rgn;Gsto1;Gpd2;Cyp2j6;Sirt1;Pdk2;Ddb1;Aldoc;Obp2a;Gpt2;Gulo;Rbp4;Ppara;Nr3c1;Atf3;Acadm;Gapdh;Mup1;Gpd1;Sord;Hif1a;Slc25a13;G6pc1;Adipoq
positive regulation of lymphocyte differentiation	positive regulation of lymphocyte differentiation;positive regulation of T cell differentiation	Syk;Ptprc;Klhl25;Il23a;Il10;Spi1;Nckap1l;Sash3;Gas6;Actl6a;Runx3;Mmp14;Prkdc;Socs1;Il15;Arid1a;Shb;Cd27;Nfkbiz;Inpp5d;Ambra1;Tnfsf9;Ap3d1;Gimap3;Vsir;Gimap5;Zbtb16;Il7;Il12a;Adam8;Itpkb;Tespa1;Irf1;Socs5;Smarcd2;Lilrb4a;Mdk;Flt3l;Zbtb7b;Il2ra;Rara;Egr3;Smarcd3;Smarca4;Ifng;Stat5a;Tgfb1;Carmil2;Lck;Smarcb1;Il4i1b;Zmiz1;Ripk2;Sox13;Actb;Pcid2;Sart1;Il4;Nfkbid;Foxp3;Malt1;Brd7;Rasgrp1;Cd46;Cd74;Arid2;Pik3r6
positive regulation of tumor necrosis factor superfamily cytokine production	positive regulation of tumor necrosis factor superfamily cytokine production;positive regulation of tumor necrosis factor production	Syk;Ptprc;Il23a;Oas2;Nod1;Cd36;H2-M5;Tlr1;Lilra5;Cd14;Cyba;Sash3;Fcer1g;H2-T10;Oas1g;Csf1r;Oas1b;Arhgef2;Arid5a;Cd2;Lbp;Rigi;Tyrobp;Cd84;Plcg2;Lrrk2;Ptprj;Oas1a;Adam8;Card9;Stat3;Thbs1;H2-T22;Oas3;Setd4;H2-Q4;Arfgef2;Ifng;Mmp8;Ticam1;Tgfb1;Tnfrsf8;Ly96;Havcr2;Pycard;Ripk2;Pik3r1;Fcgr2b;Ager;Cybb;Tlr2;Mavs
cotranslational protein targeting to membrane	cotranslational protein targeting to membrane;SRP-dependent cotranslational protein targeting to membrane	Srp9;Srprb;Srp54a;Srp72;Srpra;Sec63;Sec61a1;Tram1;Srp54c;Arl6ip1;Ssr3
positive regulation of cation transmembrane transport	positive regulation of cation transmembrane transport;positive regulation of monoatomic ion transmembrane transport	Actn2;Dpp6;P2rx7;Thy1;Bax;Stimate;Htt;Cacna1d;Kcnq1;Ms4a1;Atpsckmt;Cxcl11;Cd19;Slc9a1;Kcnj2;Plcg1;Lcn2;Abl1;Flna;Gimap3;Clec4b1;Ano6;Ppp3cc;Trem2;Gimap5;Ikbkb;P2rx1;Plcg2;Nedd4l;Antkmt;Galr2;Nherf2;Shank3;Vmp1;Oga
positive regulation of macrophage migration	positive regulation of macrophage migration;positive regulation of macrophage chemotaxis	Il34;Cmklr1;Ptk2;Mmp14;Csf1r;Csf1;Trem2;C3ar1;Ptprj;Mapk3;Thbs1;Ccl21a;Mdk
spindle checkpoint signaling	spindle checkpoint signaling;mitotic spindle checkpoint signaling;negative regulation of nuclear division;negative regulation of mitotic nuclear division;mitotic spindle assembly checkpoint signaling;spindle assembly checkpoint signaling;negative regulation of metaphase/anaphase transition of cell cycle;negative regulation of chromosome separation;negative regulation of chromosome segregation;negative regulation of sister chromatid segregation;negative regulation of mitotic sister chromatid segregation;negative regulation of mitotic metaphase/anaphase transition;negative regulation of mitotic sister chromatid separation;regulation of chromosome separation;chromosome separation;mitotic sister chromatid separation	Incenp;Spdl1;Gen1;Hsf1;Bub1;Cdc20;Ndc80;Bub1b;Chfr;Psmg2;Anapc15;Apc;Diaph3;Mad2l1;Mtbp;Cep192;Cenpe;Aurkb;Birc5;Haspin;Zwilch;Stil;Cdca8;Zw10;Kntc1;Nuf2;Cdk5rap2;Pcid2;Plk1;Spc25;Lcmt1;Chek1;Fgfr3;Osm;Esr1;Lif;Espl1;Ube2c;Recql5;Top2a;Dis3l2;Ncapd2;Smarcad1;Anapc5;Cenatac;Smc4;Chtf18
cholesterol biosynthetic process	cholesterol biosynthetic process;secondary alcohol biosynthetic process;sterol biosynthetic process	Dhcr7;Abcg4;Idi1;Pex2;Ces1g;Cyp51;Dhcr24;Sc5d;Qki;Cyb5r3;Ces1f;Erlin2;Pmvk;Hmgcs1;Por;Msmo1;Ces1e;Lipa;Ces1a;Sec14l2;Ces1d;Scp2;Hmgcs2;Apob;Prkaa2;Hsd17b7;Insig2;Lpcat3;Cyb5r2;Erg28
positive regulation of leukocyte mediated immunity	positive regulation of leukocyte mediated immunity;positive regulation of lymphocyte mediated immunity	Ptprc;Cd55;P2rx7;Kmt5c;Pms2;Il23a;Cxcl1;H2-M5;Spi1;Sash3;Stap1;Fcer1g;Hmces;H2-T10;Vav1;Arid5a;Cd55b;Cd160;Rigi;Tyrobp;Pagr1a;Gimap3;Tbx21;Slamf6;Trem2;Gimap5;Fcer2a;Hpx;Klrc1;Plcg2;Trp53bp1;Il12a;Xcl1;H2-T24;Fcgr1;Itgam;Itgb2;Lta;Shld2;H2-T22;Stat6;Nsd2;Traf2;H2-Q4;Ifng;Ticam1;Mill1;Stat5a;Mill2;Tgfb1;Scimp;H2-T26;H2-M3;Cd177;Il4;Mavs;Map3k7;Klrd1;Klrc3;Ulbp1;Foxp3;Malt1;Rasgrp1;Kmt5b;H2-Q8;Il18rap
interleukin-1 beta production	interleukin-1 beta production;regulation of interleukin-1 beta production	Slamf9;P2rx7;Nod1;Cd36;Arrb2;Ifi207;Lilra5;Inava;Naip5;Tlr6;Mndal;Ifi213;Ifi206;Ifi203-ps;Ifi203;Mefv;Tyrobp;Nlrc4;Ifi208;Serpinb1b;Nlrp1b;Ifi209;Aim2;Casp1;Trem2;Sirpa;Ifi214;Elf4;Rela;Pml;Stat3;Nlrp6;Nlrc3;Lilrb4a
regulation of macrophage chemotaxis	regulation of macrophage chemotaxis;macrophage chemotaxis	Il34;Cmklr1;Ptk2;Stap1;Csf1r;Csf1;Mst1;Hc;C3ar1;Ptprj;Mapk3;Thbs1;Ccl21a;Mdk;Slamf8;Lgals3;Myo9b;Nup85
leukocyte apoptotic process	leukocyte apoptotic process;regulation of leukocyte apoptotic process	P2rx7;Bax;Cd44;Il10;Lgals3;Hcls1;Gas6;Fcer1g;Myc;Jak3;Pkn1;Bcl2a1a;Pik3cd;Tnfrsf4;Bcl2;Ripk3;Akt1;Cd27;Adam17;Nfkbiz;Zc3h8;Ccl21b;Siva1;Adam8;Itpkb;Lyn;Aurkb;Itgam;Mertk;Bcl11b;St3gal1;Prkcq;Kitl;Traf3ip2;Ccl21a;Pik3cb;Cd274;Il2ra;Prkd2;Ifng;Stat5a;Bcl10
regulation of innate immune response	regulation of innate immune response;positive regulation of innate immune response;positive regulation of response to biotic stimulus	Irak3;Syk;Unc93b1;Ffar2;Nod1;Traf3ip3;Stat2;Cd36;H2-M5;Fpr2;Myo1f;Tlr1;Ifi35;Arrb2;Spi1;Ifi207;Cd14;Fgr;Cyba;Inava;Clec12b;Ikbke;Trim3;Prkdc;H2-T10;Trim30d;Oas1g;Nr1h3;Acod1;Oas1b;Vav1;Tlr6;Mndal;Nagk;Ifi213;Srebf1;Ifi206;Zbp1;Rnf135;Ifi203-ps;Ifi203;Lbp;Akt1;Cd160;Mapkapk3;Rigi;Nfkbiz;Sec14l1;Mefv;Tyrobp;Slc15a3;Nlrc4;Ifi208;Cactin;Nlrp1b;Gimap3;Dhx33;Zdhhc18;Ifi209;Aim2;Ptpn22;Slamf6;Casp1;Trim30a;Trem2;Trafd1;Gimap5;Ncf1;Gpr108;Mettl3;Irf7;Hpx;Trim5;Klrc1;Plcg2;Cgas;Klrb1f;Il12a;Klrb1a;Xcl1;Parp14;Oas1a;Ifi214;Zdhhc12;Adam8;Treml4;Irf3;Adar;Lyn;Aurkb;Gramd4;Rela;Irf1;Serpinb9b;S100a8;Card9;Gm12250;Trim41;Nlrp6;Nlrc3;Tnip1;Banf1;H2-T22;Oas3;Flot1;Slamf8;Cd274;Isg15;Trim11;A2m;H2-Q4;Trim30c;Trim12c;Ticam1;S100a9;Znfx1;Stat5a;Trim21;Bcl10;Tnip3;Otud4;Tgfb1;Esr1;Alpk1;Txk;Scimp;Ly96;Fam3a;Havcr2;Tlr11;Oasl1;Tnip2;Samhd1;Pycard;H2-M3;Gbp3;Ripk2;Dab2ip;Cxcl1;Emilin2;Ly86;Gsdme;Cd40lg;Tarbp2;Mmrn2;Pik3r1;Cd180;Rftn1;Ifi204;Hmgb2;Ifi211;Tlr2;Tasl;Mavs;Map3k7;Klrd1;Klrc3
protein disulfide isomerase activity	protein disulfide isomerase activity;intramolecular oxidoreductase activity, transposing S-S bonds	Enox1;Tmx1;Qsox2;Pdia5;P4hb;Pdia3;Pdilt;Tmx3;Pdia6;Pdia4;Txndc5;Erp44
regulation of actin filament-based process	regulation of actin filament-based process;regulation of actin cytoskeleton organization	Actn2;Prex1;Pik3r2;Coro1a;Alms1;Capg;Plekhg2;Fhod1;Trpm2;Gmfg;Tmsb10;Ssh3;Hck;Myo1f;Nckap1l;Fgr;Asap3;Hcls1;Arhgef18;Celsr1;Tmsb4x;Csf1r;Mtss1;Acta2;Rhog;Evl;Pln;Kcnj2;Limch1;Tacstd2;Baiap2;Prkcd;Rangrf;Pecam1;Scn5a;Ptger4;Icam1;Abl1;Wasf3;Was;Zeb2;Gja5;Flna;Eln;Smim22;Abracl;Pkp2;Ccl27a;Kank2;Arhgef15;Pick1;Vasp;Epha5;Spta1;Cnn2;Arhgef19;Brk1;Arhgef5;Ccl21b;Arhgap17;Arfip2;Prox1;Rac3;Myo1c;Pdxp;Rnh1;Jup;Mtor;Synpo;Nphs1;Hip1r;Cdc42ep1;Alox15;Specc1l;Synpo2l;Shank3;Cacna1h;Capn10;Rnd2;Prkcq;Hras;Ccl21a;Vill;Svil;Cdk5r1;Ppm1e;Cdk10;Cdc42ep2;Washc1;Twf2;Ppfia1;Myo3b;Rhof;Lrp1;Cotl1;Wdr1;Tgfb1;Ankrd23;Adora1;Carmil2;Pak3;Ccdc88a;Ssh1;Kank4;Kank3;Prkn;Coro1b
cytokine production involved in immune response	cytokine production involved in immune response;regulation of cytokine production involved in immune response	Irak3;Syk;Slamf9;Ffar2;Cd55;P2rx7;Nod1;Cd36;H2-M5;Il10;Slc11a1;Inava;Sash3;Gas6;Fcer1g;Il31ra;Hmox1;Jak3;H2-T10;Arid5a;Cuedc2;Cd55b;Cd160;Irf5;Rigi;Gimap3;Tbx21;Vsir;Casp1;Gimap5;Plcg2;Il12a;Xcl1;Card9;Laptm5;Lilrb4a;Traf3ip2;H2-T22;Traf2;H2-Q4;Ifng;Ticam1;Prg2;Tgfb1;Scimp;Panx1;Tek;Pycard;Ripk2;Il4;Acp5;Tlr2;Mavs;Map3k7;Foxp3;Malt1;Rasgrp1;Twist2;Il18rap;Cd74;Cd96;Gprc5b;H2-M2;H2-D1;Tlr4
cilium organization	cilium organization;cilium assembly	Ift140;Alms1;Kif3a;Ocrl;Lama5;Ccdc28b;Htt;Crocc;Cep78;Nphp3;Dnah7b;Limk2;Ift172;Cep250;Kcnq1;Odf2;Nisch;Dnaaf5;Ift70a1;Eno4;Dnaaf3;Traf3ip1;Cfap47;Onecut1;Kif24;Dynll1;Wdr90;Dnah7c;Cby1;Trappc14;Cep162;Cntrob;Bbs9;Kif17;Akt1;Cep164;Prickle1;Cc2d2b;Cfap58;Adamts16;Abcc4;Ttc36;Ttll3;Flna;Pibf1;Spaca9;Cep290;Mak;B9d2;Ubxn10;Cdkl5;Wdr54;Tmem138;Fam149b;Ehd1;B9d1;Nme5;Rab11fip3;Cep128;Evi5l;Ift80;Exoc5;Bbs10;Ccdc66;Dnah7a;Spata6;Hdac6;Ccdc57;Sclt1;Pierce1;Dnah2;Ttc17;Rab29;Ttc21a;Cep131;Snx10;Ak7;Ssx2ip;Entr1;Hydin;Daw1;Armc2;Stk36;Dnajb13;Dnm2;Ehd2;Ttc21b;Cdk10;Stil;Pkhd1;Cep97;Pla2g3;Bbs12;Ssna1;Dnhd1;Kcnj10;Ift88;Mks1;Kif19a;Alpk1;Tmem107;Ccdc88a;Dnai2;Tmem250;Cep126;Spag16;Ccdc96;Tchp;Rabep2;Cep135;Ablim1;Dnai1;4933427D14Rik;Cdc14a;Rpgr;E2f4;Rfx2;Poc1b;Dynlt2b;Cep83;Cfap69;Kctd17;Bbs1;Sdccag8;Ppp1r35;Rilpl2;Syne2;Cfap410;Ift56;Cfap70;Odad3;Zmynd10;Dctn1;Lca5;Clcn4;Kif27;Aurka;Dnal1;Lpar1;Mphosph9;Bbip1;Ift25;Cluap1;Dusp23;Dync2h1;Celsr3;Tekt2;Gorab;Odad1;Arl3;Map4;Pkd2;Iqcb1
interleukin-1 production	interleukin-1 production;regulation of interleukin-1 production	Slamf9;P2rx7;Nod1;Cd36;Arrb2;Ifi207;Lilra5;Inava;Gas6;Naip5;Tlr6;Mndal;Ifi213;Ifi206;Ifi203-ps;Ifi203;Mefv;Tyrobp;Ptger4;Nlrc4;Ifi208;Serpinb1b;Nlrp1b;Ifi209;Aim2;Casp1;Trem2;Sirpa;Ifi214;Elf4;Rela;Pml;Stat3;Nlrp6;Nlrc3;Lilrb4a;Ifng;Il16;Tnfaip8;Havcr2;Ghrl;Panx1;Pycard;Ripk2;Ager;Acp5;Ifi204;Ifi211;Tlr2;Malt1;Gsdmd;Egr1
nucleoid	nucleoid;mitochondrial nucleoid	Shmt2;Vdac2;Prorp;Atp5f1b;Acadvl;Slc25a5;Vdac1;Dbt;Dnaja3;Trmt10c;Hadha;Sod2;Fastkd2;Grsf1;Tfam;Poldip2;Hspa9;Cps1;Tfb2m;Lrpprc;Hadhb;Lrrc59
neutrophil degranulation	neutrophil degranulation;neutrophil activation involved in immune response	Syk;Myo1f;Spi1;Stx11;Abr;Pram1;Bcr;Itgam;Itgb2;Fcer1g;Tyrobp
terpenoid metabolic process	terpenoid metabolic process;diterpenoid metabolic process;retinoid metabolic process	Rdh11;Cyp1a1;Rdh7;Bco1;Hsd17b6;Bco2;Rdh14;Dhrs7;Cyp1b1;Hmgcs1;Cyp2j6;Adh5;Rdh9;Dhrs4;Rdh10;Aldh3a2;Lipa;Aldh1a1;Rbp4;Cyp3a11;Dhrs3;Akr1c14;Akr1c6;Hmgcs2;Rdh19;Cyp2e1;Aldh8a1;Lrat;Retsat;Adh4;Sdr9c7;Cyp26a1;Cyp1a2
interleukin-10 production	interleukin-10 production;regulation of interleukin-10 production	Syk;Il23a;Lilra5;Inava;Sash3;Fcer1g;Jak3;Nfkbiz;Trib2;Prkcd;Tyrobp;Ptger4;Pibf1;Pdcd1lg2;Vsir;Cd84;Trem2;Plcg2;Stat3;Lilrb4a;Cd274;Isg15;Tigit;Prg2;Cd40lg;Pycard;Il4;Fcgr2b;Ager;Tlr2;Foxp3
AIM2 inflammasome complex assembly	AIM2 inflammasome complex assembly;regulation of AIM2 inflammasome complex assembly	Ifi207;Mndal;Ifi213;Ifi206;Ifi203-ps;Ifi203;Ifi208;Ifi209;Aim2;Casp1;Ifi214;Gm12250;Trim11
protein targeting to ER	protein targeting to ER;establishment of protein localization to endoplasmic reticulum	Srprb;Srp54a;Folr1;Arxes2;Srp54b;Srp72;Zfand2a;Spcs2;Man1a;Srpra;Sec63;Sec61a1;Tram1;Srp54c;Spcs3;Hspa5;Ssr3;Rab10
defense response to protozoan	defense response to protozoan;response to protozoan	Ccdc88b;Cd37;Il10;Slc11a1;Pf4;Gbp9;Irf8;Batf;Gbp8;Gbp4;Il12a;Batf2;Tspan32;Gm12250;Hras;Ifng;Lyst
negative regulation of leukocyte cell-cell adhesion	negative regulation of leukocyte cell-cell adhesion;negative regulation of T cell activation	Btla;Cd44;Ptpn6;Cd37;H2-M5;Lgals3;Runx3;Jak3;H2-T10;Pf4;Socs1;Slfn1;Lax1;Akt1;Zfp608;Fgl1;Scrib;Tnfaip8l2;Gimap3;Zc3h8;Pdcd1lg2;Lrrc32;Tbx21;Ptpn22;Vsir;Gimap5;Ccl21b;Dapl1;Dlg5;Adam8;Klf4;Ctsg;Irf1;Socs5;Tspan32;Laptm5;Lilrb4a;H2-T22;Ccl21a;Mdk;Ripor2;Tsc2;Cd274;Zbtb7b;Il2ra;Ildr2;Tigit;H2-Q4;Cd80;Tgfb1;Cdkn2a;Havcr2
antigen processing and presentation of exogenous peptide antigen	antigen processing and presentation of exogenous peptide antigen;antigen processing and presentation of exogenous antigen	Unc93b1;H2-M5;H2-Ob;Fcer1g;H2-T10;Ctse;Pikfyve;Mpeg1;Fcgr1;Ifi30;H2-T22;H2-Q4;H2-DMb2;H2-DMb1;H2-M3;Tapbp;Fcgr2b;Cd74;H2-Oa;Lgmn;H2-M2;H2-D1;H2-Ab1;H2-DMa;H2-Aa;Ap3d1;Psme2;Psme1;Mr1
innate immune response-activating signaling pathway	innate immune response-activating signaling pathway;activation of innate immune response;pattern recognition receptor signaling pathway	Irak3;Syk;Unc93b1;Ffar2;Nod1;Traf3ip3;Cd36;Tlr1;Ifi35;Arrb2;Ifi207;Cd14;Cyba;Inava;Trim3;Prkdc;Oas1g;Nr1h3;Acod1;Oas1b;Tlr6;Mndal;Nagk;Ifi213;Ifi206;Rnf135;Ifi203-ps;Ifi203;Lbp;Akt1;Mapkapk3;Rigi;Nfkbiz;Sec14l1;Mefv;Tyrobp;Slc15a3;Ifi208;Cactin;Nlrp1b;Dhx33;Zdhhc18;Ifi209;Aim2;Ptpn22;Casp1;Trim30a;Trem2;Gpr108;Irf7;Klrc1;Plcg2;Cgas;Oas1a;Ifi214;Zdhhc12;Treml4;Irf3;Lyn;Aurkb;Gramd4;Rela;Irf1;S100a8;Gm12250;Nlrp6;Nlrc3;Tnip1;Banf1;Oas3;Flot1;Cd274;Trim11;Ticam1;S100a9;Bcl10;Tnip3;Otud4;Esr1;Alpk1;Scimp;Ly96;Havcr2;Tlr11;Oasl1;Tnip2;Pycard;Ripk2;Dab2ip;Tarbp2;Pik3r1;Rftn1;Ifi204;Ifi211;Tlr2;Tasl;Mavs;Map3k7;Klrd1;Klrc3;Trim30d;Zbp1;Nlrc4;Trim5;Trim30c;Trim12c;Znfx1;Gbp3
response to macrophage colony-stimulating factor	response to macrophage colony-stimulating factor;cellular response to macrophage colony-stimulating factor stimulus	Pde1b;Stap1;Csf1r;Csf1;Dok1;Trem2
negative regulation of cell motility	negative regulation of cell motility;negative regulation of cell migration	Hoxa7;Pik3r2;Arhgap4;Cxcl13;Thy1;Tafa5;Miip;Aif1;Frmd5;Vash1;Chrd;Notch1;Emilin2;Ptk2;Stap1;Acvrl1;Tbxa2r;Nisch;Card10;Rin3;Robo4;Atp2b4;Bcl2;Evl;Pdgfb;Akt1;C5ar2;Limch1;Srgap2;Eppk1;Adarb1;Tacstd2;Krit1;Padi2;Tie1;Ptger4;Myocd;Was;Ifitm1;Abr;Zeb2;Pkp2;Ptprm;Sema6d;Hc;Bcr;Adam15;Cnn2;Ccl21b;Arhgdib;Sp100;Dach1;Dlg5;Srgap1;Ptprj;Jup;Col3a1;Nav3;Klf4;Kiss1;Rras;Rap2b;Magi2;Brms1;Stat3;Prkg1;Thbs1;Fignl2;Gpr18;Mitf;Ccl21a;Ripor2;Nodal;Erdr1x;Macir;Gcsam;Slamf8;Angpt2;Brms1l
anandamide epoxidase activity	anandamide epoxidase activity;anandamide 8,9 epoxidase activity;anandamide 11,12 epoxidase activity;anandamide 14,15 epoxidase activity	Cyp2d11;Cyp2d10;Cyp2d9
