representative	grouped_terms	genes
regulation of monoatomic cation transmembrane transport	regulation of monoatomic cation transmembrane transport;regulation of monoatomic ion transmembrane transport	Hamp2;Cacng1;Nos1;Pde4b;Kcnc1;Ryr2;Agtr1a;Flna;Cxcl9;Plcg2;Jsrp1;Ubash3b;Bcl2;Dlg1;Hpca;Camk2d;Fxyd7;Coro1a;Dysf;Pde4d;Itgb3;Fyn;Kcnip4;Ank3;Ptpn6;Fxyd5;G6pdx;Rgs4;Ptpn22;Ppp3cc;Pik3cg;Pcsk9;Ano6;Tgfb1;Gpr35;Ank2;Gpd1l;Wwp2;Ahr;Scn3b;Ctss;Gimap5;Slc8a1;Ms4a1;Cyba;Atp1b1;Prkce;Lcn2;Kcnab1;Fkbp1b;Cxcl10;Dpp10;App;Ptpn3;Gnb2;Gimap3;Ikbkb;Trem2;Cacna1d;Pln;Pml;Akap7;F2;Chp2;P2rx4;Nol3;Adcyap1r1;Akt1;Atp2b4;Stac2;Selenon;Atp1a2;Calm2;Diaph1;Cd19;Prss8;Cacnb2;Nr3c2;Abcb1a;Prkca;Tcaf2;Tcaf1;Shank3
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent;antigen processing and presentation of endogenous peptide antigen via MHC class Ib;antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway;antigen processing and presentation of peptide antigen via MHC class Ib;antigen processing and presentation of endogenous peptide antigen;antigen processing and presentation of endogenous peptide antigen via MHC class I;antigen processing and presentation of endogenous antigen;antigen processing and presentation via MHC class Ib;antigen processing and presentation of peptide antigen via MHC class I	H2-Q4;H2-T22;H2-M3;Raet1d;H2-T23;Raet1e;H2-Q6;H2-Q8;H2-T10;H2-T26;H2-M5;H2-Q1;H2-Q7;H2-D1;Ulbp1;Hfe;H2-T24;Mill2;Tap2;Tapbp;Tap1;Cd1d2;Fcgr3;Mpeg1;Tapbpl;Mr1;Fcer1g
defense response to protozoan	defense response to protozoan;response to protozoan	Enpp1;Irgm2;Igtp;Gbp2;Gbp3;Gbp7;Tgtp1;Gm12250;Nkg7;Il12b;Irf8;Nras;Gbp10;Gbp6;Cd37;Tgtp2;Ccdc88b;Il6;Gbp9;Slc11a1;Gbp4;Il12a;Il10;Ier3;Spn
negative regulation of lymphocyte proliferation	negative regulation of lymphocyte proliferation;negative regulation of T cell proliferation;negative regulation of mononuclear cell proliferation;negative regulation of leukocyte proliferation	H2-Q4;H2-T22;Laptm5;H2-Aa;H2-T23;Dlg1;Tnfrsf14;Casp3;Pde5a;Pla2g5;H2-Q6;Lilrb4b;Cd274;Cd86;H2-T10;Cd300a;Ptpn6;Inpp5d;Tgfb1;Vsir;H2-M5;H2-Q1;Cd37;Tyrobp;Btk;H2-Q7;Vsig4;Clec4g;Pkn1;Il10;Tsc2;Cd44;Sftpd;Dlg5;Cblb;Spn;H2-D1;Lilrb4a;Glmn;Btla;Il33
blood coagulation	blood coagulation;hemostasis;coagulation	Gas6;Papss2;Kng2;F7;Flna;Ubash3b;Entpd1;Prkca;Kng1;Itgb3;Plek;Ptpn6;S100a9;Rab27a;Ano6;Dtnbp1;Fgl1;Syk;F10;Hgfac;Plau;Txk;Axl;Pdgfb;Evl;Il6ra;Serpine1;St3gal4;Il6;Sh2b3;Prkcd;Thbs1;Pros1;Anxa2;Stxbp1;Ptprj;Hps4;Tlr4;Tec;Jak2;Tspan9;Pla2g4a;Fermt3;Mertk;F2;Emilin2;Fcer1g;Pear1;Adamts13;Tmx1;Lilrb4a;Slc7a11;F11r;Procr;F13a1;Srf;C1qtnf1;Bloc1s6;Serpind1;F8;Tfpi;Vps33b;Cd36;Hpse;Serpinf2;Selp;P2ry1;Lyn;F13b;Rap2b;Tspan18;Hs3st5
response to interferon-beta	response to interferon-beta;cellular response to interferon-beta	Ifit3;Irgm2;Igtp;Gbp2;Gbp3;Gbp7;Tgtp1;Ifit1;Xaf1;Ifi204;Sting1;Gm12185;Ifi209;Ifi205;Ifi207;Ifi203;Ifi213;Oas1g;Gbp6;Oas1a;Cdc34b;Stat1;Tgtp2;Mndal;Gm5431;Ifitm6;Ifi211;Oas1b;Ifi208;Ifi206
positive regulation of cytokine-mediated signaling pathway	positive regulation of cytokine-mediated signaling pathway;positive regulation of response to cytokine stimulus	Gas6;Zbp1;Irgm2;Igtp;Laptm5;Cd74;Il7;Parp14;Sting1;Irf7;Trim44;Tslp;Txk;Axl;Cd300lf;Gfi1;Nlrc5;Trem2;Mmp8;Prkn;Ticam2;Casp4;Mavs;Tlr2;Tlr4
oxidoreductase activity, acting on a sulfur group of donors	oxidoreductase activity, acting on a sulfur group of donors;disulfide oxidoreductase activity;protein-disulfide reductase activity	P4hb;Msra;Pdia4;Pdia6;Txndc5;Pdia5;Gsr;Qsox1;Txndc17;Tmx4;Gfer;Glrx;Txnl1;Txnrd1;Pdia3;Txn1;Ero1b;Selenbp2
purine nucleotide metabolic process	purine nucleotide metabolic process;ribose phosphate metabolic process;purine ribonucleotide metabolic process;ribonucleotide metabolic process	Dlst;Ndufb9;Ndufa2;Csl;Idh1;Entpd4b;Pgam1;Ak2;Gmpr2;Sdhb;Itpa;Gmps;Hint1;Igf1;Cs;Entpd7;Acot8;Nudt9;Atp5f1c;Gapdhrt;Gtpbp1;Idh3g;Pde4a;Slc4a7;Ak4;Adcy6;Pgls;Ndufc1;Atp5po;Ndufa9;Efl1;Enpp3;Fitm2;ND6;Ndufb2;Atp6v1a;Rora;Atp5mc1;Ppp2ca;Map2k1;Idh3a;Ppcs;Aspdh;Ndufs6;Prkaca;Ndufa13;Ndufs4;Opa1;Acat1;Tkfc;Acnat1;Ndufb5;Mthfd2l;Acsl4;Atp5pd;Pdha1;Baat;Ido2;Me1;Pid1;Ndufs7;Ndufa5;Fdx1;Gck;Guk1;Acsm2;Mtch2;ATP6;Mlx;Acot11;Ndufb7;Zbtb7a;Tdo2;Ndufb4;Ndufb6;Gapdh;Bcl2l1;Gale;ND4L;Hmgcs2;Zbtb20;Ndufab1;Epha2;Tkt;Npr2;Prkaa2;Pde9a;Mpi;Acsl6;Nadk2;Pdhx;Mlycd;Ola1;Atp5mf;Atp6-ps;Ddit4;Mcee;Kynu;Atp5f1e;Ndufs3;Ogdh;Pfkfb1;ND4;Ak3;Gnai3;Ndufa1;Kmo;Prpsap2;Pank3;Rd3;Gart;ND5;Nme1;ND1;Papss1;Acadsb;Atp5pf;Ndufs8;ND3;Tigar;Txnrd1;Nudt5;Ndufs5;H6pd;Dnph1;Fmo5;Ndufv2;Ndufa11;Oxsm;Nudt12;Ndufv3;Acsm3;Slc25a42;Ndufa3;Sult2a8;Ndufa8;ND2;Ndufa12;Slc25a16;Adss2;Ndufb3;Hsd17b4;Hprt1;Adk;Ndufa10;Ndufb1;Acsl1;Glyat;Rpe;Ldhd;Nme2;Prdx5;Myc;Gpd1;Taldo1;Nudt7;Ctps1;Uck1;Entpd5;Cmpk1
basal plasma membrane	basal plasma membrane;basolateral plasma membrane;basal part of cell	Slc22a26;Slc22a27;Slc16a5;Slco1a4;Slc22a29;Myo1d;Slc4a9;Agtr1a;Slc16a7;Slc39a14;Slc38a3;Stx4a;Hpgd;Abcc4;Dlg1;Arrb1;Itga9;Entpd1;Cadm1;Slc4a4;Slc29a1;Slc43a2;Flot1;Gpihbp1;Slc6a6;Iqgap1;Slc2a9;Ank3;Pth1r;Trf;Abca8b;Slc23a2;Tfrc;Flot2;Aqp1;Slc4a8;Ank2;Itga6;Cd46;Pdgfb;Ddr1;Slc6a12;Slc26a1;Slc8a1;Slc27a1;Ctnna2;Msn;Slco2b1;Atp1b1;Slc40a1;Aqp7;Pcmt1;Slco5a1;Nkd2;Ezr;Ace;Anxa2;Dlg2;Slc38a1;Cd44;Atp1a1;Itgb4;Abcc6;Lin7a;Slc13a5;Slc14a1;Marveld2;Nod1;Myo1c;Atp2b4;Aqp8;Adcy10;Itga1
positive regulation of natural killer cell mediated immunity	positive regulation of natural killer cell mediated immunity;positive regulation of natural killer cell mediated cytotoxicity	H2-Q4;H2-T22;H2-M3;H2-T23;H2-Q6;Cadm1;Il12b;H2-T10;Vav1;Dpp4;Il18rap;H2-M5;Klrd1;H2-Q1;Rasgrp1;Gimap5;Klrk1;Slamf6;H2-Q7;Il12a;Gimap3;Klrc2;Klrc1;H2-D1;Cd226;Ulbp1;Sh2d1b1;Klrc3
tetrapyrrole metabolic process	tetrapyrrole metabolic process;porphyrin-containing compound metabolic process	Alas1;Hmbs;Urod;Abcb7;Fxn;Ank1;Abcd4;Clybl;Eif2ak1;Pgrmc1;Cpox;Rsad1;Slc6a9;Mmaa;Cyp1a2;Slc11a2;Blvrb;Alas2;Snx3;Abcb10
positive regulation of B cell mediated immunity	positive regulation of B cell mediated immunity;positive regulation of immunoglobulin mediated immune response;regulation of B cell mediated immunity;regulation of immunoglobulin mediated immune response	H2-Q4;H2-T22;Msh2;H2-T23;C3;Fcgr3;H2-Q6;H2-T10;Tfrc;Tgfb1;H2-M5;H2-Q1;Gimap5;Btk;H2-Q7;Gimap3;Trem2;Trp53bp1;Ptprc;Fcer1g;H2-D1;Cd226;Cd40;Slc15a4;Ptpn6;Cd46
negative regulation of response to biotic stimulus	negative regulation of response to biotic stimulus;negative regulation of innate immune response	H2-Q4;H2-T22;Irgm2;Igtp;Samhd1;H2-T23;Trafd1;H2-Q6;Ifi204;Parp14;Aurkb;Ltf;H2-T10;Tap2;Ifi209;Fgl2;Ifi205;Ifi207;Trim21;Serpinb9;Tgfb1;Ifi203;H2-M5;Klrd1;H2-Q1;Ifi213;Oas1g;Isg15;Oas1a;Ahr;Mul1;Nlrc3;Mndal;Slamf8;Oas3;H2-Q7;Vsig4;Grn;Nlrc5;Ifi211;Tap1;Oas1b;Nt5c2;Nmi;Ifi208;Ifi206;Dhx58;Cep63;H2-D1;Nfkbil1;Sh2d1b1;Mavs;Spink5
negative regulation of viral process	negative regulation of viral process;regulation of viral process;regulation of viral life cycle	Mbl2;Larp7;Trim30d;Trim12a;Ly6e;Cd74;Mx2;Trim12c;Ifi204;Apobec3;Trim59;Oasl2;Ltf;Ilf3;Ciita;Larp7-ps;Apcs;Trim30c;Ifi209;Ifi205;Ifi207;Eif2ak2;Trim21;Trim30a;Ccl5;Sp100;Ifi203;Rsad2;Ifi213;Oas1g;Isg15;Oas1a;Trim5;Stat1;Trim28;Mndal;Fam111a;Oas3;Ifitm6;Ifi211;Mre11a;Oas1b;Trim25;Ifi208;Ifi206;Rad50;Oas2;Trim34a;Tmprss2;Bcl2;Nr5a2;Top2a;Trim68;Axl;Ddx5;Clec4g;Ppie;Gsn;Rad23a;Mavs
endothelial cell proliferation	endothelial cell proliferation;regulation of endothelial cell proliferation	Xdh;Bmper;Agtr1a;Itga4;Enpep;Dlg1;Vash1;Prkca;Dysf;Gja1;Il12b;Stat3;Pik3cd;Itgb3;Acvrl1;Alox5;Prkd2;Vegfb;Flt4;Egr3;Kdr;Nras;Loxl2;Prkx;Hspg2;Pdgfb;Stat1;Mmrn2;Atp5if1;Cyba;Emc10;Nr4a1;Sparc;Egfl7;Col8a1;Vegfa;Thbs1;Lipa;Il12a;Il10;Tsc2;Akt3;Dll4;Hmgb2;Ccl2;Tie1;Ppp1r16b;Zeb2;Ghrl;Akt1;Jcad;Zfp580;Ptprm
regulation of AIM2 inflammasome complex assembly	regulation of AIM2 inflammasome complex assembly;AIM2 inflammasome complex assembly	Gbp2;Ifi204;Gm12250;Ifi209;Ifi205;Ifi207;Ifi203;Ifi213;Mndal;Gbp5;Ifi211;Ifi208;Ifi206
regulation of T cell mediated cytotoxicity	regulation of T cell mediated cytotoxicity;positive regulation of T cell mediated cytotoxicity	H2-Q4;H2-T22;H2-M3;Raet1d;H2-T23;Raet1e;H2-Q6;H2-Q8;Nckap1l;Il12b;H2-T10;Tap2;H2-T26;H2-M5;Klrd1;H2-Q1;H2-Q7;Il7r;Mr1;Cyrib;Il12a;Ptprc;H2-D1;Ulbp1;Cd1d2;Hfe;H2-T24;Mill2;Cd1d1;P2rx7;Ppp3cb;H2-Q9
regulation of natural killer cell mediated immunity	regulation of natural killer cell mediated immunity;regulation of natural killer cell mediated cytotoxicity	H2-Q4;H2-T22;H2-M3;H2-T23;H2-Q6;Cadm1;Il12b;H2-T10;Vav1;Dpp4;Tap2;Serpinb9;Tgfb1;Il18rap;H2-M5;Klrd1;H2-Q1;Rasgrp1;Gimap5;Klrk1;Slamf6;H2-Q7;Il12a;Gimap3;Tap1;Klrc2;Klrb1f;Klrc1;H2-D1;Cd226;Ulbp1
NADH dehydrogenase (ubiquinone) activity	NADH dehydrogenase (ubiquinone) activity;NADH dehydrogenase activity;NADH dehydrogenase (quinone) activity;NAD(P)H dehydrogenase (quinone) activity;oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	ND6;Ndufs4;Ndufs7;Ndufb7;ND4L;Ndufs3;ND4;ND5;ND1;Ndufs8;ND3;Ndufv2;ND2;Ndufa10;Ndufa9;Akr1c14;Dhrs4;Adh4
granulocyte activation	granulocyte activation;neutrophil activation	Il15;Ccr2;Anxa3;Stx4a;Myo1f;Il18;Cd300a;Vamp2;Itgb2;Ccl5;Il18rap;Syk;Cd177;Tyrobp;Prkcd;Stx11;Grn;Fcgr4;Camp;Fcer1g;Abr;Il16;Itgam;Spi1;Pram1;Kars1
disruption of anatomical structure in another organism	disruption of anatomical structure in another organism;killing of cells of another organism;disruption of cell in another organism	Hamp2;Kng2;Mbl2;Ncf1;Pglyrp1;Irgm2;Igtp;Gbp2;Gbp3;Cxcl9;Clec7a;Gzma;Gbp7;Kng1;Ccl22;Ltf;Ccl21a;Gm12250;Fgl2;Syk;Lgals3;Lyz2
uronic acid metabolic process	uronic acid metabolic process;glucuronate metabolic process	Akr1a1;Ugt2b38;Ugt2b36;Ugt2b37;Ugt2b34;Ugt2b35;Ugt2b5;Ugt2b1
type IIa hypersensitivity	type IIa hypersensitivity;type II hypersensitivity	H2-Q4;H2-T22;H2-T23;C3;Fcgr3;H2-Q6;H2-T10;H2-M5;H2-Q1;H2-Q7;Fcgr4;Fcer1g;H2-D1
viral life cycle	viral life cycle;viral process	Gas6;Usp6nl;Trim34a;Trim30d;Trim12a;Agtr1a;Ccnk;Ctsb;Tmprss2;Tpcn2;Ly6e;Cd74;Mx2;Trim12c;Bcl2;Nectin4;Ifi204;Apobec3;Trim59;Nr5a2;Oasl2;Ltf;Mvb12b;Ilf3;Ciita;Itgb3;Top2a;Apcs;Trim68;Trim30c;Chmp4c;Ifi209;Ifi205;Ifi207;Pcsk5;Eif2ak2;Trim21;Trim30a;Ccl5;Eif2ak4;Ifi203;Smc6;Rsad2;Ifi213;Oas1g;Axl;Isg15;Oas1a;Trim5;Eef1a1;Trim28;Mndal;Fam111a;Oas3;Ddx5;Gpr15;Ifitm6;Atg16l1;Clec4g;Ifi211;Mre11a;Oas1b;Trim25;Icam1;Siglec1;Ccl8;Lrsam1;Ifi208;Ifi206;Prkn;Rad50;Oas2;Mbl2;Larp7;Larp7-ps;Bicd1;Sp100;Bcl2l11;Stat1;Snw1;Csf1r
receptor signaling pathway via JAK-STAT	receptor signaling pathway via JAK-STAT;receptor signaling pathway via STAT	Prlr;Tbx1;Il15;Socs2;Parp14;Pecam1;Il18;Il12b;Stat3;Fyn;Cd300a;Agt;Cenpj;Leprot;Hcls1;Tslp;Ccl5;Il10ra;Stat1;Il6ra;Il6;Jak3;Sh2b3;Il7r;Tnfrsf1a;Mst1;Tyk2;Il12a;Jak2;Il10;Jak1;Csf1r;Csf2rb2;Lck;Ptprc;Pibf1;Csf2ra;Pias1;Csf2rb;Pias4;Cd40;Il10rb;Ctf1;Il6st;Ggnbp2;Stat4;Lyn;Irf1;Gadd45a;Tgfb1
natural killer cell cytokine production	natural killer cell cytokine production;regulation of natural killer cell cytokine production;positive regulation of natural killer cell cytokine production	H2-Q4;H2-T22;H2-T23;H2-Q6;H2-T10;H2-M5;H2-Q1;Gimap5;H2-Q7;Gimap3;H2-D1;Cd226
positive regulation of vasculature development	positive regulation of vasculature development;positive regulation of angiogenesis	Rtn4;Bmper;Agtr1a;Emp2;Anxa3;C3;Sash1;Itgax;Prkca;Ctsh;Stat3;Pik3cd;Itgb3;Cybb;Acvrl1;Prkd2;Cysltr2;Brca1;Vegfb;Aqp1;Itgb2;Tgfb1;Ccl5;Lgals3;Kdr;Nras;Add1;Smoc2;Hk2;Ago2;Serpine1;Cdh5;Emc10;Vegfa;Pxn;Prkcb;Il1b;Thbs1;Tnfrsf1a;Grn;Ets1;Il10;Jak1;Btg1;Akt3;Camp;Pkm;Cysltr1;Dll1;Emilin2;Tie1;Ghrl;Runx1;Foxc2;Chi3l1;Gab1;Jcad;Cd40
interleukin-12 production	interleukin-12 production;regulation of interleukin-12 production	Laptm5;Clec7a;Plcg2;Cmklr1;Il12b;Irf8;G6pdx;Syk;Tlr8;Nlrc3;Tlr2;Lilra5;Jak3;Prkcd;Rel;Thbs1;Tlr4;Il10;Ccr7;Cd47;Slamf1;Pibf1;Mefv;Cd40;Il16;Tnfsf9;Nfkb1;Cd36;Scimp;Flt3;Irf1;Arrb2;Ccl19;Ltb;Mdk;Unc93b1
positive regulation of transferase activity	positive regulation of transferase activity;positive regulation of kinase activity;positive regulation of protein kinase activity	Prlr;Tenm1;Gas6;Arrdc4;Vldlr;Adipoq;Il34;Ccnd1;Mmd2;Agtr1a;Irgm2;Igtp;Emp2;Hmgn1;Cd74;Ip6k2;Mapk3;Dlg1;Sash1;Pde5a;Magi3;Tpx2;Ppp1r3g;Aurkb;Gckr;Ltf;Cd86;Il12b;Rfc2;Tnfrsf11a;Iqgap1;Itgb3;Spatc1l;Cd300a;Dab2ip;Camk1;Agt;Ppp2r3c;Abi2;Pik3cg;Prkag2;Syk;Flt4;Sesn2;Btrc;Kdr;Pak1;Axl;Rasgrp1;Ccnd2;Pot1b;Pdgfb;Ddr1;Daxx;Tead1;Il6ra;Lilra5;Ntf3;Slc11a1;Prkcd;Vegfa;Pxn;Trib3;Il1b;Prim2;App;Thbs1;Ddr2;Abi3;Pkib;Ntrk2;Ccdc88a;Tlr4;Jak2;Trem2;Csf1r;Ccr7;Mre11a;Ralb;Cdc20;Card10;Mrnip;Mertk;Pih1d1;Cct4;Ptprc;F2;Nedd9;Chtf18;Rapgef2;Dvl2;Pibf1;Rad50;Lrrk2;Tie1;Zeb2;Ube2i;Alk;Chi3l1;Akt1;Atp2b4;Gab1;Cd40;Ros1
interferon-beta production	interferon-beta production;regulation of interferon-beta production	Arrdc4;Flot1;Sting1;Irf7;Sirpa;Ptpn22;Relb;Tlr8;Oas1g;Isg15;Oas1a;Nlrc3;Tlr2;Oas3;Rel;Tlr4;Oas1b;Hmgb2;Nmi;Polr3d;Oas2;Tlr7;Mavs;Ptprs;Ifih1;Polr3b;Irf1;Morc3;Pycard;Trim65
regulation of cytokine-mediated signaling pathway	regulation of cytokine-mediated signaling pathway;regulation of response to cytokine stimulus	Gas6;Zbp1;Adipoq;Naip2;Il1rn;Irgm2;Igtp;Samhd1;Laptm5;Sigirr;Cd74;Il7;Slit3;Parp14;Sting1;Irf7;Trim44;Tslp;Syk;Oas1g;Txk;Axl;Isg15;Oas1a;Mul1;Cd300lf;Palm3;Il6;Oas3;Sh2b3;Gfi1;Tnfrsf1a;Nlrc5;Trem2;Oas1b;Peli3;Ptprc;Mmp8;Prkn;Nol3;Ticam2;Pias4;Casp4;Vrk2;Mavs;Tlr2;Mapk7;Tlr4
positive regulation of interleukin-1 beta production	positive regulation of interleukin-1 beta production;positive regulation of interleukin-1 production	Clec7a;Ifi204;Egr1;Stat3;Tmem106a;Ifi209;Ifi205;Ifi207;Ifi203;Ifi213;Tlr8;Tlr2;Mndal;Lilra5;Il6;Tyrobp;Usp50;App;Gbp5;Ifi211;Tlr4;Jak2;Ccr5;Ccr7;Nlrc4;Ifi208;Ifi206;Panx1;Nod1;Mefv;Casp4;Nlrp3;Cd36;Pycard;Nlrp1a;P2rx7;Aim2;Hk1;Ccl19;Gsdmd;Il16
response to epinephrine	response to epinephrine;cellular response to epinephrine stimulus	Nos1;Pde4b;Adipoq;Ryr2;Pde4d
cytokine production involved in inflammatory response	cytokine production involved in inflammatory response;regulation of cytokine production involved in inflammatory response	Abcd2;Per1;Clec7a;Lilrb4b;Sirpa;Stat3;Pld4;Alox5;Nlrc3;Il6;Pdcd4;Gbp5;Tlr4;Appl2;Trem2;Il17d;F2;Adcy7;Il17ra;Abcd1;Ticam2;Lilrb4a;Mefv;Itgb6
stimulatory C-type lectin receptor signaling pathway	stimulatory C-type lectin receptor signaling pathway;response to lectin;cellular response to lectin	Clec7a;Plcg2;Syk;Klrd1;Klrk1;Tyrobp;Klrc2;Klrc1;Clec4n;Klrc3;Klri1
protein disulfide isomerase activity	protein disulfide isomerase activity;intramolecular oxidoreductase activity, transposing S-S bonds	P4hb;Pdia4;Pdia6;Txndc5;Pdia5;Qsox1;Creld2;Pdia3;Erp44;Creld1;Pdilt
proteasome regulatory particle	proteasome regulatory particle;proteasome accessory complex	Psmc3;Psmd11;Adrm1b;Psmc6;Psmd14;Psmd1;Sem1;Psmd8;Adrm1;Psmc2;Psmd6;Psmd12;Psmd4;Psmc5;Psmc4;Psme3
response to topologically incorrect protein	response to topologically incorrect protein;response to unfolded protein	Wfs1;Tmed2;Ufl1;Dnajb12;Herpud1;Tmem129;Chac1;Pigbos1;Derl3;Pik3r1;Faf2;Optn;Derl2;Hspa5;Dnajc3;Pdia6;Rnf126;Ermp1;Dnajc18;Bax;Tbl2;Atf6b;Akirin2;Tram1;Syvn1;Ubxn4;Xbp1;Bok;Edem3;Edem2;Creb3l3;Tmem33;Erp44;Manf;Hsp90aa1;Abcb10;Sdf2l1;Hspb1;Serp1
establishment of protein localization to mitochondrion	establishment of protein localization to mitochondrion;protein targeting to mitochondrion;protein localization to mitochondrion	Tomm70a;Trmt10b;Grpel1;Oxa1l;4930550C14Rik;Tomm40;Rala;Tomm40l;Mterf4;Bcap31;Bag4;Ndufa13;Fbxw7;Tomm22;Dnlz;Timm13;Mtch2;Timm10;Hspa4;Sirt4;Dnaja1;Bax;Maip1;Ap3b1;Dnajc19;Dnajc15;Ywhaz;Tomm7;Cox18;Romo1;Timm23;Gsk3a;Aip;Pdcd5;Hsp90aa1;Pam16l;Timm9
detection of external biotic stimulus	detection of external biotic stimulus;detection of biotic stimulus	H2-Q4;Naip2;Pglyrp1;Clec7a;H2-Q6;H2-Q1;Tlr2;Nr4a1;H2-Q7;Tlr4;Trem2;Lbp;Nlrc4;Clec4n;H2-D1;Nod1;Casp4;Ly96;Naip6;Pak1;Nlrp3
lytic vacuole	lytic vacuole;lysosome	Ctsc;Mt1;Nos1;Hexb;Akr1b7;Sult1c2;H2-T22;Napsa;H2-Ab1;Abca3;Slc15a4;H2-Eb1;Npc2;H2-DMb1;Slc39a14;Laptm5;H2-Aa;Kxd1;Ctsb;Tpcn2;Cd74;Man2b2;Pip4k2a;Gpr137b;Grin2b;Naaa;Rnaset2a;Pla2g5;H2-Q6;Rnaset2b;Marchf1;Flcn;Ap5s1;Ctsh;Nkg7;Kptn;Hexa;Rnase6;Plaat3;Mpeg1;Naga;Ank3;Chmp4c;Wdr81;Serpinb1a;Pcsk9;Rab27a;Rps6kc1;Stx3;Sesn2;H2-M5;Ank2;Mios;Snx6;H2-Q1;Fuca2;Tmem63a;H2-DMa;Ctss;Hck;Gimap5;Rnf19b;Ctsl;Tasl;Ramp3;Ctso;Gaa;Tmem45b;Slc11a1;Elapor1;Tm6sf1;Prkcd;Rab7b;H2-DMb2;Lgmn;Il1b;Slc15a3;H2-Q7;App;Grn;Atg16l1;Ace;Anxa2;Anxa6;Rab38;Lipa;Prtn3;Hps4;H2-Ob;Psap;Ocln;Tsc2;Fnbp1;Itm2c;Snx14;Mfsd12;P2rx4;Col6a1;Lrrk2;Trpm2;Ctbs;Abcd1;Tinag;Tlr7;H2-D1;H2-Eb2;Gzmb;Mcoln2;Ap1s3;Pla2g15;Rragc;Cd68;Cd1d2;Fcmr;Ppt1;Tial1;Tsc1;Syt7;Tmem192;Acp3;Ubxn6;Dram1;Treml4;Cpq;Tinagl1;Cubn;Mpo;Spag9;Siae;Glb1;Rab39;Vps33b;Bloc1s2;H2-Oa;Ctsa;Vti1b;Borcs7;Mcoln3;Hpse;Cd34;Oca2;Tcirg1;Cln3;Hgsnat;Prcp;Atraid;Vopp1;Akr1b8;Asah1
porphyrin-containing compound biosynthetic process	porphyrin-containing compound biosynthetic process;tetrapyrrole biosynthetic process;heme metabolic process;heme biosynthetic process	Slc25a39;Srrd;Cox10;Uros;Abcb6;Tmem14a;Ireb2;Alas1;Hmbs;Urod;Abcb7;Fxn;Ank1;Pgrmc1;Cpox;Rsad1;Slc6a9;Slc11a2;Alas2;Snx3;Abcb10;Blvrb
retinoic acid biosynthetic process	retinoic acid biosynthetic process;diterpenoid biosynthetic process;terpenoid biosynthetic process	Rdh16f2;Rdh16;Rdh9;Rbp1;Rdh1;Rdh19;Akr1c20;Aldh1a3
mitochondrial respiratory chain complex III	mitochondrial respiratory chain complex III;respiratory chain complex III	Cyc1;Uqcrc2;Uqcr11;COX1;Uqcrfs1;Uqcr10;Uqcrb;CYTB;Uqcrq
regulation of inflammasome-mediated signaling pathway	regulation of inflammasome-mediated signaling pathway;inflammasome-mediated signaling pathway	Irgm2;Igtp;Gbp2;Plcg2;Ifi204;Gm12250;Ifi209;Ifi205;Ptpn22;Ifi207;Eif2ak2;Trim30a;Ifi203;Ifi213;Nlrc3;Mndal;Btk;Usp50;Gbp5;Ifi211;Tlr4;Trem2;Ifi208;Ifi206;Mefv;Csnk1a1;Casp4;Mavs;Nlrp3;Cd36
metal cluster binding	metal cluster binding;iron-sulfur cluster binding	Aifm3;Fxn;Nubp1;Mocs1;Aco1;Cisd3;Ndufs7;Nubp2;Ciapin1;Fdx1;Bola2;Uqcrfs1;Glrx5;Lias;Cisd2;Nfs1;Ndufs8;Rsad1;Ndufv2;Abce1;Aox1;Iscu;Cmah;Gstp2;Aox3;Gstp1
collagen-containing extracellular matrix	collagen-containing extracellular matrix;external encapsulating structure;extracellular matrix	Ctsc;Kng2;Ptn;Bmper;Adamtsl1;Gpc6;Itih4;Dmbt1;Itih2;Ctsb;Anxa3;Itih1;Lama4;Dlg1;Acta2;Tgfbi;Entpd1;Kng1;P3h2;Matn2;Fn1;Col17a1;Alb;Trf;Serpinb6a;Fgl2;Serpinb1a;Serpinb9;Mfge8;Tgfb1;Fgl1;Sema6d;Lgals3;Col16a1;Loxl2;Timp1;Itga6;Hspg2;Smoc2;Col3a1;Ltbp4;Mmrn2;Nid1;Ctsl;Serpine1;Col5a2;Spon1;Emid1;Ahsg;Sparc;Egfl7;Vwa5a;Ltbp3;Col8a1;Vegfa;Thbs1;Smoc1;Col5a1;Tgm2;Anxa2;Anxa6;Col15a1;Tspan9;Col25a1;Sftpd;Pkm;Itih3;Clec14a;Thbs2;Podnl1;Nphs1;Col1a2;Spn;Itgb4;F2;Hnrnpm;Timp2;Col6a3;Col6a1;Emilin2;Sfrp1;Adam19;Prg4;Runx1;Tinag;Pzp;F13a1;Aspn;Il16;Pmp22;Colq;Tinagl1;Abi3bp;Lox;Col18a1;Gpc5;Col1a1;Timp3;Ntn4;Lamc2;Serpinf2;Anxa9;Fras1;Ecm2;Vcan;Col14a1;Ang4;Mgp;Adamtsl3;Adamts6;Mmp14;Optc;Crispld2;Mmp25;Mmp3;Wnt11;Rtn4rl2;Lingo2;Mmp11;Adamts3;Adamts14;Adamts7;Mmp8;Cd180;Adamts13;Tril;Ccn4;Mmp12;Mmp2;Hpse
