representative	grouped_terms	genes
response to extracellular stimulus	response to extracellular stimulus;response to nutrient levels	Wnk4;Ifi211;Ywhag;Alpl;Hrk;Ywhaz;Axl;Cdkn2b;Akt1;Rragc;Acaa1a;Fas;Pik3c2a;Ahcyl;Map1lc3b;Alb;Fam107a;Ripor1;Sik2;Eif2a;Srf;Cpeb4;Nprl2;Tmem126b;Sh3glb1;Prkag1;Cadps2;Gatm;Wdr45;Atg5;Mfsd2a;Jmy;Rrp8;Rragd;Clec16a;Dsc2;Depdc5;Gabarapl2;Ntrk1;Kat2b;Rraga;Vcam1;Cd68;Wnt2b;Lars1;Angptl4;Kics2;Lamp2;Tbl1xr1;Pdk4;Slc25a25;Prkaa2;Slc2a2;Atg4b;Wipi1;Mapk1;Ldha;Atf2;Enpp1;Suox;Glul;Foxa3;Eif2ak1;Vps41;Foxk1;Csnk1a1;Slc16a1;Pik3r4;Lipa;Seh1l;Bche;Ppara;Jun;Arsb;Lrp6;Sesn2;Agl;Fos;Arhgap35;Rxra;Gabarapl1;Klf10;Eif2s1;Atxn3;Pparg;Ulk2;Nr4a2;Snw1;Acadm;Eif4g1;Mtor;Rnf152;Mapk8;Stk24;Xpr1;Inhbb;Bmp6;Plin2;Acvr2a
myosin phosphatase activity	myosin phosphatase activity;protein serine/threonine phosphatase activity	Dusp5;Pten;Pptc7;Cdc14b;Ppm1l;Dusp6;Ssu72;Ppm1f;Ppp1ca;Ppm1d;Dusp8;Dusp22;Phlpp1;Dusp1;Ppp2ca;Fig4;Ppp6c;Dusp3;Ctdp1;Ppp2cb;Epm2a;Ctdsp1;Ppp1cb;Ppm1a;Ppm1k;Ppm1g;Phlpp2;Ppp1ccb;Ppp3cb;Cpped1;Ppa2;Ppp2r1a;Pdp2
cholesterol biosynthetic process	cholesterol biosynthetic process;secondary alcohol biosynthetic process;sterol biosynthetic process	Insig2;Cyp51;Fgf1;Mvk;Ces1a;Msmo1;Qki;Prkaa2;Idi1;Lpcat3;Lipa;Por;Dhcr24;Hmgcs2;Hsd17b7;Apob;Erg28
regulation of vasculature development	regulation of vasculature development;regulation of angiogenesis	Jak1;Foxo4;Stat1;Grn;Foxc2;Ctnnb1;Emilin1;Ccr3;Cdh5;Cx3cr1;Ago1;Emc10;Emp2;Il1b;Gdf2;Ccn6;Fut1;Tjp1;Itgb3;Epha1;Adam10;Epha2;Ntrk1;Sp1;Pdcd6;Ccbe1;C3;Agtr1a;Ceacam1;Pdcd10;Erap1;C5ar1;Fgf1;Pxn;Foxj2;Spred1;Sash1;Qki;Rtn4;Nras;Atf2;Gtf2i;Il1a;Prok1;Glul;Tnfrsf12a;Ddah1;Tgfbr2;Mtdh;Ctsh;Kdr;Hgf;Aggf1;Hhex;Ets1;Stim1;Ago2;Hif1a;Pparg;Itgb1;Adamts1;Tgfbr1;Serpine1;Aqp1
protein localization to peroxisome	protein localization to peroxisome;establishment of protein localization to peroxisome	Pex6;Pex16;Pex12;Pex5;Pex7;Trim37;Pex13;Usp9x;Rab8b;Pex19;Pex3;Pex14;Lonp2
protein serine/threonine phosphatase complex	protein serine/threonine phosphatase complex;phosphatase complex	Ppp1ccb;Akap5;Ppp3cb;Wdr82;Ppp1r15a;Nck1;Ppp2r2a;Shoc2;Ppp1ca;Ppp2r5a;Ppp2r1a;Ppp1r3e;Ppp1r3c;Tox4;Ppp4r2;Ppp4r3b;Ppp2ca;Ppp2r5d;Ppp2cb;Ppp3r1;Ppp2r1b;Ppp1cb;Ppp2r5c;Ppp2r2d
blood circulation	blood circulation;circulatory system process	Cnr1;Akap12;P2rx4;Eng;Ada;Kcnma1;Pon1;Adora2b;Scpep1;Kcnq1;Tbxas1;Wnk1;Map2k1;Tgfb1;Itgb1bp1;Egfr;Itga1;Fgf13;Wnk4;Alox5;Csrp3;Pik3r1;Nr3c2;Fgb;Dusp5;Plvap;Akt1;Capn1;Wdr35;Gna11;Pik3ca;Tmem65;Gata4;App;Adh5;Mef2a;Kcnk6;Gaa;Adra1a;Foxc2;Serpinf2;Emilin1;Smtn;Cdh5;Fga;Gja1;Gucy1a1;Emp2;Smad7;Cyp2j5;Bmp10;Slc2a5;Atg5;Tjp1;Dsg2;Calm2;Comp;Sri;Atp1a3;F11r;Nos2;Slc6a4;Dsc2;Rap1gds1;Kat2b;Ephx2;Atp6ap2;Fermt2;Vstm4;Ednra;Ptafr;Npr3;Kcnj8;Agtr1a;Zdhhc21;Ceacam1;Gna13;Bmpr2;Pkp2;Add3;Ext2;Abat;Nr3c1;Cdc42;Abcc9;P2ry1;Ncald;Nr2f2;Ehd3;Dlg1;Arhgef12;Ddah1;F5;Agtrap;Kdr;Itga9;Ppara;Dsp;Snx5;Nup155;Smad5;Rhoa;P2ry2;F2r;Mgll;Epas1;Arhgap35;Atp1a1;Zmpste24;Gch1;Hif1a;Ece1;Pparg;Tnni1;Itgb1;Mtor;Slc23a2;Gna12;Bmp6;Adipoq;Actc1;Apln;Slc22a1;Mfsd2a;Slc27a4;Wwtr1;Rac1;Yap1;Slc22a5;Slc16a2
RNA helicase activity	RNA helicase activity;ATP-dependent activity, acting on RNA	Dhx36;Ddx52;Brip1;Dhx15;Ddx10;Eif4a3l2;Ddx18;Ifih1;Ddx21;Ddx51;Ddx27;Dhx40;Ddx28;Eif4a1;Dhx32;Eif4a3;Ythdc2;Ddx56;Dhx9;Ddx24;Aqr;Ddx6;Ddx1;Ddx19a;Ddx19b;Dhx29;Ddx54;Snrnp200;Mtrex;Ddx3x
positive regulation of mRNA catabolic process	positive regulation of mRNA catabolic process;mRNA destabilization	Lsm1;Patl1;Dhx36;Prr5l;Fxr1;Hnrnpr;Zc3h12d;Mettl16;Ythdf2;Tut7;Tnrc6b;Cnot1;Dcp2;Exosc9;Mex3d;Zfp36l2;Syncrip;Ythdf1;Caprin1;Paip1;Fto;Exosc2;Pabpc1;Cnot6;Rc3h1;Qki;Alkbh5;Dhx9;Rc3h2;Tob1;Zc3hav1;Pde12;Celf1;Ago2;Csde1;Cnot6l;Rbm24
ubiquitin-like protein ligase activity	ubiquitin-like protein ligase activity;ubiquitin protein ligase activity	Fbxw11;Atg5;Nedd4;Dtx2;Rnf128;Cbl;Rnf14;Siah2;Cop1;Rlim;Cul4a;Ltn1;Trip12;Rnf26rt;Egr2;Ubr7;Rnf170;Rc3h1;Cblb;Fancl;Ubr5;Ube2d2a;Marchf8;Cdc42;Rnf130;Shprh;Atg12;Ube2d3;Rmnd5a;Peli3;Wwp1;Peli2;Rnf11;Rnf26;Znrf3;Pcgf3;Rc3h2;Smurf1;Fbxo30;Rnf149;Marchf5;Rnf138;Trim44;Cul3;Rnf217;Pja1;Arih1;Pja2;Traf6;Dcst1;Rnf10;Ube3a;Pias2;Rnf2;Topors;Rnf19b;Ranbp2;Cbll1;Mgrn1;Gid4;Brap;Mib1;Rnf152;Ube3c;Rnf4;Amfr;Hectd1;Marchf6;Rnf19a
positive regulation of secretion	positive regulation of secretion;positive regulation of secretion by cell	Lepr;Rab5a;Rapgef4;Gna11;Map1lc3b;Stxbp1;Hcfc1;Cd2ap;Kmo;Kiss1r;Tnfrsf11a;Myh10;Fga;Gja1;Snx4;Cadps2;Cyp2j5;Rhbdd1;Il1b;Atg5;Ankrd1;Rab15;Stxbp5;Sri;Anxa7;C2cd2l;Slc6a4;Adam9;Fto;Irs1;Tlr4;Golph3;Syt9;Ptafr;Npr3;Arf6;Vps4b;Abat;Nr3c1;Lamp1;Rtn4;P2ry1;Slc18a1;Slc2a2;Prkar1a;Rac1;Vps35;Il1a;Glul;Vps4a;Rab8b;Arrb1;Bmp2;Selenot;Arf1;Stam;Rab7;Glud1;Ptbp1;P2ry2;Smad4;Stim1;Syt1;C1qtnf1;Hif1a;Pparg;Ptpn11;Rab3gap1;Aqp1;Inhbb;Bmp6;Acvr2a;Apln
phosphatase activity	phosphatase activity;phosphoric ester hydrolase activity	Pten;Hdhd2;Ptpru;Tns2;Pptc7;Bpnt1;Prune1;Cdc14b;Ppm1l;Ppa2;Nanp;Nt5c3;Mtm1;Hddc2;Ubash3b;Dusp6;Cdc25a;Dusp16;Rngtt;Ssu72;Impa2;Ppm1f;Ptpn4;Ppp1ca;Ppp2r5a;Ppm1d;Ppp2r1a;Dusp8;Ephx2;Ppp1r3e;Ppp1r3c;Mtmr6;Dusp22;Nt5dc2;Phlpp1;Dusp1;Ptpra;Nt5dc1;Ppp2ca;Ppp2r5d;Enpp1;Fig4;Ppp6c;Ptp4a2;Mtmr1;Phospho2;Dusp3;Ctdp1;Plpp2;Ppp2cb;Fbp1;Epm2a;Ctdsp1;Ppp3r1;Ppp1cb;G6pc1;Ppm1a;Atp1a1;Ppm1k;Sacm1l;Pon3;Pdp2;Ptpn11;Bpnt2;Plpp3;Mtmr2;Ppm1g;Phlpp2;Minpp1;Tpte;Enpp6;Gna11;Gdpd1;Ccr1;Tdp1;Pde6a;Plce1;Plcxd1;Apex1;Enpp2;Smpdl3a;Enpp3;Pde6c
fibrillar collagen trimer	fibrillar collagen trimer;banded collagen fibril	Col5a3;Col11a2;Col27a1;Col5a2;Col1a1;Col3a1;Col1a2
membrane raft	membrane raft;membrane microdomain	Atp1b1;Kif18a;Plpp1;Insr;Pacsin2;Myo1d;Myof;Abca1;Cnr1;Kcnma1;Akap5;Cr1l;Slc1a2;Cntnap2;Kcnq1;Hpse;Arc;Eeig1;Egfr;Ctsb;Pgk1;Ctsd;Plvap;Prom2;Fas;Rab5a;Vdac2;Slc39a6;Erlin2;App;Smo;Atp5f1a;Tnfrsf11a;Scarb1;Ppt1;Ctnnb1;Tnfrsf23;Gja1;Emp2;Cln6;Psen1;Stom;Myo1c;Atp1b3;Ctnnd1;Cbl;Slc6a4;Irs1;Mal2;Ctnna1;Bmpr2;Tnfrsf1b;Lamp2;Atp5f1b;Cblb;Flot2;Mapk1;Ppp2ca;Prkar1a;Stoml2;Dag1;Dlg1;Tgfbr2;Plpp2;Kdr;Bmpr1a;Ppp2r1b;Cdh2;Lrp6;Npc1;F2r;Ms4a4a;Asah2;Stim1;Chp1;Atp1a1;Stx12;Hyal2;Ptpn11;Plpp3;Itgb1;Coro1c;Tgfbr1;Sorbs1;Aqp1
thioester biosynthetic process	thioester biosynthetic process;acyl-CoA biosynthetic process	Pdk3;Pdhb;Dip2a;Acsl4;Acsl6;Pdha1;Vdac1;Pdhx;Pdk4;Mmut;Dld;Mlycd;Acat1;Acsl1
positive regulation of angiogenesis	positive regulation of angiogenesis;positive regulation of vasculature development	Cysltr2;Gata4;Jak1;Grn;Foxc2;Emilin1;Ccr3;Cdh5;Cx3cr1;Emc10;Emp2;Il1b;Gdf2;Fut1;Tjp1;Itgb3;Epha1;Ntrk1;Sp1;Pdcd6;Ccbe1;C3;Agtr1a;Erap1;C5ar1;Fgf1;Pxn;Sash1;Rtn4;Nras;Il1a;Ddah1;Tgfbr2;Mtdh;Ctsh;Kdr;Hgf;Aggf1;Ets1;Stim1;Ago2;Hif1a;Itgb1;Serpine1;Aqp1;Tgfbr1
extracellular organelle	extracellular organelle;extracellular membrane-bounded organelle	Gbp7;Phospho1;Arc;Pdcd6ip;Alpl;Gbp6;Prom2;Gbp2;Iigp1;Alb;Ide;Dicer1;Peg10;Gars1;Apoa4;Tmem98;Sri;Ap3b1;Rab5b;Cd47;Lamp2;Hspd1;Nsun2;Qsox1;Sord;Anpep;Abcb6;Gprc5c;Plaa;Fn1;Asah2;Ago2;Hspa4;Serpine1;Aqp1
mitochondrial proton-transporting ATP synthase complex	mitochondrial proton-transporting ATP synthase complex;proton-transporting ATP synthase complex	Atp5f1e;Atp5pd;Atp5mf;Atp5mc1;Atp5pf;Atp6-ps;ATP6;Atp5po;Atp5mj;Atp5me;Atp5f1d;Atp5mk;Atp5mc2;ATP8
