representative	grouped_terms	genes
U2-type catalytic step 1 spliceosome	U2-type catalytic step 1 spliceosome;catalytic step 1 spliceosome	Eif4a3l1;Yju2;Rbm8a;Snrnp200;Isy1;Cwc25;Eif4a3l2;Eif4a3
disruption of anatomical structure in another organism	disruption of anatomical structure in another organism;killing of cells of another organism;disruption of cell in another organism	Ppbp;Mbl1;Gzmc;Pglyrp1;Cxcl9;Gbp3;Ltf;Elane;Syk;Hmgn2-ps;Ctsg;Ncf1;Gbp5;Nts;Rpl30;Cxcl13;Hrg;Gbp2b;H2bc21;Csnk2b;Gbp7;Camp;F2;Lgals3;Hmgn2;Mbl2;Lyz2;Igtp;Irgm2;Gm12250;Hamp2;Ninj1;Gbp2
regulation of cytokine production involved in immune response	regulation of cytokine production involved in immune response;cytokine production involved in immune response	Cd160;Arid5a;Casp1;Ddx21;Acp5;Rsad2;H2-D1;Nlrp3;Atg5;H2-T23;Tlr2;Tgfb3;Il4;Jak3;Cd74;Laptm5;Syk;Lilrb4a;Tlr4;Ticam2;Bst2;Lilrb4b;Pycard;Il1b;Fcer1g;Tnfrsf14;Axl;H2-M5;Rtn4;Nod2;Irak3;Plcg2;H2-Q6;Nlrx1;Hmox1;Cd96;Irf5;Mavs;Trim6;Il18;Cd81;H2-T22;Gimap3;Angpt1;Sash3;Litaf;Hfe;Ddx1;Rigi;Hk1;Gata3;Slamf9;Slc11a1;Gas6
regulation of response to cytokine stimulus	regulation of response to cytokine stimulus;regulation of cytokine-mediated signaling pathway	Il7;Trim44;Padi2;Tlr2;Nkiras2;Parp14;Cd74;Txk;Laptm5;Tnfrsf1a;Syk;Tlr4;Ticam2;Naip2;Pycard;Nkiras1;Cyld;Ube2k;Axl;Trim32;Pafah1b1;Sigirr;Oas3;Irak3;Vrk2;Sh2b3;Fadd;Cd24a;Naip6;Oas1g;Irf3;Mul1;Mavs;Gas6;Trim6;H2bc21;Eif4e2;Angpt1;Adipoq;Otulin;Oas1a;Parp9;Irgm1;Rigi;Traip;Zbp1;Ptpn2;Samhd1;Igtp;Irgm2;Cdc37
response to exogenous dsRNA	response to exogenous dsRNA;response to dsRNA	Zc3hav1;Hcfc2;Tlr3;Mapk1;Ddx21;Rftn1;Ticam2;Nod2;Slc3a2;Flot1;Irak3;Mapk3;Kcnj8;Irf3;Mul1;Mavs;Pqbp1;Zcchc3;Ddx1;Rigi;Stat1;Pmaip1
modulation of chemical synaptic transmission	modulation of chemical synaptic transmission;regulation of trans-synaptic signaling	Nlgn4l;Grm5;Cask;Ppp1r9a;Mctp2;Nr3c2;Plcb1;Braf;Myo6;Cyp46a1;Kcnq4;Ptprd;Cpeb3;Erbb4;Prkar2a;Kif5b;Mapt;Dcc;Grm8;Cdh11;Met;Clstn3;Agrn;Lnpep;Ube3a;Fbxl20;Glra3;Cdh2;Ctnnd2;Large1;Ntrk1;2510002D24Rik;Syde1;Cpeb2;Shank3;Atf4;Snx14;Prkca;Mctp1;Ica1;Cpeb1;Cacnb4;Lama2;Rap1a;Nlgn2;Tmem25;Dlgap2;Adora1;Apba2;F2r;Pcdh17;Erc2;Kmt2a;S1pr2;Stau2;Tshz3;Nisch;Reln;Plk2;Epha7;Prkn;Chrna4;Ace;Grik5;Slc12a2;Pla2g6;Cln3;Ntf5;Zdhhc12;Plcl2;Mme;Dgki;Slc24a2;Nrg3;Afdn;Abl1;Kiss1r;Trio;Zzef1;Nf1;Prkcg;Pacsin2;Ppp3ca;Homer1;Rab5a;Lrrc4c;Atad1;Gsk3b;Cplx2;Rps6kb1;Prkce;Spg11;Eif4ebp2;Fgf14;Grin2b;Ngf;Ntf3;Ephb2;Ppfia2;Igf1;Btbd9;Erc1;Tnf;Epha4;Kctd13;Bcl2l1;Kcnb1;Cyfip1;Adcy8;Itpr3;Gabbr1;Plcb4;Nalcn;Abhd6;Igsf11;Cdh1;Ntng2;Rab3gap1;Pick1;Sorcs2;Rara;Hras;Kcnq3;Ifng;Alg13;Cd2ap;Cx3cr1;Ssh1;Nptn;Atp2a2;Slc6a9;Map1a;Akap5;Grik4;S100b;Cacna1e;Gnal;Syt1;Ager;Stxbp1;Vps18;P2ry2;Dlg4;Tbc1d24;Git1;Dgke;Grin2d;Eif2ak4;Brsk1;Celf4;Shank2;Nrgn;Pclo;Dvl1;Ptprs;Nrxn1;Nr3c1;Cacnb3;Prepl;Slc38a2;Syt7;Syngap1;Git2;Ror2;Dlgap1;Stx1a;Slc30a1;Adrb1;Slc6a1;Arc;Fmr1
reproductive structure development	reproductive structure development;reproductive system development	Tgfbr1;Sfrp2;Zfx;Plekha1;Insr;Jmjd1c;Tgfb2;Nr2f2;Tmf1;Fgfr2;Chd7;Ube3a;Vegfa;Cyp7b1;Sgpl1;Kitl;Arid4b;Sirt1;Ntrk1;Wdr77;Col9a3;Tsx;Akap9;2610005L07Rik;Atn1;Afp;Rhobtb3;Sfrp1;Pde4d;Tcf7l2;Gdf9;Adam1a;Taf4;Apc;Gas2;Bmp4;Inhba;Adamts1;Lrp6;Acvr2a;Fndc3a;Bmpr1b;Nipbl;Bik;Ace;Safb2;Bax;Wdr48;Atm;Arid4a;Ash1l;Immp2l;Hnf1b;Fst;Wt1;Sox9;Frs2;Dhh;Rarg;Arid5b;Mertk;Aspm;Foxa1;Npr2;Slc22a5;Igf1;Hyal3;Bcl2l1;Spo11;Zfp830;Wnt4;Serpine1;Atrx;Cdh1;Rec8;Lgr4;Rara;Dicer1;Cd2ap;Eaf2;Cdkn1b;Kif18a;Fzd4;Dlg1;Plekha5
canonical Wnt signaling pathway	canonical Wnt signaling pathway;regulation of canonical Wnt signaling pathway	Sfrp2;Jade1;Smad3;Reck;Fzd5;Wwtr1;Limd1;Fgfr3;Fgfr2;Lrp4;Csnk1g1;Tnks2;Snai1;Gli1;Cdh2;Tcf7l1;Ctnnd2;Dvl2;Tle2;Tmem131l;Eda;Fzd6;Gprc5b;Xiap;Daam2;Sfrp1;Csnk1g3;Tmem88b;Lmbr1l;Tcf7l2;Ppp2r3a;Sox17;Atp6ap2;Apc;Znrf3;Prdm15;Fzd1;Gsk3a;Rnf220;Lrp6;Wnt7b;Prkn;Dixdc1;Chd8;Bcl9;Sema5a;Lzts2;Tle3;Kremen1;Folr1;Ext1;Egf;Nphp4;Fzd7;Rbms3;Ptk7;Dab2ip;Map3k1;Sox9;Nle1;Rab5a;Dact1;Csnk1g2;Zeb2;Gsk3b;Amer1;Stk4;Lats1;Csnk1e;Stk3;Aspm;Gnaq
positive regulation of tumor necrosis factor superfamily cytokine production	positive regulation of tumor necrosis factor superfamily cytokine production;positive regulation of tumor necrosis factor production	Mmp8;Arid5a;H2-D1;Cybb;H2-T23;Tlr2;Tnfrsf8;Tnfrsf1a;Syk;Lilra5;Cd14;Tlr4;Fcgr3;Pycard;Lbp;Fcer1g;H2-M5;Nod2;Ccl2;Oas3;Stat3;Fadd;Plcg2;H2-Q6;Ptpn11;Hspd1;Cd209b;Oas1g;Ifngr1;Mavs;Il18;Clu;H2-T22;Cd2;Sash3;Cyba;Oas1a;Spn;Lgals9;Ccl3;Rigi;Csf1r;Tyrobp;Psen1
estrogen 16-alpha-hydroxylase activity	estrogen 16-alpha-hydroxylase activity;retinoic acid 4-hydroxylase activity	Cyp2c37;Cyp1a2;Cyp3a59;Cyp2c39;Cyp2c29;Cyp3a41a;Cyp3a16;Cyp3a41b;Cyp3a44
striated muscle cell proliferation	striated muscle cell proliferation;cardiac muscle cell proliferation;regulation of cardiac muscle cell proliferation	Tgfbr1;Tbx1;Dipk2a;Erbb4;Tgfb2;Paxbp1;Fgfr2;Cxadr;Gli1;Arid2;Sirt1;Gata6;Vgll4;Jarid2;Apc;Nrg1;Foxp1;Sav1;Cav2;Mapk11
peroxisomal matrix	peroxisomal matrix;microbody lumen	Mlycd;Mvd;Lonp2;Hspd1;Hao2;Gnpat;Prdx5;Prdx1;Paox;Agxt;Eci3
molting cycle process	molting cycle process;hair cycle process;molting cycle;hair cycle;hair follicle development	Pum2;Tgfb2;Fgfr2;Tmem79;Lrp4;Snai1;Pdgfa;Eda;Fzd6;Trpv1;Acvr1b;Lama5;Ldb1;Prss8;Mysm1;Apc;Vangl2;Inhba;Sos1;Ext1;Lncpint;Tnfrsf19;Sav1;Nf1;Fst;Sox9;Foxq1;Nom1;Dnase1l2;Tnf;Gnas;Hdac2;Lgr4;Dicer1;Krt28;Trpv3;Nipbl;Tsku;Ppp1r13l
complex of collagen trimers	complex of collagen trimers;fibrillar collagen trimer;banded collagen fibril	Col27a1;Col5a3;Col5a2;Col3a1;Col4a2;Col5a1;Col1a1;Col1a2
pyrimidine nucleoside monophosphate biosynthetic process	pyrimidine nucleoside monophosphate biosynthetic process;pyrimidine nucleotide biosynthetic process;pyrimidine-containing compound biosynthetic process	Tyms;Nme1;Nme3;Cda;Dhodh;Umps;Cad;Shmt1;Uck2;Dtymk;Cps1;Tk1;Ctps2
acetylation-dependent protein binding	acetylation-dependent protein binding;lysine-acetylated histone binding	Yeats4;Taf1;Sirt1;Zzz3;Kmt2a;Brd2;Brd3;Atad2b;Brd9;Baz2a;Carm1;Zzef1;Ep300;Brdt;Phip;Thap7;Brd4
rRNA processing	rRNA processing;rRNA metabolic process	Rpp30;Bysl;Mtrex;Mak16;Rbm34;Nol9;Rrs1;Cdkn2a;Pop7;Rpl7a;Pih1d1;Rcl1;Ddx18;Gar1;Znhit6;Trmt112;Ngdn;Rps24;Emg1;Rbfa;Ddx47;Rpp25;Imp3;Pwp1;Nol11;Rps25;Mrpl44;Exosc8;Rps6-ps4;Bms1;Rpl7;Rps17;Rrp12;Exosc9;Nifk;Ddx21;Wdr36;Tsr2;Exosc3;Dhx37;Dcaf13;Utp23;Wdr55;Nop9;Pa2g4;Wbp11;Rrp1;Exosc10;Mettl5;Mrto4;Rps7;Npm3;Tbl3;Tsr3;Mettl16;Rexo4;Rpl5;Ddx51;Exosc2;Mettl18;Bud23;Ddx10;Ddx54;Wdr46;Rpl10a;Rpp38;Snu13;Mrm2;Mterf4;Sde2;Wdr12;Rrp7a;Ddx52;Bop1;Pop5;Nhp2;Nop10;Rpl7l1;Nop53;Riok1;Nsa2;Utp6;Fcf1;Utp4;Ddx56;Exosc5;Isg20;Eif6;Rpl11;Abt1;Pes1;Ddx27;Las1l;Fbl;Rpusd1;Pelp1;Macroh2a2;Cavin1;Trp53;Smarca4;Slfn9;Polr2e;Polr1e;Slfn8;Polr1d;Dis3l;Smarcb1
protein localization to mitochondrion	protein localization to mitochondrion;establishment of protein localization to mitochondrion	Nol3;Timm8a1;Parl;Tomm22;Dusp18;Pmaip1;Timm13;Bcap31;Sh3glb1;Tomm40;4930550C14Rik;Tomm70a;Pmpcb;Immp1l;Mterf4;Timm22;Dnajc15;Pmpca;Hspd1;Timm50;Tomm5;Aifm1;Mavs;Mipep;Timm17a;Samm50;Tspo;Bcs1l;Grpel1;Atp5if1;Timm17b;Oxa1l;Hk1;Timm21;Mtch1;Akt1
interleukin-6 production	interleukin-6 production;regulation of interleukin-6 production	Pou2af1;Arid5a;Cd200;Cd300ld;Xbp1;Tlr2;Afap1l2;Cd74;Laptm5;Tnfrsf1a;Syk;Ptpn22;Lilra5;Ereg;Lilrb4a;Tlr4;Ticam2;Nckap1l;Bsg;Lilrb4b;Pycard;Trim30a;Il1b;Lbp;Fcer1g;Nod2;Aif1;C5ar2;Il36g;Irak3;Stat3;Selenos;Cd24a;Plcg2;Ptpn11;Hspd1;Nlrx1;Cd200r1;Prg4;Mavs;Gas6;Il18;Tnfaip3;Cyba;Tlr8;Lgals9;Cd47;Zc3h12a;Rigi;Foxj1;Tyrobp;Ptpn6
polyketide metabolic process	polyketide metabolic process;aminoglycoside antibiotic metabolic process;daunorubicin metabolic process;doxorubicin metabolic process	Akr1a1;Akr1c12;Akr1b1;Akr1c13;Akr1c6;Akr1c19;Cbr4;Akr1c20
U4/U6 x U5 tri-snRNP complex	U4/U6 x U5 tri-snRNP complex;spliceosomal tri-snRNP complex	Snrpg;Zmat2;Ppihl;Lsm8;Ppih;Eftud2;Lsm5;Prpf4;Lsm2;Prpf6;Prpf3;Snrpf;Snrpd3;Snrnp27;Usp39;Snu13;Lsm4;Snrnp40;Ddx23;Snrnp200;Snrpb
positive regulation of lymphocyte activation	positive regulation of lymphocyte activation;positive regulation of leukocyte activation;positive regulation of cell activation	Cd28;Sirpa;H2-DMb1;Smarca4;Cd38;Cd83;Ccl21a;Mlh1;H2-Eb2;Tespa1;Cd80;Sirpb1b;Ccdc88b;H2-Aa;Brd7;Ulbp1;Cd160;Bloc1s3;H2-Eb1;Pagr1a;Mpl;H2-D1;Nlrp3;Tcrb;Nck1;Xbp1;Exosc3;Il7;Sirpb1c;H2-T23;Shh;Il4;H2-Oa;Ppp2r3c;Cd86;Thy1;Bst1;Tnfsf14;Jak3;Cd74;Cdkn1a;Syk;Ptpn22;Slc4a1;Lilrb4a;Tlr4;Slc7a1;Ticam2;Nckap1l;Ccl5;Sirpd;Lilrb4b;Pycard;Cyld;H2-DMb2;Blm;Il1b;Nfkbid;Tnfrsf14;Rhoa;Axl;H2-M5;Spta1;Nod2;Mad2l2;Msh2;Ccl2;Aif1;H2-DMa;Coro1a;Fadd;Cd24a;H2-Q6;Hsph1;Nfatc2;H2-Ab1;Shld1;Hspd1;Spi1;Cd5;Gas6;Il18;Cd81;Cd46;H2-T22;Vtcn1;Gimap3;Il2ra;Flot2;Bad;Cd3e;Sash3;Spn;Lgals9;Cd320;Cd47;Il2rg;Irgm1;Itgal;Smarcc1;Cd274;Csf1r;Tyrobp;Pnp;Xrcc6;Gata3;Zap70;Smarcb1;Prlr;Clec4d;Mmp8;Lbp;Klrk1;Kars1;Gp5;Pdgfrb;Smo;Plek;Pdpn;Lilra5
peptide-lysine-N-acetyltransferase activity	peptide-lysine-N-acetyltransferase activity;peptide N-acetyltransferase activity;histone acetyltransferase activity	Brd1;Naa40;Jade1;Ing3;Taf1;Kat6b;Ncoa1;Kat2b;Nat8f3;Brpf1;Brpf3;Atat1;Nat8f7;Ep300;Kat6a;Oga
DNA-binding transcription repressor activity	DNA-binding transcription repressor activity;DNA-binding transcription repressor activity, RNA polymerase II-specific	Glis3;Zbtb18;Zeb1;Smad3;Zbtb20;Zfp595;Myef2;Zfp976;Zfp131;Ppara;Klf12;Snai1;Zbtb46;Lrrfip1;Bach2;Nfx1;Bach1;Zfp692;Zkscan3;Mlxipl;Zfp239;Zbtb7a;Pparg;Bcl6;Sox6;Deaf1;Zbtb6;Msx1;Ovol2;Zfp750;Pou6f1;Zfp715;Foxp1;Atf7;Hinfp;Zbtb2;Zfhx3;Foxp4;Mnt;Zfp263;Mxd3;Zfp433;Zbtb1;Zfp217;Hey1;Zfp965;Tgif1;Foxq1;Zfp281;Zeb2;Foxk1;Zfp950;Nacc2;Foxk2;Gtf2ird1;Zbtb10;Jun;Nr1d2;Bhlhe40;Hoxb8;Creb3l1;Hsf4;Etv6;Zbtb25;E4f1;Esrra;Rara;Zc3h8;Etv3;Zfp668;Sox13;Zfp970;Foxp2;Zbtb24;Zbtb7b;Tcf3;Zbtb39;Satb1;Zfp148;Hes1;Hsf1;Zfp958;Zfp457;Foxo3;Elk3;Nr1d1;Nr3c1
tetrahydrofolate metabolic process	tetrahydrofolate metabolic process;folic acid-containing compound metabolic process	Mthfd2;Aasdhppt;Tyms;Sardh;Dmgdh;Atic;Mthfr;Gch1;Aldh1l1;Mthfd1;Shmt2;Shmt1
biogenic amine metabolic process	biogenic amine metabolic process;amine metabolic process	Maob;Abat;Akr1b1;Kynu;Aldh2;Odc1;Gnat2;Ly6e;Gdpd1;Pnkd;Spr;Oaz1;Gch1;Paox;Smox;Haao;Ddc;Sat2;Gata3;Sult1a1;Agmat;Dmgdh;Atp2b4
regulation of T cell proliferation	regulation of T cell proliferation;T cell proliferation	Zc3h12d;H2-D1;Nck1;H2-T23;Shh;Ceacam1;Il4;Ndfip1;Cd86;Jak3;Laptm5;Syk;Ptpn22;Slc4a1;Lilrb4a;Slc7a1;Nckap1l;Tsc2;Ccl5;Lilrb4b;Pycard;H2-DMb2;Blm;Il1b;Tnfrsf14;H2-M5;Spta1;Aif1;Tspan32;Prkar1a;Coro1a;Fadd;Cd24a;H2-Q6;Znhit1;Il18;Cd81;Cd46;H2-T22;Vtcn1;Il2ra;Slfn1;Rac2;Cd3e;Sash3;Spn;Lgals9;Lgals3;Irgm1;Itgal;Vsig4;Cd274;Tnfrsf21;Foxj1;Pnp;Zap70;Ptpn6;Cd37;Clec4g;Cd80;Ccdc88b;Alkbh5;H2-Aa;Ebi3;Casp3;Dock2;Sh2d2a;Ccnd3;Slc11a1;Slfn2;Psmb10;Fkbp1b;Itgb2
ear morphogenesis	ear morphogenesis;inner ear morphogenesis	Tbx1;Myo6;Kcnq4;Pdzd7;Zeb1;Tshz1;Lrig3;Fgfr2;Chd7;Myo3a;Ttc39c;Dvl2;Fzd6;Pls1;Vangl2;Msx1;Pcdh15;Nipbl;Tmie;Scrib;Ptk7;Sox9;Itga8;Ripor2;Myo15a;Atp8a2;Rpl38;Ephb2;Eya4
embryonic limb morphogenesis	embryonic limb morphogenesis;embryonic appendage morphogenesis	Sfrp2;Dync2h1;Reck;Tgfb2;Chd7;Pbx1;Lrp4;Cplane1;Fzd6;Acd;Bmp4;Mbnl1;Msx1;Lrp6;Nipbl;Mecom;Rarb;Med1;Ptch1;Ttbk2;Lmbr1;Bax;C2cd3;Ift88;Lnpk;Rarg;Megf8;Gnaq;Tmem231;Bpnt2;Gnas;Hdac2;Dicer1;Crabp2;Tbx4;Fbxw4
granulocyte activation	granulocyte activation;neutrophil activation	Syk;Ccl5;Stx4a;Ctsg;Fcer1g;Itgb2l;Spi1;Pram1;Dnase1l3;Il18;Camp;Cxcr2;Kars1;Fcgr4;Itgb2;Tyrobp;Grn
endochondral ossification	endochondral ossification;replacement ossification	Csgalnact1;Smpd3;Alpl;Bmp4;Hspg2;Nab2;Ext1;Mmp14;Mmp13;Npr2;Col1a1;Bpnt2;Gnas;Ift80
U2-type precatalytic spliceosome	U2-type precatalytic spliceosome;precatalytic spliceosome	Eftud2;Lsm5;Magohb;Prpf4;Phf5a;Sf3b3;Lsm2;Prpf6;Prpf3;Snrpf;Snrpd3;Sf3b5;Snrpa1;Prpf38a;Snu13;Smu1;Sf3a1;Lsm4;Sf3a3;Snrnp200;Sf3b2;Ik;Snrpb;Sf3b4;Sf3b6
secondary alcohol metabolic process	secondary alcohol metabolic process;cholesterol metabolic process;sterol metabolic process	Dhcr24;Il4;Pctp;Sult2a7;Cyp11a1;Apof;Lipc;Pmp22;Ldlrap1;Pex2;Ebp;Fdft1;Idh3g;Fdps;Idh3b;Ces1b;Mvd;Cyp7a1;Cyp2r1;Fgl1;Hsd3b7;Npc2;Saa1;Srebf2;Fech;Abcg1;Acadvl;Pon1;Tm7sf2;Mvk;Sult2a3;Pmvk;Ttc39b;Lcat;Soat1;Por;Ces1c;Idh2;Sult2a4;Sult2a6;Sult2a5;Sult2a2;Sult2a1;Errfi1;Cyp27a1;Vldlr;Ebpl;Faxdc2
acetylcholine receptor regulator activity	acetylcholine receptor regulator activity;neurotransmitter receptor regulator activity;acetylcholine receptor binding	Ly6e;Ly6g6e;Ly6i;Ly6g6d;Ly6a;Ly6c2;Ly6c1
alpha-beta T cell proliferation	alpha-beta T cell proliferation;regulation of alpha-beta T cell proliferation	H2-D1;Dock2;H2-T23;Ndfip1;Syk;Ptpn22;Lilrb4a;Blm;Tnfrsf14;H2-M5;Cd24a;H2-Q6;Il18;Cd81;H2-T22;Il2ra;Cd3e;Lgals9;Irgm1;Cd274;Zap70;Clec4g
cellular detoxification	cellular detoxification;cellular response to toxic substance	Akr1a1;Sod3;Mpo;Aldh1a7;Esd;Aldh2;Nnt;Slc11a1;Gstm5;Gstm7;Adh5;Ambp;Mb;Gch1;Prdx1;Lancl1;Nqo1;Prdx6;Ccs;Ahr;Abtb2
morphogenesis of a branching structure	morphogenesis of a branching structure;morphogenesis of a branching epithelium	Sfrp2;Tbx1;Adamts16;Dlg5;Fzd5;Met;Fgfr2;Pbx1;Vegfa;Plxna1;Pdgfa;Ctnnd2;Flt1;Pkhd1;Tmtc3;Pkd1;Sfrp1;Rbm15;Notch4;Lama5;Plxnd1;Tie1;Spint2;Bmp4;Vangl2;Ntn4;Lrp6;Epha7;Rere;Sema5a;Slc12a2;Med1;Ptch1;Ext1;Egf;Setd2;Abl1;Dchs1;Spint1;Hnf1b;Mmp14;Wt1;Sox9;Nrp1;Dll4;Frs2;Esrp1;Stk4;Epha2;Foxa1;Igf1;Tnf;Fgf13;Wnt4;Tek;Cdh1;Acvr1;Lgr4;Ctnnbip1;Dicer1;Llgl2
translation factor activity, RNA binding	translation factor activity, RNA binding;translation regulator activity, nucleic acid binding	Gtpbp1;Gfm1;Mtrfr;Gspt1;Eefsec;Eif1b;Eif2s3x;Eef1b2;Eif3k;Etf1;Eif3f;Mtrf1;Eif3m;Dhx29;Mtrf1l;Eef1g;Eef2;Eef1a2;Eif2s1;Eif2b3;Eif5a;Mrpl58;Eif4e2;Eif6;Eif2b2;Denr;Eif4a1;Eif3i;Eif2d;Eif3l;Eif2b5;Eif3g;Eif3b;Tufm;Tyms;Paip2;Paip2b;Mif4gd;Shmt1
pyrimidine ribonucleoside triphosphate biosynthetic process	pyrimidine ribonucleoside triphosphate biosynthetic process;pyrimidine ribonucleoside triphosphate metabolic process;CTP biosynthetic process	Nme7;Nme1;Nme3;Ctps2;Cad;Uck2
histone H4K5 acetyltransferase activity	histone H4K5 acetyltransferase activity;histone H4K8 acetyltransferase activity	Brd1;Jade1;Ing3;Brpf1;Brpf3;Kat6a
cell-substrate junction assembly	cell-substrate junction assembly;focal adhesion assembly;cell-substrate junction organization	Lama3;Enpp2;Cdh11;Smad3;Rock1;Sorbs1;Rcc2;Vegfa;Macf1;Taok2;Ldb1;Tesk2;Phldb2;Ptprk;Slk;Fermt2;Ptprj;Arhgap6;Vcl;Itgb4;Epb41l5;Abl1;Mmp14;Plec;Limch1;Pdpk1;Nrp1;Actn1;Tsc1;Camsap3;Coro2b;Dlc1;Map4k4;Itga5;Efna5;Wnt4;Tek
external encapsulating structure	external encapsulating structure;extracellular matrix	Lama3;Cask;Col27a1;Col5a3;Adamts7;Colec12;Plxna2;Adamts10;Ltbp4;Adamts16;Itih5;Tgfb2;Megf9;Agrn;Fgfr2;Gpc1;Vegfa;Lox;Lama4;Lamb2;Col6a6;Mmp15;Mamdc2;Col9a3;Impg1;Lingo2;Nav2;Col6a5;Papln;Omd;F3;Sfrp1;Mfap2;Lama5;Lama2;Col5a2;Alpl;Gpc6;Loxl2;Ntn4;Adamts1;Ccn1;Reln;Adamtsl2;Muc2;Nphs1;Lgals4;Hspg2;Col3a1;Timp3;Sftpa1;Col7a1;Col24a1;Col25a1;Tectb;Serac1;Ccn6;Col4a2;Ccbe1;Angptl3;Vasn;Abi3bp;Ang4;Itgb4;Col8a2;Matn2;Hmcn1;Mfap4;Ltbp2;Mmp14;Angpt4;Lrrc32;Gpld1;Smoc1;Mmp24;Loxl3;Dpt;Adamts13;Glg1;Adamts5;Mmp13;Cspg4;Pf4;Muc6;Mfge8;Tnxb;Gpc4;Eln;Col5a1;Lman1;Ovgp1;Col1a1;Igf1;Pcsk6;Col1a2;Egfl7;Tsku;Efna5;Wnt4;Serpine1;Plod3;Muc1;Lamc3;Tecta
intracellular steroid hormone receptor signaling pathway	intracellular steroid hormone receptor signaling pathway;steroid hormone mediated signaling pathway	Kdm5d;Nr3c2;Trip4;Kdm4c;Tmf1;Klf9;Ppargc1b;Ube3a;Cyp7b1;Sirt1;Ddx17;Kmt2d;Cry2;Ncor1;Kdm3a;Sfrp1;Zbtb7a;Ncoa2;Zmiz1;Vps11;Safb2;Med1;Foxp1;Carm1;Phb1;Trerf1;Ddx5;Arid1a;Lats1;Ep300;Foxa1;Safb;Igf1;Pias2;Calcoco1;Esrra;Crebrf
inner ear development	inner ear development;ear development	Tbx1;Myo6;Kcnq4;Pdzd7;Zeb1;Lrig3;Jag1;Tgfb2;Fgfr3;Fgfr2;Ror1;Hpca;Chd7;Myo3a;Adgrv1;Alms1;Cys1;Ttc39c;Dvl2;Fzd6;Atp8b1;Pls1;Bmp4;Vangl2;Msx1;Pcdh15;Tmie;Duox2;Scrib;Gabrb2;Cebpa;Dchs1;Ptk7;Hey1;Sox9;Itga8;Ift88;Esrp1;Ripor2;Gabrb3;Myo15a;Atp8a2;Alg10b;Slc4a7;Cux1;Ephb2;Igf1;Epha4;Tsku;Tecta;Cdh1;Tshz1;Nipbl;Rpl38;Eya4
acyl-CoA dehydrogenase activity	acyl-CoA dehydrogenase activity;oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	Acad8;Acad11;Acad12;Hibch;Acadvl;Ivd;Acad9;Acads;Gcdh
response to type I interferon	response to type I interferon;type I interferon-mediated signaling pathway;cellular response to type I interferon	Oas3;Fadd;Oas1g;Irf3;Mul1;Mavs;Trim6;Sin3a;Eif4e2;Oas1a;Jak1;Ifitm3;Zbp1;Ptpn2;Samhd1;Stat1;Shmt2;Cdc37;Ifitm1;Ifitm2
MHC class II protein complex	MHC class II protein complex;MHC class II protein complex assembly;peptide antigen assembly with MHC class II protein complex;MHC class II protein complex binding	H2-DMb1;H2-Eb2;H2-Aa;H2-Eb1;H2-Oa;Cd74;H2-DMb2;H2-DMa;H2-Ab1
regulation of establishment of planar polarity	regulation of establishment of planar polarity;planar cell polarity pathway involved in neural tube closure	Sfrp2;Pkhd1;Dvl2;Sfrp1;Vangl2;Fzd1;Lrp6;Ptk7
ribose phosphate biosynthetic process	ribose phosphate biosynthetic process;ribonucleotide biosynthetic process	Prps1;Sdha;Atp5mf;Atp5me;Pank4;Stoml2;Aprt;Dld;Ndufb8;Entpd1;Gucy2g;Pdhb;Ndufb5;Atp5f1c;Nme7;Il4;Ndufb11;Ndufs2;Adcy7;Atp5mc3;Atp5f1d;Mpc1;Parp1;Atp5pb;Ndufs6;Acot7;Atp5mc1;Nme1;Adss1;Pid1;Nme3;Mlycd;Impdh2;Acsl5;Atp5f1a;Ndufa12;Stat3;Eno1;Ndufb10;Atp5po;Cda;Ndufa9;Atic;Ppcs;Nudt2;Mpc2;Ndufa7;Vcp;Ndufs3;Impdh2-ps;Coasy;Atp5f1b;Prpsap2;Ldhd;Dnajc30;Ctps2;Gmpr2;Mthfd1;Papss2;Dhodh;Umps;Cad;Gcdh;Adsl;Ndufv1;Pnp;Adcy1;Uck2
nucleoside triphosphate metabolic process	nucleoside triphosphate metabolic process;ribonucleoside triphosphate metabolic process	Smpdl3a;Sdha;Atp5mf;Atp5me;Stoml2;Atp6v1a;Cmpk2;Nmnat1;Ndufb8;Atp6v1b2;Gtpbp1;Gapdhs;Nudt5;Entpd1;Ak5;Ndufb5;Slc2a6;Atp5f1c;Nme7;Il4;Ndufb11;Gale;Ndufs2;Prkaca;Eno4;Nudt16;Pkm;Atp5mc3;Atp5f1d;Parp1;Slc4a1;Mpi;Atp5pb;Aldoart1;Ndufs6;Gimap7;Atp5mc1;Rhoa;Ola1;Nme1;Pid1;Dtymk;Nme3;Impdh2;Atp5f1a;Ndufa12;Stat3;Itpa;Eno1;Ndufb10;Pgk1;Atp5po;Bpgm;Ndufa9;Mlx;Jmjd8;Nudt2;Tpi1;Ndufa7;Vcp;Ndufs3;Impdh2-ps;Hk3;Tspo;Bad;Atp5if1;Eif6;Atp5f1b;Clpx;Ldhd;Dnajc30;Ctps2;Nt5e;Hk1;Ucp2;Cad;Actn3;Samhd1;Ran;Psen1;Ndufv1;Pnp;Fbp1;Uck2;Prkag3
